no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,60029,37450,10451,12128
2,59887,37566,10452,11869
3,60085,37495,10317,12273
4,60066,37440,10320,12306
5,60070,37546,10286,12238
6,60198,37585,10384,12229
7,60434,37559,10335,12540
8,60338,37559,10384,12395
9,60678,37627,10147,12904
10,60682,37516,10091,13075
11,60907,37343,10337,13227
12,60940,37641,10215,13084
13,61125,37589,10214,13322
14,61594,37532,10207,13855
15,61706,37762,10163,13781
16,61802,37578,10112,14112
17,61897,37444,10015,14438
18,62027,37707,10048,14272
19,62292,37840,10120,14332
20,62391,37444,10128,14819
21,62646,37809,10070,14767
22,62659,37699,10051,14909
23,62522,37749,9958,14815
24,62481,37222,9970,15289
25,62646,37686,10014,14946
26,62787,37600,9922,15265
27,62855,37462,9897,15496
28,63117,37636,9916,15565
29,63167,37429,9938,15800
30,63002,37382,9867,15753
31,62988,37215,9688,16085
32,63148,37225,9716,16207
33,63289,37367,9704,16218
34,63438,37170,9789,16479
35,63561,37223,9764,16574
36,63636,36972,9716,16948
37,63597,37388,9510,16699
38,63651,37377,9496,16778
39,63727,37051,9520,17156
40,63980,37214,9560,17206
41,63922,37358,9607,16957
42,64018,36753,9547,17718
43,63984,37140,9534,17310
44,64110,37170,9413,17527
45,64081,37155,9380,17546
46,64303,37139,9428,17736
47,64293,36989,9388,17916
48,64292,36443,9435,18414
49,64339,36858,9400,18081
50,64479,36590,9405,18484
51,64427,36602,9240,18585
52,64582,36399,9216,18967
53,64597,36928,9235,18434
54,64654,36331,9232,19091
55,64851,36353,9206,19292
56,64785,36570,9331,18884
57,64664,36352,9278,19034
58,64641,36413,9268,18960
59,64504,36436,9148,18920
60,64598,36375,9197,19026
61,64708,36258,9098,19352
62,64555,35981,9111,19463
63,64786,35881,9102,19803
64,64593,35841,9111,19641
65,64697,35980,9075,19642
66,64690,35868,9117,19705
67,64643,35942,9040,19661
68,64585,35863,9023,19699
69,64659,35603,8940,20116
70,64461,35406,8959,20096
71,64553,35498,8863,20192
72,64569,35052,8834,20683
73,64453,35375,8875,20203
74,64507,35056,8937,20514
75,64328,35266,8888,20174
76,64370,35176,8834,20360
77,64195,34990,8831,20374
78,64217,34949,8825,20443
79,64101,34874,8798,20429
80,63953,34208,8710,21035
81,63930,34592,8651,20687
82,63911,34468,8566,20877
83,63706,34768,8691,20247
84,63799,34814,8578,20407
85,63682,34646,8635,20401
86,63468,34161,8608,20699
