no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
108,55333,33382,11717,10234
109,55143,33120,11666,10357
110,55103,33002,11689,10412
111,55021,33370,11637,10014
112,54697,33346,11502,9849
113,54671,32974,11484,10213
114,54774,32704,11494,10576
115,54743,32582,11477,10684
116,54858,32644,11574,10640
117,54760,32383,11471,10906
118,54694,31906,11390,11398
119,54661,32645,11368,10648
120,54548,32568,11399,10581
121,54472,32423,11385,10664
122,54338,32333,11419,10586
123,54381,32301,11497,10583
124,54315,32232,11339,10744
125,54504,31889,11279,11336
126,54289,31861,11381,11047
127,54171,31705,11425,11041
128,53934,31870,11382,10682
129,54150,31717,11321,11112
130,54144,31009,11196,11939
131,54021,31429,11356,11236
132,53980,31147,11184,11649
133,53923,30921,11121,11881
134,53868,30882,11177,11809
135,53920,31250,11362,11308
136,53984,30451,11206,12327
137,54211,30814,11161,12236
138,54178,30492,11231,12455
139,53977,30315,11177,12485
140,53895,30441,11179,12275
141,53750,30477,11130,12143
142,53724,30020,11123,12581
143,53647,29600,11115,12932
144,53590,29698,11085,12807
145,53571,30174,11064,12333
146,53508,29461,11160,12887
147,53652,29570,11011,13071
148,53638,29365,11047,13226
149,53634,29148,10963,13523
150,53439,29487,10913,13039
151,53414,29237,10798,13379
152,53686,28875,10833,13978
153,53735,29073,10731,13931
154,53913,29186,10809,13918
155,54018,29412,10878,13728
156,54099,29367,10831,13901
157,54021,28973,10930,14118
158,54207,28593,10824,14790
159,54197,28896,10736,14565
160,54211,29073,10778,14360
161,54322,28926,10725,14671
162,54549,28844,10831,14874
163,54402,29019,10683,14700
164,54412,28775,10718,14919
165,54490,28753,10827,14910
166,54609,28899,10748,14962
167,54613,28551,10770,15292
168,54889,28194,10732,15963
169,54946,27877,10763,16306
170,54995,28106,10727,16162
171,55017,28589,10780,15648
172,55080,28169,10725,16186
173,54978,27846,10741,16391
174,55056,27770,10808,16478
175,55322,27916,10768,16638
176,55350,28021,10871,16458
177,55449,27555,10940,16954
178,55551,27871,10950,16730
179,55826,28105,10863,16858
180,55876,28731,10781,16364
181,55866,28281,10883,16702
182,56076,28388,11002,16686
183,56137,28145,11078,16914
184,56324,28083,11192,17049
185,56268,27745,11191,17332
186,56404,27536,11190,17678
187,56622,27968,11164,17490
188,56656,27606,11042,18008
189,56893,27840,11038,18015
190,56913,28049,11086,17778
191,57138,27720,10996,18422
192,57107,27459,11036,18612
193,57382,27552,11097,18733
194,57413,27491,11215,18707
195,57613,27367,11217,19029
196,57607,27383,11295,18929
197,57579,27742,11326,18511
198,57672,27908,11344,18420
199,57663,27716,11269,18678
200,57746,27487,11303,18956
201,57978,28195,11445,18338
202,57909,27576,11294,19039
203,57810,27761,11305,18744
204,58052,27580,11222,19250
205,57963,28061,11196,18706
206,57992,28188,11217,18587
207,58099,27946,11304,18849
208,58098,27824,11312,18962
209,58134,27714,11284,19136
210,58173,27446,11246,19481
211,58230,27811,11268,19151
212,58100,27386,11379,19335
213,58023,27834,11265,18924
214,58030,27121,11221,19688
215,58290,27152,11262,19876
216,57902,27347,11290,19265
217,57966,27175,11226,19565
218,58016,27369,11150,19497
219,57964,27823,11173,18968
220,57900,27531,11132,19237
221,58040,27542,11021,19477
222,58031,27324,11187,19520
223,57851,27523,11200,19128
224,57872,27402,11193,19277
225,57707,27669,11132,18906
226,57676,27798,11222,18656
227,57651,27788,11108,18755
228,57768,27749,11085,18934
229,57664,27541,11051,19072
230,57667,27641,11002,19024
231,57585,27901,10889,18795
232,57562,27594,10944,19024
233,57344,27676,10954,18714
234,57595,27372,10903,19320
235,57330,27918,10930,18482
236,57488,27519,10875,19094
237,57466,27749,10937,18780
238,57272,27897,10823,18552
239,57364,27614,10809,18941
240,57416,27812,10797,18807
241,57285,27440,10797,19048
242,57300,27744,10790,18766
243,57189,27860,10748,18581
244,56929,27306,10844,18779
245,56913,27940,10826,18147
246,56970,27776,10838,18356
247,56874,27795,10746,18333
248,56817,27899,10667,18251
249,56851,27778,10636,18437
250,56733,27549,10545,18639
251,56868,27749,10511,18608
252,56769,27962,10668,18139
253,56746,27799,10493,18454
254,56709,27859,10524,18326
255,56747,27633,10529,18585
256,56673,27936,10553,18184
257,56773,28211,10459,18103
258,56785,28020,10495,18270
259,56732,28044,10465,18223
260,56512,27733,10453,18326
261,56649,28426,10398,17825
262,56603,27895,10425,18283
263,56635,27805,10444,18386
264,56741,27940,10429,18372
265,56715,28021,10363,18331
266,56670,27771,10413,18486
267,56481,27636,10317,18528
268,56543,27945,10343,18255
269,56549,28008,10272,18269
270,56614,27904,10301,18409
271,56399,27957,10261,18181
272,56492,27790,10265,18437
273,56517,27803,10275,18439
274,56510,27892,10259,18359
275,56373,27838,10189,18346
276,56378,28234,10343,17801
277,56198,28381,10169,17648
278,56279,28031,10244,18004
279,56161,28116,10193,17852
280,56281,27797,10223,18261
281,56215,27977,10198,18040
282,56343,27853,10184,18306
283,56129,27578,10174,18377
284,56293,27749,10139,18405
285,56315,27823,10185,18307
286,56357,27982,10224,18151
287,56328,28053,10209,18066
288,56264,28101,10245,17918
289,56180,28405,10089,17686
290,56227,28227,10084,17916
291,56264,27999,10182,18083
292,56386,28087,10145,18154
293,56220,27839,10130,18251
294,55912,27612,10132,18168
295,56141,27715,10144,18282
296,56129,27865,10123,18141
297,55982,27198,10116,18668
298,56034,27689,10110,18235
299,55886,27456,10135,18295
300,55964,27164,10078,18722
301,55845,27530,10048,18267
302,56075,27804,10025,18246
303,55901,27628,9986,18287
304,55894,27037,9954,18903
305,55957,27431,10077,18449
306,55761,27165,10128,18468
307,55914,27698,10160,18056
308,55979,27696,10083,18200
309,55911,27060,10026,18825
310,55651,26972,10099,18580
311,55746,27264,10028,18454
312,55700,27035,10017,18648
313,55869,27002,10093,18774
314,55793,27341,9999,18453
315,55897,27340,10045,18512
316,55866,27156,10167,18543
317,55794,27263,9996,18535
318,55856,27086,9974,18796
319,55631,27048,9919,18664
320,55908,27224,9865,18819
321,56050,27038,9934,19078
322,55742,27088,9972,18682
323,55861,27504,10161,18196
324,55753,27623,10020,18110
325,55697,26674,10008,19015
326,55992,27163,9954,18875
327,55864,27395,10073,18396
328,55801,26999,9846,18956
329,55906,27274,9852,18780
330,55756,27235,9941,18580
331,55740,27072,9871,18797
332,55725,27185,9925,18615
333,55505,27202,9955,18348
334,55637,26789,9875,18973
335,55532,26706,9841,18985
336,55629,26631,9932,19066
337,55673,26931,9814,18928
338,55902,27031,9957,18914
339,55914,26733,9811,19370
340,55635,26849,9822,18964
341,55737,26271,9873,19593
342,55572,26624,9856,19092
343,55532,26875,9823,18834
344,55673,26600,9968,19105
345,55666,26638,9907,19121
346,55610,26499,9882,19229
347,55734,26662,10062,19010
348,55588,26841,9950,18797
349,55462,26541,10032,18889
350,55516,26622,9964,18930
351,55369,26261,9896,19212
352,55364,26418,9903,19043
353,55450,26318,9964,19168
354,55667,26346,9964,19357
355,55713,26280,9974,19459
356,55522,26528,9908,19086
357,55446,26489,9928,19029
358,55279,26544,9911,18824
359,55271,26525,9945,18801
360,55359,26516,9868,18975
361,55343,26291,9887,19165
362,55326,26120,9893,19313
363,55383,26387,9861,19135
364,55359,26123,9901,19335
365,55212,26165,9970,19077
366,55197,26554,9893,18750
367,55491,26129,9926,19436
368,55399,26563,9917,18919
369,55380,26331,10153,18896
370,55420,26208,9934,19278
371,55602,26168,10086,19348
372,55546,26229,10232,19085
373,55527,26384,10062,19081
374,55550,25721,9914,19915
375,55357,25923,10104,19330
376,55295,26123,9966,19206
377,55401,26677,9981,18743
378,55392,26037,10100,19255
379,55403,26299,10185,18919
380,55562,26304,10238,19020
381,55549,26148,10089,19312
382,55389,26087,10056,19246
383,55419,26339,10036,19044
384,55500,26339,9983,19178
385,55522,26438,10011,19073
386,55680,26072,10060,19548
387,55607,25446,10036,20125
388,55352,25771,10102,19479
389,55709,26144,10177,19388
390,55648,25911,10128,19609
391,55439,26293,10071,19075
392,55502,26348,10215,18939
393,55643,26620,9992,19031
394,55637,26476,10228,18933
395,55538,26511,10151,18876
396,55517,26272,10111,19134
397,55535,26486,10014,19035
398,55612,26850,10033,18729
399,55761,26619,9976,19166
400,55727,26581,10120,19026
401,55759,26716,10128,18915
402,55780,26296,10177,19307
403,55836,26361,10059,19416
404,55768,26527,10045,19196
405,55910,26711,10160,19039
406,56033,26594,9920,19519
407,56009,26920,10089,19000
408,56106,26903,9944,19259
409,56071,26991,10031,19049
410,56147,27103,9872,19172
411,56073,26589,10162,19322
412,56046,27100,9935,19011
413,56234,26437,9841,19956
414,56134,26751,9845,19538
415,56386,26591,9817,19978
416,56311,26673,9840,19798
417,56103,27087,9823,19193
418,56312,26663,9750,19899
419,56435,27224,9860,19351
420,56367,27398,9868,19101
421,56279,26538,9826,19915
422,56406,26854,9918,19634
423,56507,27113,9748,19646
424,56536,26842,10099,19595
425,56604,26847,9893,19864
426,56697,27025,9895,19777
427,56580,27055,9672,19853
428,56565,27153,9881,19531
429,56634,27203,9835,19596
430,56797,27250,9785,19762
431,56691,27118,10065,19508
432,56810,27448,9973,19389
433,56812,27358,9973,19481
434,57066,27196,9966,19904
435,56936,27074,9782,20080
436,57098,26993,10076,20029
437,56942,26780,10003,20159
438,57101,26950,9918,20233
439,57043,27212,10006,19825
440,57168,27327,9776,20065
441,56974,27078,9858,20038
442,56762,27355,9676,19731
443,57444,26777,9892,20775
444,57292,27124,9752,20416
445,57315,26970,9662,20683
446,57378,27346,9903,20129
447,57446,26984,9780,20682
448,57292,26891,9657,20744
449,57109,27328,9787,19994
450,57284,26638,9827,20819
451,57296,27104,9877,20315
452,57287,27239,9734,20314
453,57450,27180,9822,20448
454,57441,26570,9744,21127
455,57324,27015,9905,20404
456,57156,26546,9974,20636
457,57193,27317,9852,20024
458,57396,26629,9838,20929
459,57125,26685,9737,20703
460,57290,26648,9672,20970
461,57287,26703,9885,20699
462,57211,26576,9825,20810
463,57262,26718,9749,20795
464,57345,26307,9780,21258
465,57395,26625,9811,20959
466,57410,26237,9805,21368
467,57373,26139,9908,21326
468,57422,26147,9827,21448
469,57393,26756,9771,20866
470,57441,26168,9909,21364
471,57442,26252,9795,21395
472,57507,26450,9692,21365
473,57585,26326,9840,21419
474,57534,26221,9759,21554
475,57678,25852,9731,22095
476,57515,26132,9724,21659
477,57401,25653,9781,21967
478,57332,26064,9634,21634
479,57218,26004,9679,21535
480,57308,25694,9542,22072
481,57211,25814,9762,21635
482,57206,25764,9614,21828
483,57236,26190,9694,21352
484,57042,25534,9545,21963
485,57459,25522,9565,22372
486,57423,25613,9541,22269
487,57505,25568,9535,22402
488,57659,25676,9367,22616
489,57379,25459,9387,22533
490,57493,25389,9502,22602
491,57350,25669,9299,22382
492,57395,25334,9337,22724
493,57305,25648,9295,22362
494,57301,25279,9307,22715
495,57188,25446,9121,22621
496,57181,25685,9193,22303
497,57137,25324,9137,22676
498,57388,25750,9081,22557
499,57403,25481,9244,22678
500,57433,25508,9162,22763
501,57347,25789,8844,22714
502,57247,25823,8882,22542
503,57469,25529,8865,23075
504,57405,25701,8902,22802
505,57562,25498,8809,23255
506,57620,25920,8757,22943
507,57413,25556,8715,23142
508,57467,25544,8726,23197
509,57429,25704,8593,23132
510,57365,25594,8554,23217
511,57001,25844,8565,22592
512,57147,26341,8446,22360
513,57117,25806,8364,22947
514,57259,25690,8282,23287
515,57512,25801,8377,23334
516,57540,26327,8275,22938
517,57595,25734,8258,23603
518,57518,25943,8210,23365
519,57597,26112,8175,23310
520,57598,26716,8090,22792
521,57729,26150,8050,23529
522,57776,26486,8046,23244
523,57806,26318,8121,23367
524,57869,26004,8073,23792
525,57687,26126,8017,23544
526,57891,26343,7968,23580
527,57663,26661,8084,22918
528,57892,26632,8033,23227
529,58087,26266,8076,23745
530,58008,26347,8130,23531
531,58232,26335,8154,23743
532,58435,26804,8126,23505
533,58526,26694,8177,23655
534,58515,26273,8175,24067
535,58527,26835,8147,23545
536,58599,26778,8254,23567
537,58657,26797,8430,23430
538,59101,27080,8506,23515
539,58985,26921,8542,23522
540,59164,27159,8419,23586
541,59246,27492,8585,23169
542,59500,27486,8530,23484
543,59694,27491,8628,23575
544,59709,27272,8596,23841
545,59964,27944,8681,23339
546,60013,27587,8664,23762
547,60113,27490,8860,23763
548,60144,27453,8863,23828
549,60342,27924,8893,23525
550,60469,27817,8990,23662
551,60589,28190,8941,23458
552,60554,27838,9020,23696
553,60736,28020,8968,23748
554,60645,27880,9043,23722
555,60744,27815,9102,23827
556,60851,27955,9197,23699
557,60990,28096,9233,23661
558,61304,28152,9284,23868
559,61273,28123,9270,23880
560,61454,28556,9354,23544
561,61500,28757,9364,23379
562,61621,28358,9365,23898
563,62012,29046,9448,23518
564,61948,28842,9577,23529
565,62283,29073,9533,23677
566,62533,28403,9510,24620
567,62568,28871,9630,24067
568,62573,29378,9654,23541
569,62627,29414,9738,23475
570,62727,28696,9805,24226
571,62803,29074,9907,23822
572,62903,29625,9869,23409
573,63032,29377,9946,23709
574,63216,30041,9946,23229
575,63431,29546,9980,23905
576,63472,29381,9994,24097
577,63444,29657,10155,23632
578,63741,29716,10215,23810
579,63988,29928,10250,23810
580,63953,29897,10335,23721
581,64117,30518,10326,23273
582,64065,30501,10294,23270
583,64123,30181,10572,23370
584,64132,30034,10512,23586
585,64162,30375,10591,23196
586,64161,30116,10691,23354
587,64269,30067,10549,23653
588,64452,30277,10575,23600
589,64273,30715,10658,22900
590,64595,30549,10648,23398
591,64681,30703,10762,23216
592,64622,30947,10811,22864
593,64797,30774,10739,23284
594,64937,30698,10891,23348
595,64904,30784,10908,23212
596,65077,30494,10954,23629
597,65045,30680,11061,23304
598,65059,31003,11084,22972
599,65000,31083,11109,22808
600,65101,31133,11172,22796
