no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
305,62027,33930,12031,16066
306,62035,34239,11986,15810
307,62126,34113,11926,16087
308,61969,34156,12055,15758
309,61993,34267,11877,15849
310,62087,34308,11845,15934
311,62151,33955,11905,16291
312,62097,34859,11690,15548
313,62102,34333,11798,15971
314,62278,34735,11796,15747
315,62042,34654,11686,15702
316,62076,34886,11845,15345
317,62045,34175,11823,16047
318,61989,34350,11844,15795
319,62114,34852,11831,15431
320,62080,34957,11819,15304
321,62054,35169,11721,15164
322,62113,35376,11816,14921
323,62051,35178,11737,15136
324,61951,34779,11414,15758
325,61745,35279,11412,15054
326,61861,35372,11614,14875
327,62018,34916,11378,15724
328,62050,35143,11230,15677
329,61866,35319,11268,15279
330,61628,35330,11179,15119
331,61668,35177,11171,15320
332,61534,35675,11097,14762
333,61477,35040,10921,15516
334,61550,35130,10808,15612
335,61478,35365,10897,15216
336,61175,34813,10751,15611
337,61288,34584,10743,15961
338,61096,35429,10592,15075
339,61135,35214,10577,15344
340,60788,35442,10429,14917
341,60849,34670,10377,15802
342,60829,35576,10322,14931
343,60563,35638,10262,14663
344,60572,35107,10228,15237
345,60612,35289,10227,15096
346,60452,35312,10131,15009
347,60449,35178,9929,15342
348,60415,35466,9952,14997
349,60568,35477,9811,15280
350,60417,35728,10117,14572
351,60419,35104,9866,15449
352,60351,35573,9784,14994
353,60376,35542,9835,14999
354,60110,34866,9849,15395
355,60092,35585,9915,14592
356,59919,35770,9865,14284
357,60204,35694,9780,14730
358,60181,35165,10004,15012
359,60167,34841,9907,15419
360,60140,35852,9886,14402
361,60165,35699,9931,14535
362,60155,35640,9885,14630
363,60144,36001,9903,14240
364,59984,35571,9723,14690
365,60082,35747,9889,14446
366,59969,35373,9874,14722
367,60083,35912,10119,14052
368,59957,35265,9982,14710
369,59906,36009,9969,13928
370,60035,35790,10042,14203
371,59927,36050,9834,14043
372,59857,35167,10058,14632
373,60063,35535,9922,14606
374,60005,35978,10028,13999
375,60003,35586,10182,14235
376,59870,35861,9956,14053
377,59936,35946,10367,13623
378,59863,35750,10026,14087
379,59814,35773,10188,13853
380,59815,35439,10094,14282
381,60009,35629,10105,14275
382,59629,35603,10234,13792
383,59758,35679,10301,13778
384,59824,35369,10218,14237
385,59662,35443,10226,13993
386,59649,35945,10144,13560
387,59886,35278,10063,14545
388,59804,35620,10131,14053
389,59682,35580,10112,13990
390,59491,35595,9984,13912
391,59421,35801,9883,13737
392,59514,35563,10179,13772
393,59432,35596,10177,13659
394,59390,35516,10451,13423
395,59184,35577,10272,13335
396,59382,35480,10275,13627
397,59240,36005,10082,13153
398,59011,35391,10234,13386
399,59003,35588,10128,13287
400,59248,35646,10192,13410
401,59020,35870,10088,13062
402,58979,35442,10258,13279
403,58881,35523,10434,12924
404,59030,35712,10318,13000
405,59078,35242,10267,13569
406,58981,35639,10418,12924
407,58996,35931,10434,12631
408,58989,35876,10293,12820
409,58867,35897,10318,12652
410,58877,35603,10216,13058
411,58843,35653,10195,12995
412,58809,35445,10610,12754
413,58741,35489,10646,12606
414,58457,35205,10120,13132
415,58466,35547,10420,12499
416,58164,35774,10356,12034
417,57854,35332,10107,12415
418,58233,35864,10490,11879
419,58040,35867,10406,11767
420,57877,35904,10717,11256
421,57804,35573,10458,11773
422,58011,35877,10377,11757
423,58034,35780,10403,11851
424,57982,35413,10485,12084
425,57974,35457,10390,12127
426,57846,35456,10581,11809
427,57820,35666,10572,11582
428,57740,35563,10513,11664
429,57545,35387,10501,11657
430,57780,35228,10485,12067
431,57476,35469,10813,11194
432,57618,35587,10632,11399
433,57819,35407,10546,11866
434,57553,35234,10607,11712
435,57605,35294,10754,11557
436,57610,35380,10365,11865
437,57518,35178,10449,11891
438,57389,35593,10645,11151
439,57477,35115,10686,11676
440,57615,35213,10345,12057
441,57420,35054,10665,11701
442,57403,35595,10345,11463
443,57383,35562,10548,11273
444,57247,35153,10613,11481
445,57235,35347,10351,11537
446,57106,35094,10472,11540
447,57049,35319,10346,11384
448,57037,34886,10577,11574
449,57159,35206,10381,11572
450,57008,35350,10613,11045
451,57137,35277,10689,11171
452,56993,35191,10605,11197
453,57120,34893,10719,11508
454,57112,35382,10554,11176
455,57052,35264,10700,11088
456,57052,35380,10664,11008
457,57072,35294,10726,11052
458,56965,35126,10726,11113
459,57035,34972,11006,11057
460,56962,34971,10689,11302
461,57104,34888,11037,11179
462,56884,34617,10719,11548
463,56951,35085,10781,11085
464,57000,34162,10935,11903
465,57153,34618,10720,11815
466,57208,34968,11003,11237
467,57063,34116,10671,12276
468,57152,34603,11257,11292
469,57156,34564,11238,11354
470,57118,34366,11056,11696
471,57221,34299,11069,11853
472,57160,34177,11177,11806
473,57159,33670,11108,12381
474,57246,33700,11292,12254
475,57201,33905,11330,11966
476,56943,33863,10853,12227
477,57019,33990,10950,12079
478,56924,33841,11226,11857
479,56940,33900,11170,11870
480,56998,33986,11232,11780
481,56789,33837,10987,11965
482,56720,33897,11021,11802
483,56593,33669,10918,12006
484,56549,33886,10847,11816
485,56672,34080,11015,11577
486,56649,33535,10920,12194
487,56534,33518,10903,12113
488,56567,33212,10739,12616
489,56247,33701,10808,11738
490,56407,32765,10792,12850
491,56214,33562,10795,11857
492,56180,32771,10703,12706
493,56248,32838,10595,12815
494,56234,32473,10705,13056
495,56216,32686,10605,12925
496,56239,33122,10703,12414
497,56003,32998,10604,12401
498,56146,32483,10571,13092
499,55938,32343,10530,13065
500,56028,32244,10771,13013
501,55970,32393,10815,12762
502,55931,31990,10918,13023
503,55745,32038,10517,13190
504,55668,32109,10478,13081
505,55662,31711,10660,13291
506,55803,31834,10700,13269
507,55877,31932,10612,13333
508,55703,32089,10505,13109
509,55572,31652,10641,13279
510,55588,31629,10634,13325
511,55561,31536,10348,13677
512,55310,30773,10281,14256
513,55452,31274,10404,13774
514,55546,31073,10445,14028
515,55218,31124,10356,13738
516,55337,31309,10367,13661
517,55290,31353,10230,13707
518,55189,30838,10270,14081
519,55172,31272,10421,13479
520,55311,30644,10328,14339
521,55074,30819,10414,13841
522,55134,31068,10574,13492
523,55039,30752,10311,13976
524,54749,30688,10486,13575
525,54824,30082,10428,14314
526,54950,30176,10211,14563
527,54938,30238,10373,14327
528,54717,30321,10313,14083
529,54672,30653,10335,13684
530,54765,30851,10335,13579
531,54741,29904,10474,14363
532,54720,30007,10481,14232
533,54680,30494,10470,13716
534,54782,30194,10607,13981
535,54704,30277,10456,13971
536,54583,30219,10521,13843
537,54607,30612,10466,13529
538,54654,30067,10661,13926
539,54657,30203,10702,13752
540,54695,29936,10858,13901
541,54883,29879,10908,14096
542,54799,30281,10855,13663
543,54888,29932,10784,14172
544,54878,29504,10830,14544
545,54721,30072,10846,13803
546,54479,30187,10793,13499
547,54416,29472,10965,13979
548,54728,29817,11012,13899
549,54925,29856,11144,13925
550,54610,29775,11117,13718
551,54832,29862,11106,13864
552,55020,29487,11143,14390
553,54969,29559,11147,14263
554,54931,29981,11068,13882
555,54892,29716,11081,14095
556,54736,29382,11140,14214
557,54608,29484,11171,13953
558,54734,29909,11230,13595
559,54689,29653,11212,13824
560,54808,29840,11235,13733
561,54844,29787,11240,13817
562,54634,30199,11130,13305
563,54595,29779,11091,13725
564,54483,29920,11073,13490
565,54638,29465,11040,14133
566,54829,29582,11222,14025
567,54841,29220,11231,14390
568,54856,29498,11186,14172
569,54796,29985,11352,13459
570,54704,29790,11429,13485
571,54643,29477,11432,13734
572,54920,29979,11472,13469
573,54872,29065,11371,14436
574,54775,29337,11439,13999
575,54864,29243,11424,14197
576,54703,28969,11467,14267
577,54819,29605,11586,13628
578,54779,29090,11506,14183
579,54816,29455,11539,13822
580,54545,30274,11556,12715
581,54781,29700,11566,13515
582,54846,29644,11732,13470
583,54812,29585,11612,13615
584,54938,29462,11633,13843
585,54866,30012,11703,13151
586,55000,29218,11763,14019
587,54806,29104,11806,13896
588,54981,29614,12021,13346
589,55070,29791,11746,13533
590,54838,29389,11881,13568
591,55164,29606,11907,13651
592,55125,29383,11802,13940
593,55086,29297,11986,13803
594,54734,29476,11749,13509
595,54950,29621,11732,13597
596,54897,29706,11734,13457
597,54948,29751,11817,13380
598,54967,29247,12005,13715
599,55042,29777,11993,13272
600,55053,29520,12028,13505
