no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,57092,29914,9637,17541
2,57050,29779,9623,17648
3,57123,29907,9586,17630
4,57148,29913,9609,17626
5,57036,29844,9549,17643
6,57232,29830,9600,17802
7,57204,29904,9610,17690
8,57166,30132,9547,17487
9,57114,30026,9477,17611
10,57163,29895,9494,17774
11,57004,29948,9462,17594
12,57290,30247,9517,17526
13,57077,30018,9475,17584
14,57154,30022,9499,17633
15,57293,30176,9512,17605
16,57058,30081,9546,17431
17,57039,30102,9475,17462
18,57063,30084,9473,17506
19,57132,30026,9489,17617
20,57111,30119,9530,17462
21,57165,30573,9458,17134
22,57205,29915,9448,17842
23,56986,30137,9470,17379
24,57223,30503,9475,17245
25,57186,30465,9437,17284
26,57256,30528,9429,17299
27,57370,30131,9396,17843
28,57571,30383,9421,17767
29,57444,30392,9366,17686
30,57257,30414,9315,17528
31,57193,30341,9364,17488
32,57348,30508,9354,17486
33,57406,30481,9382,17543
34,57385,30711,9389,17285
35,57401,30603,9342,17456
36,57277,30569,9351,17357
37,57561,30630,9361,17570
38,57556,30695,9325,17536
39,57670,30694,9403,17573
40,57616,30334,9417,17865
41,57526,30654,9377,17495
42,57605,30607,9350,17648
43,57515,30602,9411,17502
44,57435,30780,9320,17335
45,57548,30552,9391,17605
46,57638,30562,9356,17720
47,57779,30731,9352,17696
48,57818,30749,9409,17660
49,57939,30797,9371,17771
50,57987,30947,9371,17669
51,58025,31026,9287,17712
52,58042,30959,9286,17797
53,58110,30993,9328,17789
54,58124,30965,9328,17831
55,58271,30780,9324,18167
56,58284,31260,9326,17698
57,58368,31061,9324,17983
58,58522,31290,9327,17905
59,58235,31298,9354,17583
60,58365,31245,9383,17737
61,58519,31239,9364,17916
62,58482,31361,9320,17801
63,58282,31352,9418,17512
64,58400,31201,9376,17823
65,58526,30969,9334,18223
66,58597,31231,9387,17979
67,58564,31110,9371,18083
68,58570,31127,9413,18030
69,58623,31085,9445,18093
70,58621,30877,9453,18291
71,58588,31359,9457,17772
72,58968,31205,9468,18295
73,58904,31426,9458,18020
74,58978,30968,9415,18595
75,58929,31335,9456,18138
76,58967,31330,9508,18129
77,58821,31361,9495,17965
78,58879,31217,9459,18203
79,58923,31052,9471,18400
80,59030,31381,9458,18191
81,58849,31557,9466,17826
82,58997,31455,9458,18084
83,58934,31401,9462,18071
84,59117,31630,9421,18066
85,59397,31623,9396,18378
86,59304,31205,9466,18633
87,59178,31093,9450,18635
88,59327,31516,9450,18361
89,59275,31589,9427,18259
90,59466,31734,9479,18253
91,59431,31856,9465,18110
92,59494,31533,9537,18424
93,59536,31251,9551,18734
94,59500,31332,9536,18632
95,59476,31672,9504,18300
96,59604,31853,9513,18238
97,59645,31511,9494,18640
98,59505,31917,9518,18070
99,59511,31859,9514,18138
100,59513,31609,9536,18368
101,59630,31923,9523,18184
102,59612,31473,9486,18653
103,59766,31635,9461,18670
104,59820,31768,9457,18595
105,59734,31507,9451,18776
106,59672,31436,9468,18768
107,59632,31967,9436,18229
108,59538,31624,9441,18473
109,59607,31379,9403,18825
110,59718,31585,9375,18758
111,59677,31816,9380,18481
112,59618,31863,9413,18342
113,59714,31883,9385,18446
114,59668,31533,9390,18745
115,59808,31948,9391,18469
116,59756,31489,9352,18915
117,59999,31609,9384,19006
118,59806,31409,9398,18999
119,59965,31522,9332,19111
120,59860,31721,9337,18802
121,59810,31526,9304,18980
122,59924,31591,9304,19029
123,59909,31346,9205,19358
124,60019,31593,9197,19229
125,59895,31311,9183,19401
126,59895,31402,9129,19364
127,59974,31638,9086,19250
128,60003,31474,9103,19426
129,59625,31780,9153,18692
130,59632,31744,9100,18788
131,59719,31541,9117,19061
132,59668,31336,9053,19279
133,59742,31389,9094,19259
134,59900,31417,9089,19394
135,59888,31583,9050,19255
