no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
89,60501,30355,8349,21797
90,60068,29889,8425,21754
91,60825,30148,8434,22243
92,60605,29978,8482,22145
93,60520,29733,8486,22301
94,60755,29810,8587,22358
95,60829,29967,8619,22243
96,61056,29785,8663,22608
97,61090,30206,8702,22182
98,61101,30158,8637,22306
99,61051,30111,8677,22263
100,61473,29770,8765,22938
101,61487,29407,8772,23308
102,61271,29801,8802,22668
103,61330,29700,8860,22770
104,61578,29598,8921,23059
105,61615,29688,9008,22919
106,61747,29480,9033,23234
107,61621,29755,9043,22823
108,61539,29667,9075,22797
109,61950,29804,9078,23068
110,61955,29666,9127,23162
111,61851,29688,9132,23031
112,61807,29624,9149,23034
113,61828,29833,9163,22832
114,61688,29742,9072,22874
115,61949,29371,9204,23374
116,61844,29760,9123,22961
117,62267,29741,9212,23314
118,62062,29538,9239,23285
119,62145,29608,9351,23186
120,61926,29501,9348,23077
121,62174,29600,9365,23209
122,62091,29427,9394,23270
123,62111,29408,9403,23300
124,62216,29463,9396,23357
125,62204,29681,9418,23105
126,62074,29352,9440,23282
127,62278,29485,9339,23454
128,62402,29171,9417,23814
129,62421,29411,9514,23496
130,62368,29354,9513,23501
131,62303,29566,9549,23188
132,62240,29407,9520,23313
133,62427,29474,9581,23372
134,62453,29355,9547,23551
135,62629,29667,9582,23380
136,61968,29306,9636,23026
137,62379,29292,9629,23458
138,62463,29414,9698,23351
139,62393,29230,9732,23431
140,62516,29232,9716,23568
141,62488,29358,9689,23441
142,61932,29388,9565,22979
143,61708,29381,9604,22723
144,62287,29263,9639,23385
145,62044,29097,9637,23310
146,62113,29230,9660,23223
147,62320,29595,9597,23128
148,62069,29264,9634,23171
149,61926,29371,9584,22971
150,62226,29345,9653,23228
151,62171,29555,9673,22943
152,62315,29239,9722,23354
153,62117,29409,9739,22969
154,62351,29346,9740,23265
155,61932,29550,9698,22684
156,61803,29403,9651,22749
157,61898,29389,9708,22801
158,61573,29197,9711,22665
159,61945,29354,9702,22889
160,61801,29033,9710,23058
161,62056,29493,9736,22827
162,61916,29305,9773,22838
163,61553,29342,9762,22449
164,61494,29081,9751,22662
165,61365,29509,9727,22129
166,61540,29130,9676,22734
167,61645,28908,9676,23061
168,60789,28981,9697,22111
169,61618,29204,9746,22668
170,61433,29356,9727,22350
171,61644,29243,9779,22622
172,61537,29361,9748,22428
173,61176,29190,9720,22266
174,61428,29540,9748,22140
175,61030,29477,9768,21785
176,60953,29243,9762,21948
177,60755,29599,9746,21410
178,60617,29461,9688,21468
179,60705,29513,9722,21470
180,60627,28992,9709,21926
181,60428,29134,9722,21572
182,60618,29200,9740,21678
183,60743,29076,9678,21989
184,60443,29174,9667,21602
185,60350,29060,9748,21542
186,60208,29293,9693,21222
187,60303,29046,9662,21595
188,60669,29292,9659,21718
189,60148,29331,9663,21154
190,60171,29027,9635,21509
191,60135,29172,9590,21373
192,59851,28990,9567,21294
193,59810,28793,9623,21394
194,59873,29108,9476,21289
195,59619,28879,9597,21143
196,58530,28999,9616,19915
197,58901,29057,9568,20276
198,58599,29076,9511,20012
199,58404,29098,9485,19821
200,58819,28929,9542,20348
201,58992,28764,9439,20789
202,58641,28965,9424,20252
203,58873,28972,9420,20481
204,58544,29012,9371,20161
205,58234,29140,9312,19782
206,58009,28998,9325,19686
207,58259,29007,9313,19939
208,57477,28971,9272,19234
209,57981,29228,9310,19443
210,57291,29356,9307,18628
211,57854,29065,9274,19515
212,57321,29237,9299,18785
213,57296,29212,9212,18872
214,57020,28826,9122,19072
215,57284,29089,9154,19041
216,57393,29067,9123,19203
217,57295,29234,9085,18976
218,57339,29030,8985,19324
219,56591,29017,9006,18568
220,57085,29122,8975,18988
221,56842,29206,8890,18746
222,56666,29299,8836,18531
223,57116,29053,8761,19302
224,57361,29067,8745,19549
225,57196,29346,8802,19048
226,56079,29121,8760,18198
227,55906,29073,8783,18050
228,56010,29188,8692,18130
229,56193,29058,8705,18430
230,55648,28906,8571,18171
231,55803,28931,8636,18236
232,55498,29005,8527,17966
233,55436,28785,8514,18137
234,55465,28817,8443,18205
235,55440,28963,8401,18076
236,55430,29176,8383,17871
237,54839,29396,8380,17063
238,55209,29111,8334,17764
239,54693,28954,8343,17396
240,54253,29267,8293,16693
241,54518,28970,8261,17287
242,54021,29153,8229,16639
243,54705,29186,8194,17325
244,54965,29248,8174,17543
245,54872,29226,8106,17540
246,54903,29016,8083,17804
247,54689,28932,8006,17751
248,54084,29325,8022,16737
249,54006,29278,7954,16774
250,54401,29280,7923,17198
251,54356,29290,7962,17104
252,53985,29117,8014,16854
253,53969,29018,7925,17026
254,54295,29250,7896,17149
255,54320,29341,7812,17167
256,54092,29190,7805,17097
257,54038,29043,7782,17213
258,53862,29006,7738,17118
259,53457,29200,7732,16525
260,53881,29285,7674,16922
261,53983,29314,7640,17029
262,53989,29075,7653,17261
263,53609,29251,7643,16715
264,53517,29289,7653,16575
265,53879,29296,7576,17007
266,53696,29191,7594,16911
267,53568,29324,7550,16694
268,53568,29466,7592,16510
269,53403,29350,7636,16417
270,53194,29293,7653,16248
271,53137,29336,7699,16102
272,53137,29437,7654,16046
273,53301,29367,7691,16243
274,53567,29355,7685,16527
275,53410,29223,7717,16470
276,53611,29315,7730,16566
277,53773,29384,7779,16610
278,53517,29347,7775,16395
279,53709,29450,7760,16499
280,53220,29414,7779,16027
281,53123,29488,7893,15742
282,53867,29534,7876,16457
283,53362,29474,7864,16024
284,52976,29534,7980,15462
285,53609,29484,7924,16201
286,53881,29794,7975,16112
287,53704,29416,7973,16315
288,53031,29847,7937,15247
289,53316,29622,7949,15745
290,53445,29468,7949,16028
291,53350,29910,8021,15419
292,53491,30078,8031,15382
293,53319,29822,8060,15437
294,53609,29750,8089,15770
295,53613,30120,8091,15402
296,53663,29870,8120,15673
297,53885,30164,8185,15536
298,53447,30297,8154,14996
299,53730,30172,8235,15323
300,53641,29953,8268,15420
301,53483,29883,8253,15347
302,53945,30231,8203,15511
303,54314,30100,8253,15961
304,53859,30219,8350,15290
305,54357,30221,8413,15723
306,54316,29905,8439,15972
307,53983,30047,8425,15511
308,54102,30056,8387,15659
309,54253,30467,8335,15451
310,54549,30098,8331,16120
311,54976,30467,8396,16113
312,54104,30135,8459,15510
313,54447,30284,8507,15656
314,54359,30252,8460,15647
315,54214,30445,8467,15302
316,54655,30328,8437,15890
317,54820,30334,8443,16043
318,54562,30193,8463,15906
319,54611,30097,8483,16031
320,54399,30032,8450,15917
321,54532,30511,8457,15564
322,54779,30184,8468,16127
323,54649,30106,8525,16018
324,54622,30548,8544,15530
325,55059,30351,8569,16139
326,55071,30388,8579,16104
327,54851,30390,8514,15947
328,54803,30534,8503,15766
329,54951,30357,8492,16102
330,54964,30340,8522,16102
331,54998,30465,8505,16028
332,54397,30698,8492,15207
333,54772,30419,8508,15845
334,54415,30692,8489,15234
335,55314,30665,8440,16209
336,55016,30883,8350,15783
337,55224,30643,8477,16104
338,55380,30332,8437,16611
339,55227,30723,8472,16032
340,55061,30638,8382,16041
341,55270,30433,8397,16440
342,55182,30364,8387,16431
343,55023,30601,8296,16126
344,54536,30747,8411,15378
345,55050,30710,8469,15871
346,55032,30492,8465,16075
347,54706,30511,8406,15789
348,54393,30369,8414,15610
349,55014,30427,8457,16130
350,54871,30397,8416,16058
351,54564,30699,8383,15482
352,54926,30725,8374,15827
353,54956,30614,8408,15934
354,55268,30642,8397,16229
355,55262,30638,8355,16269
356,54864,30663,8369,15832
357,55239,30568,8410,16261
358,55284,30565,8428,16291
359,55315,30821,8326,16168
360,55133,30591,8345,16197
361,55360,30904,8437,16019
362,55386,30494,8436,16456
363,55588,30745,8403,16440
364,55646,30352,8397,16897
365,55237,30675,8408,16154
366,55367,30656,8419,16292
367,55460,30889,8466,16105
368,55295,30873,8440,15982
369,55420,30606,8442,16372
370,55297,30817,8423,16057
371,55356,30839,8433,16084
372,55043,30633,8406,16004
373,55406,30490,8439,16477
374,54861,30491,8364,16006
375,54880,30567,8397,15916
376,55176,30583,8330,16263
377,55428,30704,8380,16344
378,55082,30448,8406,16228
379,55116,30721,8506,15889
380,54843,30484,8495,15864
381,55176,30667,8498,16011
382,55300,30815,8400,16085
383,55056,30889,8468,15699
384,55591,30600,8487,16504
385,55476,30806,8484,16186
386,55136,30538,8592,16006
387,55409,30678,8597,16134
388,55355,30825,8667,15863
389,55556,30824,8664,16068
390,55257,30898,8667,15692
391,55300,30479,8680,16141
392,55008,30743,8725,15540
393,55377,30674,8724,15979
394,55402,30655,8643,16104
395,55746,30718,8662,16366
396,55262,30649,8768,15845
397,55538,30857,8779,15902
398,54914,30696,8781,15437
399,55435,30588,8901,15946
400,55254,30843,8855,15556
401,55157,30671,8950,15536
402,55584,30875,8967,15742
403,55341,30828,9002,15511
404,55116,30797,9083,15236
405,55405,30635,9135,15635
406,55266,30528,9054,15684
407,55059,30620,9160,15279
408,55355,30847,9181,15327
409,54978,30569,9186,15223
410,55186,30390,9271,15525
411,55195,30552,9231,15412
412,55101,30572,9284,15245
413,55185,30478,9312,15395
414,54876,30262,9358,15256
415,55174,30325,9394,15455
416,55405,30144,9477,15784
417,55603,30515,9500,15588
418,55243,30466,9647,15130
419,55269,30241,9694,15334
420,55325,30462,9736,15127
421,55592,30406,9753,15433
422,55642,30217,9712,15713
423,55176,30450,9722,15004
424,55158,30247,9758,15153
425,55681,30093,9765,15823
426,55530,30117,9894,15519
427,55098,29949,9943,15206
428,55486,30221,9926,15339
429,55473,29836,9944,15693
430,55664,29750,10061,15853
431,55606,30052,10034,15520
432,55639,29614,10080,15945
433,55676,29823,10083,15770
434,55839,29594,10067,16178
435,55553,29745,10209,15599
436,55593,29700,10158,15735
437,55431,29676,10157,15598
438,55610,29781,10298,15531
439,55733,29664,10365,15704
440,55479,29774,10384,15321
441,55739,29797,10310,15632
442,55477,29773,10350,15354
443,55692,29746,10322,15624
444,55378,29712,10330,15336
445,55529,29720,10355,15454
446,55720,29843,10387,15490
447,55372,29765,10349,15258
448,55521,29746,10421,15354
449,55279,29977,10517,14785
450,55802,29943,10504,15355
451,55538,29877,10512,15149
452,55957,29862,10507,15588
453,55908,29778,10499,15631
454,56009,29694,10570,15745
455,55792,29766,10660,15366
456,56019,29773,10635,15611
457,55870,29828,10644,15398
458,55877,29517,10591,15769
459,55808,29782,10700,15326
460,55840,29736,10685,15419
461,55775,29489,10717,15569
462,56164,29926,10755,15483
463,56093,29696,10732,15665
464,55856,29735,10705,15416
465,56213,29692,10663,15858
466,55876,29613,10736,15527
467,55984,29387,10634,15963
468,56106,29567,10630,15909
469,56042,29423,10631,15988
470,56171,29249,10682,16240
471,56091,29316,10723,16052
472,56161,29338,10750,16073
473,56176,28866,10741,16569
474,56261,28983,10737,16541
475,56290,29047,10772,16471
476,56228,28918,10762,16548
477,56216,28977,10819,16420
478,56229,28849,10755,16625
479,56253,28916,10805,16532
480,56349,29139,10717,16493
481,56307,28872,10732,16703
482,56466,28843,10721,16902
483,56471,28872,10816,16783
484,56809,28844,10826,17139
485,56773,28737,10770,17266
486,56460,28838,10691,16931
487,56817,28887,10732,17198
488,56956,28883,10740,17333
489,56910,29078,10624,17208
490,56906,28491,10633,17782
491,56852,28932,10657,17263
492,56885,28554,10666,17665
493,56996,28507,10681,17808
494,57020,28562,10676,17782
495,56950,28082,10713,18155
496,56805,28565,10681,17559
497,56904,28024,10676,18204
498,56871,28254,10621,17996
499,56872,28392,10584,17896
500,56970,28728,10626,17616
501,57208,28614,10593,18001
502,57049,28186,10592,18271
503,57302,28233,10704,18365
504,57042,28302,10616,18124
505,57269,28112,10558,18599
506,57403,28295,10563,18545
507,57247,28084,10565,18598
508,57129,28087,10538,18504
509,57346,27799,10434,19113
510,57243,28225,10452,18566
511,57361,27912,10403,19046
512,57509,28198,10406,18905
513,57514,28312,10475,18727
514,57441,28108,10422,18911
515,57349,27771,10358,19220
516,57369,28182,10386,18801
517,57342,28229,10322,18791
518,57410,28006,10280,19124
519,57417,28050,10261,19106
520,57657,27705,10232,19720
521,57573,27759,10158,19656
522,57414,27980,10115,19319
523,57484,27656,10097,19731
524,57389,27584,10042,19763
525,57442,27513,10054,19875
526,57444,27560,9954,19930
527,57262,27458,9982,19822
528,57124,27597,9920,19607
529,56987,27620,9928,19439
530,57093,27724,9862,19507
531,57289,27476,9784,20029
532,57246,27688,9853,19705
533,57215,27956,9778,19481
534,57194,27738,9683,19773
535,57148,27861,9676,19611
536,57009,27792,9637,19580
537,56838,27732,9584,19522
538,56958,27355,9530,20073
539,56841,27034,9486,20321
540,56930,27377,9455,20098
541,56791,27140,9419,20232
542,56910,27654,9385,19871
543,56905,27409,9484,20012
544,56858,27157,9318,20383
545,56838,26839,9321,20678
546,56951,27115,9314,20522
547,56889,27292,9162,20435
548,56950,27234,9098,20618
549,56711,27166,9024,20521
550,56815,27718,9043,20054
551,56880,27221,8918,20741
552,56458,27141,8871,20446
553,56845,27395,8889,20561
554,56709,27420,8810,20479
555,56854,26965,8808,21081
556,56545,27129,8726,20690
557,56564,27072,8669,20823
558,56618,27121,8607,20890
559,56214,26943,8581,20690
560,56317,27054,8550,20713
561,56368,27112,8547,20709
562,56160,26934,8548,20678
563,56418,26927,8505,20986
564,56365,27205,8421,20739
565,56431,26998,8322,21111
566,56537,26926,8359,21252
567,56546,26879,8282,21385
568,56435,26834,8227,21374
569,56524,26894,8230,21400
570,56016,26896,8189,20931
571,56205,26921,8121,21163
572,56220,26732,8136,21352
573,55830,27021,8130,20679
574,56124,26592,8113,21419
575,56113,26741,8090,21282
576,56445,26929,8037,21479
577,56320,26846,7984,21490
578,56360,27031,8006,21323
579,56195,26950,7966,21279
580,56384,26631,7939,21814
581,56106,26820,7918,21368
582,56541,27065,7905,21571
583,56104,26848,7903,21353
584,56336,26761,7918,21657
585,56191,26849,7900,21442
586,56584,27192,7776,21616
587,56324,27104,7799,21421
588,56195,27145,7832,21218
589,56302,27017,7816,21469
590,56304,27197,7794,21313
591,56391,27100,7840,21451
592,56266,27135,7838,21293
593,56259,27091,7853,21315
594,56227,26834,7880,21513
595,56288,26909,7821,21558
596,56132,27249,7731,21152
597,56153,27291,7730,21132
598,56314,27192,7795,21327
599,56227,27307,7736,21184
600,56153,27239,7711,21203
