no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
157,51308,24438,9464,17406
158,51318,24580,9417,17321
159,51274,24679,9496,17099
160,51277,24937,9432,16908
161,51298,24584,9476,17238
162,51310,24442,9554,17314
163,51369,24615,9459,17295
164,51405,24845,9507,17053
165,51476,24871,9490,17115
166,51462,24674,9489,17299
167,51403,25013,9472,16918
168,51368,24608,9458,17302
169,51419,24581,9492,17346
170,51424,24384,9510,17530
171,51514,24552,9544,17418
172,51627,24508,9595,17524
173,51616,24752,9652,17212
174,51737,24622,9662,17453
175,51804,24955,9658,17191
176,51880,25093,9673,17114
177,51867,24758,9649,17460
178,51810,24767,9680,17363
179,52063,24677,9739,17647
180,51951,24552,9747,17652
181,51966,24783,9791,17392
182,52027,25216,9842,16969
183,52048,25109,9885,17054
184,52343,24904,9897,17542
185,52326,24961,9856,17509
186,52383,25118,9851,17414
187,52372,25227,9816,17329
188,52293,25206,9948,17139
189,52605,24969,9928,17708
190,52550,25199,9914,17437
191,52538,25297,9987,17254
192,52743,25134,9973,17636
193,52683,25119,9968,17596
194,52884,25792,9934,17158
195,52914,25419,10063,17432
196,53065,25543,10026,17496
197,52906,25462,10037,17407
198,52832,25437,10119,17276
199,53007,25467,10232,17308
200,53056,25473,10209,17374
201,53122,25540,10270,17312
202,53272,25720,10125,17427
203,53206,25401,10239,17566
204,53317,25716,10262,17339
205,53418,25754,10215,17449
206,53586,25477,10289,17820
207,53557,25903,10477,17177
208,53445,25809,10512,17124
209,53564,25644,10607,17313
210,53497,25739,10472,17286
211,53635,25828,10489,17318
212,53773,25993,10496,17284
213,53845,26028,10496,17321
214,53797,26044,10496,17257
215,53852,25862,10546,17444
216,53830,25883,10471,17476
217,53921,25823,10543,17555
218,54074,25737,10440,17897
219,53997,26071,10614,17312
220,54028,25887,10542,17599
221,54034,26016,10524,17494
222,54133,26342,10542,17249
223,54220,26245,10485,17490
224,54349,26132,10628,17589
225,54335,25990,10610,17735
226,54499,26248,10722,17529
227,54436,26243,10722,17471
228,54591,26395,10771,17425
229,54617,26421,10814,17382
230,54509,26266,10798,17445
231,54591,26464,10724,17403
232,54658,26413,10749,17496
233,54633,26507,10801,17325
234,54692,26371,10825,17496
235,54879,26357,10882,17640
236,54731,26371,10931,17429
237,54858,26360,10955,17543
238,54937,26346,10854,17737
239,54993,26332,10888,17773
240,54973,26561,10951,17461
241,55009,26771,10897,17341
242,55090,26405,10828,17857
243,55072,26550,10920,17602
244,55118,26425,10988,17705
245,55268,26612,11075,17581
246,55245,26479,10969,17797
247,55360,26590,10982,17788
248,55408,26769,11008,17631
249,55183,26745,11059,17379
250,55319,26723,11066,17530
251,55141,26708,11018,17415
252,55468,26506,11205,17757
253,55495,26845,11101,17549
254,55503,26784,11218,17501
255,55537,26961,11216,17360
256,55522,27041,11165,17316
257,55558,26963,11194,17401
258,55645,26970,11196,17479
259,55573,26854,11268,17451
260,55678,26786,11238,17654
261,55535,26989,11330,17216
262,55566,26829,11291,17446
263,55764,26804,11392,17568
264,55792,26778,11337,17677
265,55856,26729,11392,17735
266,55945,26620,11318,18007
267,55962,26973,11443,17546
268,55809,26676,11484,17649
269,55785,27207,11471,17107
270,55915,26907,11468,17540
271,55860,26923,11453,17484
272,55813,27213,11517,17083
273,55711,26863,11440,17408
274,55767,27187,11399,17181
275,55657,26763,11430,17464
276,55721,27026,11493,17202
277,55744,27029,11531,17184
278,55893,26863,11488,17542
279,55739,27157,11466,17116
280,55724,27348,11433,16943
281,55828,26973,11554,17301
282,55841,27129,11574,17138
283,55822,27179,11631,17012
284,55885,26923,11683,17279
285,55750,27124,11657,16969
286,55695,27237,11632,16826
287,55714,26863,11645,17206
288,55900,26816,11722,17362
289,55785,26829,11685,17271
290,55710,26930,11631,17149
291,55629,26815,11652,17162
292,55539,26898,11624,17017
293,55433,26795,11711,16927
294,55492,26679,11654,17159
295,55421,26834,11611,16976
296,55579,26697,11568,17314
297,55523,26851,11691,16981
298,55509,26707,11666,17136
299,55328,26481,11613,17234
300,55289,26893,11553,16843
301,55211,26681,11609,16921
302,55273,26915,11591,16767
303,55233,26162,11624,17447
304,55212,26760,11598,16854
305,55216,26489,11660,17067
306,55222,26599,11658,16965
307,55163,26650,11591,16922
308,55024,26010,11502,17512
309,55023,26135,11580,17308
310,54913,26281,11558,17074
311,54901,26190,11550,17161
312,54803,26298,11583,16922
313,54696,26177,11467,17052
314,54599,26151,11554,16894
315,54710,26414,11548,16748
316,54461,26028,11553,16880
317,54663,26098,11568,16997
318,54452,26140,11619,16693
319,54523,26037,11590,16896
320,54630,26022,11622,16986
321,54667,26320,11645,16702
322,54579,26178,11560,16841
323,54690,26030,11563,17097
324,54594,26087,11590,16917
325,54579,26276,11570,16733
326,54656,26178,11544,16934
327,54548,26478,11563,16507
328,54703,26272,11560,16871
329,54481,26141,11595,16745
330,54627,26452,11610,16565
331,54605,26421,11556,16628
332,54593,26121,11533,16939
333,54503,26128,11579,16796
334,54575,25785,11584,17206
335,54559,26109,11631,16819
336,54553,25933,11635,16985
337,54428,26114,11663,16651
338,54580,26167,11602,16811
339,54569,26315,11667,16587
340,54555,26249,11725,16581
341,54794,26315,11732,16747
342,54848,26373,11780,16695
343,54839,25726,11864,17249
344,54727,26182,11801,16744
345,54560,26451,11852,16257
346,54684,26120,11839,16725
347,54672,26068,11795,16809
348,54756,26431,11854,16471
349,54623,26061,11855,16707
350,54609,26524,11856,16229
351,54739,26022,11839,16878
352,54763,26106,11858,16799
353,54544,25951,11779,16814
354,54597,26347,11828,16422
355,54554,26108,11851,16595
356,54567,25978,11903,16686
357,54753,25983,11935,16835
358,54701,25925,11906,16870
359,54778,26090,11866,16822
360,54805,26141,11901,16763
361,54679,25997,11900,16782
362,54929,26080,11973,16876
363,54874,25985,11896,16993
364,54967,25973,11842,17152
365,54917,25932,11873,17112
366,54898,25680,11888,17330
367,54987,25825,11844,17318
368,54868,25892,11955,17021
369,54993,25872,11919,17202
370,54883,25927,11955,17001
371,54906,25848,11933,17125
372,55039,25873,11851,17315
373,55054,25964,11923,17167
374,54739,25936,11868,16935
375,54787,25845,11873,17069
376,54767,25847,11868,17052
377,54838,25867,11903,17068
378,54751,25889,11860,17002
379,54889,26092,11835,16962
380,54636,26254,11712,16670
381,54647,25855,11681,17111
382,54530,25623,11643,17264
383,54656,26102,11668,16886
384,54855,25987,11577,17291
385,54623,26023,11708,16892
386,54762,25824,11648,17290
387,54701,25928,11592,17181
388,54709,25931,11527,17251
389,54946,25983,11537,17426
390,54493,25734,11555,17204
391,54757,26136,11682,16939
392,54654,25407,11660,17587
393,54583,25489,11604,17490
394,54622,25816,11628,17178
395,54532,26000,11616,16916
396,54844,26045,11546,17253
397,54775,26095,11495,17185
398,54716,25721,11521,17474
399,54705,25954,11502,17249
400,54547,25695,11509,17343
401,54626,26097,11441,17088
402,54556,25860,11342,17354
403,54613,26032,11290,17291
404,54263,25966,11187,17110
405,54487,25760,11216,17511
406,54341,25708,11219,17414
407,54425,25798,11180,17447
408,54258,25986,11207,17065
409,54228,26020,11117,17091
410,54258,25837,11043,17378
411,54162,25544,11026,17592
412,54102,25753,11050,17299
413,54049,25625,11061,17363
414,54233,25588,11071,17574
415,54368,25724,11075,17569
416,54207,25708,11008,17491
417,54373,25512,10932,17929
418,54223,25634,10930,17659
419,54122,25632,10749,17741
420,54145,25784,10764,17597
421,54271,26261,10794,17216
422,53868,25867,10722,17279
423,53898,26105,10827,16966
424,53885,26250,10699,16936
425,54073,25998,10642,17433
426,53918,26132,10631,17155
427,53964,25800,10579,17585
428,53936,26121,10571,17244
429,53827,25924,10578,17325
430,53807,25875,10517,17415
431,53773,25719,10459,17595
432,53627,25806,10348,17473
433,53418,25745,10296,17377
434,53447,25829,10239,17379
435,53338,26281,10162,16895
436,53393,25807,10142,17444
437,53372,25898,10135,17339
438,53428,26059,10092,17277
439,53340,26437,9984,16919
440,53355,26008,9937,17410
441,53327,26488,9933,16906
442,53200,26028,9943,17229
443,53084,26195,9835,17054
444,53006,25977,9777,17252
445,52914,26126,9709,17079
446,52831,26041,9731,17059
447,52702,26126,9695,16881
448,52640,26186,9532,16922
449,52540,26020,9431,17089
450,52694,26215,9496,16983
451,52601,26235,9447,16919
452,52452,26197,9430,16825
453,52402,26082,9395,16925
454,52453,26019,9293,17141
455,52299,26169,9237,16893
456,52191,26237,9202,16752
457,52182,26411,9156,16615
458,52133,26117,9052,16964
459,51830,26340,8951,16539
460,51926,26227,8940,16759
461,51846,26203,8851,16792
462,51747,26126,8910,16711
463,51680,26283,8756,16641
464,51664,26210,8818,16636
465,51670,26337,8766,16567
466,51767,26504,8808,16455
467,51595,26291,8758,16546
468,51522,26155,8742,16625
469,51456,26169,8687,16600
470,51572,26216,8619,16737
471,51554,26390,8653,16511
472,51268,26148,8704,16416
473,51225,26293,8550,16382
474,51198,26487,8647,16064
475,51176,26220,8668,16288
476,51199,26172,8579,16448
477,51159,26440,8533,16186
478,51222,26405,8597,16220
479,50919,26521,8483,15915
480,51103,26312,8521,16270
481,51010,26457,8553,16000
482,50917,26369,8582,15966
483,50809,26613,8571,15625
484,50863,26337,8551,15975
485,50912,26244,8453,16215
486,50738,26454,8491,15793
487,50686,26231,8407,16048
488,50723,26259,8336,16128
489,50706,26255,8272,16179
490,50614,26543,8250,15821
491,50598,26301,8275,16022
492,50583,26092,8309,16182
493,50658,26427,8273,15958
494,50555,26523,8247,15785
495,50523,26366,8158,15999
496,50675,26805,8170,15700
497,50557,26714,8110,15733
498,50568,26634,8014,15920
499,50459,26572,8034,15853
500,50348,26936,7980,15432
501,50387,26802,7912,15673
502,50375,27135,7930,15310
503,50332,26734,7850,15748
504,50211,26953,7829,15429
505,50410,26944,7808,15658
506,50247,27125,7767,15355
507,50353,26962,7657,15734
508,50354,27242,7730,15382
509,50471,27367,7640,15464
510,50332,27205,7552,15575
511,50300,27232,7643,15425
512,50370,27179,7660,15531
513,50442,27669,7713,15060
514,50383,27290,7761,15332
515,50531,27309,7732,15490
516,50405,27704,7696,15005
517,50420,27782,7691,14947
518,50446,27522,7701,15223
519,50291,27796,7658,14837
520,50388,28129,7585,14674
521,50397,27804,7634,14959
522,50374,28248,7570,14556
523,50460,28219,7583,14658
524,50650,27943,7591,15116
525,50700,27817,7651,15232
526,50635,28191,7667,14777
527,50859,28042,7656,15161
528,50743,28506,7694,14543
529,50823,28495,7753,14575
530,50755,28308,7707,14740
531,51071,28160,7790,15121
532,50982,28679,7752,14551
533,51260,28696,7797,14767
534,51379,28732,7928,14719
535,51208,28592,7857,14759
536,51334,28540,7846,14948
537,51551,28650,7816,15085
538,51514,28705,7838,14971
539,51617,29025,7891,14701
540,51634,28795,7907,14932
541,51778,28973,7904,14901
542,51923,29038,7955,14930
543,52091,28879,7942,15270
544,52154,29093,7908,15153
545,52358,29302,7947,15109
546,52208,29189,8000,15019
547,52235,29622,7841,14772
548,52341,29800,7886,14655
549,52263,29709,7985,14569
550,52324,29664,7947,14713
551,52345,29754,7921,14670
552,52535,29826,7914,14795
553,52548,29599,7896,15053
554,52659,29990,7956,14713
555,52588,29886,7846,14856
556,52600,30200,7887,14513
557,52663,30021,7978,14664
558,52731,29777,7925,15029
559,52854,30039,8000,14815
560,52962,29841,7970,15151
561,52911,29856,8013,15042
562,53037,29789,8018,15230
563,53067,29681,8006,15380
564,52982,30228,8024,14730
565,53142,29854,8019,15269
566,53272,30286,8033,14953
567,53178,30061,7991,15126
568,53415,29985,7967,15463
569,53381,30025,8141,15215
570,53411,30292,8152,14967
571,53526,30352,8196,14978
572,53596,30268,8228,15100
573,53766,30326,8244,15196
574,53747,30381,8230,15136
575,53824,30749,8245,14830
576,53965,30634,8158,15173
577,53970,30496,8198,15276
578,54066,30757,8208,15101
579,54149,30574,8194,15381
580,54157,30557,8189,15411
581,54150,30491,8168,15491
582,54132,30788,8150,15194
583,54026,30912,8141,14973
584,54344,30869,8169,15306
585,54411,30679,8216,15516
586,54430,31131,8194,15105
587,54499,30672,8158,15669
588,54544,31039,8210,15295
589,54597,30639,8193,15765
590,54606,30605,8144,15857
591,54604,30852,8156,15596
592,54680,30913,8179,15588
593,54658,31155,8150,15353
594,54586,31234,8133,15219
595,54789,31200,8079,15510
596,54704,31149,8033,15522
597,54635,31427,8092,15116
598,54604,31166,8050,15388
599,54699,31413,8075,15211
600,54930,31126,8051,15753
