no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
72,54684,29053,8328,17303
73,54604,29160,8217,17227
74,55086,28986,8070,18030
75,54826,29173,8344,17309
76,54611,29362,8182,17067
77,54587,29023,8180,17384
78,54458,29267,8216,16975
79,54376,29193,8095,17088
80,54571,29155,8118,17298
81,54736,29290,8155,17291
82,54839,29513,8127,17199
83,54989,29363,8110,17516
84,55092,29507,8062,17523
85,54799,29563,8151,17085
86,54978,29462,8227,17289
87,54766,29573,8215,16978
88,54869,29884,8249,16736
89,55120,29657,8248,17215
90,54967,29536,8410,17021
91,54670,29849,8372,16449
92,54712,29505,8396,16811
93,54804,29804,8363,16637
94,54774,29416,8328,17030
95,54795,29736,8479,16580
96,54564,29868,8511,16185
97,54838,30014,8457,16367
98,54738,29667,8435,16636
99,54565,30048,8423,16094
100,54890,29825,8336,16729
101,54868,29981,8406,16481
102,54977,29647,8434,16896
103,54857,29507,8470,16880
104,54817,29223,8674,16920
105,54293,29896,8629,15768
106,54604,29653,8580,16371
107,54592,29807,8519,16266
108,54498,29531,8541,16426
109,54816,29633,8626,16557
110,54739,29475,8624,16640
111,54636,29626,8521,16489
112,54503,29670,8483,16350
113,54689,29888,8560,16241
114,54650,29757,8485,16408
115,54602,29832,8434,16336
116,54534,29885,8610,16039
117,54419,29899,8535,15985
118,54765,29833,8459,16473
119,54735,29525,8496,16714
120,54627,29705,8439,16483
121,53914,29795,8678,15441
122,54368,29495,8698,16175
123,54508,29550,8763,16195
124,54470,29671,8803,15996
125,54649,29789,8738,16122
126,54326,29678,8815,15833
127,54666,29770,8774,16122
128,54507,29777,8652,16078
129,54227,29825,8584,15818
130,54664,29696,8539,16429
131,54555,29937,8657,15961
132,54310,29929,8720,15661
133,54996,30000,8580,16416
134,54365,29875,8638,15852
135,54163,29508,8832,15823
136,54533,29683,8628,16222
137,54465,29806,8782,15877
138,54592,29786,8670,16136
139,54647,29546,8824,16277
140,54585,29903,8718,15964
141,54681,29535,8809,16337
142,54777,29444,8888,16445
143,54628,29740,8838,16050
144,54559,29462,8859,16238
145,54319,29596,9050,15673
146,54435,29477,9069,15889
147,54463,29825,8985,15653
148,54067,29461,8903,15703
149,53998,29590,8983,15425
150,54364,29646,8976,15742
151,54514,29772,9071,15671
152,54179,29439,9194,15546
153,54371,29499,9150,15722
154,54270,29399,9071,15800
155,54152,29277,9056,15819
156,54105,29220,9043,15842
157,54081,28952,9319,15810
158,54043,29196,9469,15378
159,53825,29113,9435,15277
160,53996,29263,9429,15304
161,53993,29117,9615,15261
162,54122,29061,9882,15179
163,54261,28922,9817,15522
164,54138,28980,10025,15133
165,54562,28970,10151,15441
166,54543,28829,10300,15414
167,54206,28857,10294,15055
168,54662,29237,10345,15080
169,54564,28952,10363,15249
170,54457,29233,10641,14583
171,54558,28838,10453,15267
172,54697,28942,10512,15243
173,54527,28764,10762,15001
174,54684,28998,10666,15020
175,54656,29025,10735,14896
176,54849,28993,10583,15273
177,54945,28804,10872,15269
178,55003,28734,10710,15559
179,54551,28740,10759,15052
180,54696,28670,10849,15177
181,54625,28525,10886,15214
182,54645,28638,10753,15254
183,54510,28661,10924,14925
184,54716,28678,10971,15067
185,54738,28241,11050,15447
186,54704,28619,11140,14945
187,54868,28246,11214,15408
188,54652,27942,11135,15575
189,54543,28067,11156,15320
190,54802,27864,11149,15789
191,55000,27896,11392,15712
192,54765,28213,11325,15227
193,54944,27871,11424,15649
194,54926,27931,11444,15551
195,54925,27671,11664,15590
196,54842,27338,11494,16010
197,54427,27446,11710,15271
198,54623,27602,11787,15234
199,54525,27328,11796,15401
200,54548,27265,11745,15538
201,54667,27446,11854,15367
202,54619,27648,11655,15316
203,54706,26878,11732,16096
204,54596,27066,11565,15965
205,54554,27329,11681,15544
206,54548,27224,11549,15775
207,54829,27120,11480,16229
208,54615,26993,11496,16126
209,54967,27341,11612,16014
210,54805,27177,11750,15878
211,54297,26990,11679,15628
212,54591,27022,11895,15674
213,54591,27230,11845,15516
214,54519,27100,11839,15580
215,54557,26911,11841,15805
216,54618,27275,11848,15495
217,54622,26902,11885,15835
218,54569,27036,11972,15561
219,54835,27029,12019,15787
220,54478,26863,12050,15565
221,54580,26805,12103,15672
222,54662,26896,12195,15571
223,54522,26771,12273,15478
224,54726,26794,12077,15855
225,54661,26681,12262,15718
226,54679,26709,12254,15716
227,54606,26857,12203,15546
228,54766,26770,12323,15673
229,54991,26613,12419,15959
230,54921,26602,12282,16037
231,54969,26347,12365,16257
232,54860,26974,12275,15611
233,54912,26959,12349,15604
234,54909,26756,12329,15824
235,54915,26639,12436,15840
236,54782,26548,12332,15902
237,54977,26434,12307,16236
238,54851,26807,12296,15748
239,55023,26242,12442,16339
240,55001,26813,12256,15932
241,54591,26273,12327,15991
242,54783,26525,12396,15862
243,54820,26074,12569,16177
244,54724,26036,12569,16119
245,54848,26050,12593,16205
246,54864,25796,12482,16586
247,54756,26118,12506,16132
248,54839,26047,12597,16195
249,54706,26026,12514,16166
250,54893,25758,12467,16668
251,54857,25793,12435,16629
252,54910,25495,12638,16777
253,54789,26013,12554,16222
254,54711,25768,12581,16362
255,54848,25138,12501,17209
256,54852,25691,12478,16683
257,54748,25419,12397,16932
258,54898,25050,12459,17389
259,54882,25084,12578,17220
260,54686,25281,12595,16810
261,54898,25078,12616,17204
262,54700,24925,12556,17219
263,54773,25108,12612,17053
264,54900,25007,12700,17193
265,54933,24863,12730,17340
266,54515,24977,12471,17067
267,54660,25057,12593,17010
268,54515,24977,12567,16971
269,54474,24655,12596,17223
270,54406,24871,12599,16936
271,54335,24723,12704,16908
272,54274,24757,12631,16886
273,54230,24362,12530,17338
274,54085,24237,12655,17193
275,54358,24274,12530,17554
276,54286,24166,12582,17538
277,54223,24127,12557,17539
278,54205,24078,12487,17640
279,54239,24140,12577,17522
280,54259,24069,12433,17757
281,54057,23410,12525,18122
282,54048,23852,12604,17592
283,53895,23531,12529,17835
284,53803,23377,12483,17943
285,53748,23324,12591,17833
286,53672,23526,12488,17658
287,53818,23065,12483,18270
288,53816,23270,12421,18125
289,53562,23231,12550,17781
290,53917,23146,12409,18362
291,53676,23363,12444,17869
292,53739,22924,12604,18211
293,53791,22699,12547,18545
294,53545,22517,12448,18580
295,53448,22585,12372,18491
296,53135,22399,12345,18391
297,53282,22676,12371,18235
298,53455,22630,12358,18467
299,53310,22525,12385,18400
300,53252,22433,12325,18494
301,53247,22213,12273,18761
302,52982,22139,12384,18459
303,53116,21840,12435,18841
304,52976,21682,12338,18956
305,53037,21725,12341,18971
306,52732,21182,12441,19109
307,52999,21371,12371,19257
308,52919,21385,12417,19117
309,52782,21149,12517,19116
310,52928,20997,12441,19490
311,52800,21076,12405,19319
312,52993,21199,12458,19336
313,53065,21398,12273,19394
314,53099,21574,12370,19155
315,52929,21590,12405,18934
316,53055,21512,12480,19063
317,53075,21519,12392,19164
318,52995,21781,12259,18955
319,53064,21887,12347,18830
320,52934,22105,12313,18516
321,53320,21821,12339,19160
322,53659,21827,12322,19510
323,53375,22116,12384,18875
324,53559,21824,12304,19431
325,53736,21980,12262,19494
326,53702,22178,12295,19229
327,53835,22072,12454,19309
328,53981,22222,12495,19264
329,54085,22375,12503,19207
330,53956,22478,12491,18987
331,53952,22471,12445,19036
332,53949,22423,12382,19144
333,54127,22631,12442,19054
334,53993,22529,12502,18962
335,54286,22613,12559,19114
336,54478,23047,12496,18935
337,54431,23054,12687,18690
338,54613,23006,12527,19080
339,54363,23094,12494,18775
340,54837,23257,12448,19132
341,54603,23210,12422,18971
342,54898,23327,12455,19116
343,54742,23202,12489,19051
344,54716,23564,12457,18695
345,54956,23454,12387,19115
346,54884,23408,12312,19164
347,54682,23300,12347,19035
348,55080,23567,12505,19008
349,54875,23515,12502,18858
350,54935,23676,12531,18728
351,54957,23588,12510,18859
352,55108,23869,12484,18755
353,55048,23999,12553,18496
354,55163,23745,12549,18869
355,55397,23854,12468,19075
356,55263,23666,12489,19108
357,55367,23867,12458,19042
358,55254,24027,12522,18705
359,55451,24564,12536,18351
360,55601,24372,12479,18750
361,55382,24436,12553,18393
362,55522,24447,12558,18517
363,55687,24642,12600,18445
364,55899,24116,12563,19220
365,55809,24510,12553,18746
366,55768,24622,12619,18527
367,55945,24510,12478,18957
368,55998,24532,12509,18957
369,55894,24702,12555,18637
370,56010,24654,12414,18942
371,55894,24813,12232,18849
372,55884,24940,12534,18410
373,56122,25100,12504,18518
374,55727,24789,12412,18526
375,56031,25080,12355,18596
376,56163,25104,12436,18623
377,56099,25217,12490,18392
378,56120,25129,12532,18459
379,56122,25000,12566,18556
380,56181,25210,12528,18443
381,55871,24942,12418,18511
382,56113,25209,12462,18442
383,56159,25447,12352,18360
384,56278,25542,12488,18248
385,56076,25295,12373,18408
386,56260,25364,12339,18557
387,56329,25557,12477,18295
388,55993,25494,12433,18066
389,55833,25144,12387,18302
390,56122,25314,12286,18522
391,55876,25291,12348,18237
392,56039,25437,12284,18318
393,56049,25426,12309,18314
394,55938,25570,12359,18009
395,56221,25704,12435,18082
396,56193,25472,12237,18484
397,56086,25623,12212,18251
398,55907,25307,12263,18337
399,55970,25435,12359,18176
400,56033,25481,12250,18302
401,56059,25405,12284,18370
402,55987,25541,12261,18185
403,56147,25490,12327,18330
404,55883,25309,12348,18226
405,55180,25580,12226,17374
406,55662,25499,12149,18014
407,55502,25661,12240,17601
408,55466,25264,12059,18143
409,55320,25369,12150,17801
410,55454,25277,12146,18031
411,55455,25473,12017,17965
412,55303,25418,11997,17888
413,55280,25269,12010,18001
414,55249,25426,12101,17722
415,55193,25398,12085,17710
416,55288,25461,12180,17647
417,55158,25684,12198,17276
418,55321,25559,12083,17679
419,55308,25601,12012,17695
420,55288,25888,11944,17456
421,54848,25537,11983,17328
422,54906,25575,12056,17275
423,54766,25354,12012,17400
424,54774,25519,12055,17200
425,54489,25382,11966,17141
426,54566,25511,11954,17101
427,54388,25633,11967,16788
428,54382,25365,11772,17245
429,54138,25537,11925,16676
430,54207,25553,11916,16738
431,54289,25671,11805,16813
432,54283,26072,11844,16367
433,54301,25715,11759,16827
434,54039,25717,11718,16604
435,53958,25533,11660,16765
436,53918,25272,11639,17007
437,53738,25604,11687,16447
438,53979,25502,11724,16753
439,53929,25701,11701,16527
440,53687,25402,11724,16561
441,53753,25443,11647,16663
442,53655,25279,11713,16663
443,53208,25410,11656,16142
444,53552,25250,11680,16622
445,53407,25162,11757,16488
446,53307,25320,11813,16174
447,53353,25212,11651,16490
448,53582,25283,11799,16500
449,53553,24989,11671,16893
450,53349,24878,11824,16647
451,52846,25417,11751,15678
452,53073,25056,11763,16254
453,53145,25198,11624,16323
454,53241,25374,11579,16288
455,52872,25397,11544,15931
456,52783,25450,11621,15712
457,53034,25237,11529,16268
458,53036,25486,11613,15937
459,52765,25438,11554,15773
460,52891,25395,11486,16010
461,52832,25367,11443,16022
462,52691,25384,11284,16023
463,52795,25308,11284,16203
464,52769,25384,11231,16154
465,51776,25203,11252,15321
466,52018,25416,11245,15357
467,52100,25221,11069,15810
468,52241,25286,11236,15719
469,52145,25289,11175,15681
470,52184,25264,11208,15712
471,52230,25106,11018,16106
472,52141,25335,11203,15603
473,52155,25221,11197,15737
474,52121,25340,11126,15655
475,52158,24988,11080,16090
476,52035,25115,11148,15772
477,52011,25102,11147,15762
478,52185,25184,11056,15945
479,52137,25150,11154,15833
480,51989,25146,11205,15638
481,52194,25007,11256,15931
482,52022,25079,11308,15635
483,51967,25095,11302,15570
484,51882,25054,11245,15583
485,52130,24953,11136,16041
486,52260,24979,11137,16144
487,52055,24847,11242,15966
488,51968,25254,11239,15475
489,52001,25286,11144,15571
490,51793,25096,11248,15449
491,51945,25111,11183,15651
492,52085,25201,11251,15633
493,51612,25047,11247,15318
494,51536,24782,11160,15594
495,51544,25041,11272,15231
496,51560,24791,11315,15454
497,51672,24734,11276,15662
498,51653,25067,11285,15301
499,51631,24862,11319,15450
500,51809,25086,11229,15494
501,51509,25335,11242,14932
502,51640,25050,11238,15352
503,51779,24631,11221,15927
504,51732,24955,11196,15581
505,51642,24794,11178,15670
506,51751,24915,11226,15610
507,51751,25122,11270,15359
508,51542,24706,11304,15532
509,51568,25018,11347,15203
510,51606,24780,11370,15456
511,51370,24856,11315,15199
512,51608,24861,11321,15426
513,51347,25040,11391,14916
514,51681,25148,11444,15089
515,51622,25121,11492,15009
516,51562,25046,11566,14950
517,51562,24736,11630,15196
518,51636,25105,11559,14972
519,51652,24928,11684,15040
520,51650,25068,11643,14939
521,51292,24766,11742,14784
522,51619,24976,11889,14754
523,51569,24947,11879,14743
524,51682,24774,11889,15019
525,51599,24981,11792,14826
526,51673,25119,11878,14676
527,51811,24956,11919,14936
528,51947,25003,11995,14949
529,51968,25105,12103,14760
530,52103,24989,12024,15090
531,52050,24842,11954,15254
532,52030,25160,11927,14943
533,52048,25196,11917,14935
534,52099,25057,11886,15156
535,52080,25077,11917,15086
536,52203,25205,11979,15019
537,52192,25054,11973,15165
538,52349,24963,11968,15418
539,52487,25028,11886,15573
540,52321,25201,12052,15068
541,52488,25064,12043,15381
542,52523,25128,11985,15410
543,52461,25030,12240,15191
544,52521,25263,12119,15139
545,52440,25062,12158,15220
546,52553,25040,12124,15389
547,52633,25001,12166,15466
548,52566,25167,12162,15237
549,52545,25230,12254,15061
550,52385,24942,12207,15236
551,52573,25244,12164,15165
552,52482,25232,12151,15099
553,52599,25196,12256,15147
554,52631,25056,12207,15368
555,52515,25305,12287,14923
556,52421,25355,12317,14749
557,52292,25287,12276,14729
558,52496,25101,12328,15067
559,52428,25041,12271,15116
560,52381,25480,12220,14681
561,52523,25236,12227,15060
562,52545,25416,12302,14827
563,52704,25670,12271,14763
564,52442,25210,12265,14967
565,52475,25434,12215,14826
566,52631,25508,12207,14916
567,52545,25135,12292,15118
568,52461,25191,12182,15088
569,52628,25342,12315,14971
570,52533,25333,12341,14859
571,52448,25191,12353,14904
572,52259,25005,12219,15035
573,52462,25155,12277,15030
574,52586,25013,12282,15291
575,52440,25311,12254,14875
576,52356,24929,12402,15025
577,52361,24980,12309,15072
578,52080,24890,12208,14982
579,52362,24980,12232,15150
580,52567,24712,12321,15534
581,52366,24725,12335,15306
582,52469,24712,12152,15605
583,52319,24689,12157,15473
584,52305,24481,12227,15597
585,52031,24899,12351,14781
586,51969,25152,12195,14622
587,52040,24829,12325,14886
588,52153,24828,12175,15150
589,52230,24591,12191,15448
590,52167,24500,12169,15498
591,51944,24332,12162,15450
592,52086,24372,12208,15506
593,51822,24606,12227,14989
594,51987,24628,11986,15373
595,51841,24567,12047,15227
596,51790,24425,12061,15304
597,51698,24291,11948,15459
598,51636,24123,11904,15609
599,51542,24214,11750,15578
600,51270,24255,11974,15041
