no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,44849,36493,3109,5247
2,44781,36611,3070,5100
3,44699,36459,3071,5169
4,44680,36495,3078,5107
5,44690,36540,3093,5057
6,44648,36480,3119,5049
7,44442,36508,3124,4810
8,44531,36330,3087,5114
9,44376,36348,3102,4926
10,44503,36455,3045,5003
11,44376,36215,3066,5095
12,44339,36294,3052,4993
13,44281,36209,3142,4930
14,44260,36495,3160,4605
15,44249,36372,3108,4769
16,44189,36184,3178,4827
17,44125,36044,3154,4927
18,44093,36327,3130,4636
19,44177,35990,3181,5006
20,44067,35946,3169,4952
21,44007,35799,3228,4980
22,44016,35944,3225,4847
23,44070,36003,3293,4774
24,43924,35887,3260,4777
25,43952,35761,3273,4918
26,43800,35668,3274,4858
27,43822,35739,3225,4858
28,43768,35726,3230,4812
29,43842,35782,3221,4839
30,43742,35779,3200,4763
31,43768,35664,3212,4892
32,43770,35645,3197,4928
33,43834,35878,3151,4805
34,43815,35904,3207,4704
35,43876,35995,3215,4666
36,43856,35881,3236,4739
37,43797,35776,3257,4764
38,43845,35988,3303,4554
39,43808,36029,3325,4454
40,43770,36020,3319,4431
41,43956,36081,3281,4594
42,43909,36091,3340,4478
43,44017,35961,3314,4742
44,44065,35953,3331,4781
45,43932,35791,3426,4715
46,43895,36160,3414,4321
47,43978,36050,3397,4531
48,44039,36211,3406,4422
49,43967,36050,3390,4527
50,44007,36188,3298,4521
51,44229,36216,3310,4703
52,44119,36174,3356,4589
53,44226,36115,3391,4720
54,44139,36269,3357,4513
55,44152,36071,3416,4665
56,44217,36265,3412,4540
57,44237,36378,3340,4519
58,44297,36274,3367,4656
59,44299,36447,3420,4432
60,44401,36308,3370,4723
61,44261,36088,3364,4809
62,44395,36418,3339,4638
63,44439,36476,3378,4585
64,44370,36294,3404,4672
65,44370,36372,3380,4618
66,44521,36426,3423,4672
67,44443,36447,3457,4539
68,44476,36506,3445,4525
69,44522,36580,3536,4406
70,44673,36414,3546,4713
71,44642,36422,3544,4676
72,44658,36592,3493,4573
73,44654,36623,3515,4516
74,44644,36684,3560,4400
75,44586,36573,3540,4473
76,44574,36485,3570,4519
77,44581,36804,3568,4209
78,44595,36316,3513,4766
79,44481,36493,3484,4504
80,44581,36581,3477,4523
81,44635,36662,3534,4439
82,44673,36510,3541,4622
83,44488,36606,3617,4265
84,44516,36570,3586,4360
85,44532,36453,3609,4470
86,44484,36563,3582,4339
87,44482,36853,3562,4067
88,44505,36757,3603,4145
89,44446,36706,3604,4136
90,44434,36621,3659,4154
91,44265,36757,3619,3889
92,44377,36554,3625,4198
93,44354,36670,3658,4026
94,44372,36494,3654,4224
95,44397,36662,3666,4069
96,44264,36740,3610,3914
97,44282,36658,3630,3994
98,44222,36669,3574,3979
99,44378,36323,3604,4451
100,44258,36686,3593,3979
101,44352,36640,3587,4125
102,44282,36467,3622,4193
103,44203,36481,3573,4149
104,44253,36250,3622,4381
105,44163,36488,3686,3989
106,44142,36392,3684,4066
107,44124,36297,3654,4173
108,44002,36354,3646,4002
109,44152,36281,3654,4217
110,43932,36229,3665,4038
111,44045,36502,3631,3912
112,43958,36470,3680,3808
113,43881,36413,3692,3776
114,43735,36222,3672,3841
115,43790,36350,3581,3859
116,43787,36301,3618,3868
117,43681,36455,3633,3593
118,43651,36356,3608,3687
119,43777,36394,3642,3741
120,43675,36525,3600,3550
121,43497,36296,3567,3634
122,43429,36275,3618,3536
123,43386,36291,3657,3438
124,43400,36301,3631,3468
125,43443,36122,3666,3655
126,43315,36277,3640,3398
127,43391,36320,3612,3459
128,43327,36315,3644,3368
129,43167,36007,3604,3556
130,43106,36173,3583,3350
131,43167,35962,3591,3614
132,43172,36077,3569,3526
133,43131,35870,3601,3660
134,43043,35837,3589,3617
135,42941,35657,3611,3673
136,42951,35637,3578,3736
137,42878,35738,3585,3555
138,42845,35507,3547,3791
139,42843,35592,3606,3645
140,42717,35390,3531,3796
141,42715,35395,3538,3782
142,42554,35501,3532,3521
143,42535,35266,3526,3743
144,42455,35471,3568,3416
145,42390,35446,3554,3390
146,42278,35277,3538,3463
147,42415,35227,3685,3503
148,42121,35407,3684,3030
149,42150,34972,3708,3470
150,42140,35281,3619,3240
151,42006,35135,3617,3254
152,41932,34873,3571,3488
153,42030,34831,3623,3576
154,42070,34971,3596,3503
155,42048,34646,3573,3829
156,42063,34646,3580,3837
157,41919,34616,3563,3740
158,41960,34440,3571,3949
159,42045,34383,3589,4073
160,42027,34229,3627,4171
161,41902,34236,3628,4038
162,41940,34245,3591,4104
163,41708,34269,3542,3897
164,41843,34250,3563,4030
165,41729,33947,3532,4250
166,41731,33912,3505,4314
167,41652,33898,3526,4228
168,41660,33931,3547,4182
169,41664,33653,3557,4454
170,41696,33878,3542,4276
171,41731,33742,3525,4464
172,41551,33982,3423,4146
173,41612,33781,3414,4417
174,41614,33761,3397,4456
175,41555,33890,3431,4234
176,41684,33875,3429,4380
177,41634,33753,3420,4461
178,41612,33700,3369,4543
179,41648,33661,3337,4650
180,41597,33737,3322,4538
181,41637,33583,3293,4761
182,41632,33698,3300,4634
183,41575,33574,3298,4703
184,41614,33517,3333,4764
