no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
151,74692,32449,20028,22215
152,74739,32607,20127,22005
153,74818,32525,20050,22243
154,74679,32597,20093,21989
155,74788,32526,20011,22251
156,74705,32629,20004,22072
157,74772,32408,20064,22300
158,74826,32928,20103,21795
159,74931,32472,19992,22467
160,74752,32230,19983,22539
161,74674,32312,20092,22270
162,74871,32329,20051,22491
163,74676,32364,20055,22257
164,74934,31874,20048,23012
165,74902,32031,20015,22856
166,74883,31866,19927,23090
167,74749,31723,19879,23147
168,74630,31793,19876,22961
169,74500,32072,19768,22660
170,74713,31528,19981,23204
171,74653,31573,19785,23295
172,74705,31636,19620,23449
173,74803,31816,19637,23350
174,74353,31797,19524,23032
175,74481,31614,19550,23317
176,74396,31426,19269,23701
177,74402,31336,19239,23827
178,74376,31244,19307,23825
179,74359,31675,19168,23516
180,74346,31284,19114,23948
181,74207,31328,19215,23664
182,74151,30988,19068,24095
183,74322,31473,19054,23795
184,74330,30869,19049,24412
185,74114,31240,18921,23953
186,74320,31115,19000,24205
187,74140,30970,19022,24148
188,73651,30607,18924,24120
189,73758,31110,18844,23804
190,73534,30871,18936,23727
191,73717,30755,18738,24224
192,73510,30702,18768,24040
193,73526,30466,18613,24447
194,73349,30599,18639,24111
195,73471,30742,18551,24178
196,73337,30692,18660,23985
197,73428,30542,18591,24295
198,73057,30273,18521,24263
199,73092,29968,18576,24548
200,72977,30264,18512,24201
201,73026,30068,18469,24489
202,72984,30006,18422,24556
203,73123,29890,18382,24851
204,72748,30181,18286,24281
205,72813,29965,18247,24601
206,72724,30097,18122,24505
207,72630,29988,18179,24463
208,72658,30313,18125,24220
209,72361,30147,18045,24169
210,72283,29768,18024,24491
211,72401,29941,17996,24464
212,72223,30037,17861,24325
213,72107,29848,17792,24467
214,72059,30178,17651,24230
215,71897,29676,17624,24597
216,71933,29532,17584,24817
217,71619,30224,17513,23882
218,71606,29427,17364,24815
219,71360,29742,17445,24173
220,71455,29637,17296,24522
221,71285,29479,17287,24519
222,71492,29602,17456,24434
223,71557,29295,17319,24943
224,71202,29337,17296,24569
225,71131,29298,17294,24539
226,71032,29006,17199,24827
227,70983,29237,17029,24717
228,70843,29253,16993,24597
229,70947,29271,16982,24694
230,71071,28908,16805,25358
231,70830,28813,16874,25143
232,70696,28656,16831,25209
233,70603,28583,16549,25471
234,70193,28786,16730,24677
235,69840,28615,16812,24413
236,70033,28404,16700,24929
237,70066,28112,16553,25401
238,69849,28137,16468,25244
239,69719,28744,16366,24609
240,69612,28143,16418,25051
241,69485,28094,16225,25166
242,69043,28289,16173,24581
243,69090,28295,16116,24679
244,69240,28482,16035,24723
245,68949,27938,15895,25116
246,69051,27813,15912,25326
247,68806,27738,16049,25019
248,68651,27962,15804,24885
249,68792,28033,15757,25002
250,68627,27770,15603,25254
251,68290,28141,15546,24603
252,68312,27975,15640,24697
253,67805,28031,15269,24505
254,67657,27529,15359,24769
255,67347,28128,15278,23941
256,67753,27174,15203,25376
257,67375,27273,15011,25091
258,67411,27246,14971,25194
259,66993,27111,14968,24914
260,66861,27089,14891,24881
261,66629,26882,14559,25188
262,66697,27181,14675,24841
263,66282,26863,14534,24885
264,66322,26969,14520,24833
265,66061,26729,14498,24834
266,65703,26838,14293,24572
267,65750,26811,14307,24632
268,65507,26252,14260,24995
269,65516,26499,14337,24680
270,65244,26594,14361,24289
271,64990,26343,14413,24234
272,64897,26700,14216,23981
273,64571,26173,14077,24321
274,64321,26072,14209,24040
275,64224,25992,13991,24241
276,63995,26093,14015,23887
277,63855,25297,14010,24548
278,63263,25246,13866,24151
279,63388,25407,13880,24101
280,63035,25262,13783,23990
281,62806,25109,13762,23935
282,62605,24854,13644,24107
283,62709,24962,13593,24154
284,62742,24472,13596,24674
285,62272,24452,13507,24313
286,62189,24265,13338,24586
287,62045,24083,13411,24551
288,61912,24024,13211,24677
289,61734,24240,13133,24361
290,61588,23762,13101,24725
291,61757,24082,13036,24639
292,61733,24193,12921,24619
293,61423,24418,12912,24093
294,61324,24092,12792,24440
295,61378,23934,12792,24652
296,61370,23943,12903,24524
297,61501,23895,12662,24944
298,61296,24165,12794,24337
299,61324,24112,12747,24465
300,61340,24017,12832,24491
301,61216,24089,12774,24353
302,61436,23945,12814,24677
303,61169,23734,12862,24573
304,61259,23961,12731,24567
305,61399,24212,12733,24454
306,61561,23987,12801,24773
307,61437,24269,12762,24406
308,60985,24109,12686,24190
309,60949,23993,12741,24215
310,60979,23974,12775,24230
311,61001,23948,12570,24483
312,60915,24368,12714,23833
313,60751,24241,12560,23950
314,60755,24481,12719,23555
315,60969,24645,12562,23762
316,60821,24594,12769,23458
317,61024,24710,12723,23591
318,60904,24532,12668,23704
319,60946,24889,12812,23245
320,61017,24516,12993,23508
321,61177,24472,12796,23909
322,61178,24656,12763,23759
323,61059,24864,12759,23436
324,61147,24978,12735,23434
325,61259,24925,12866,23468
326,61448,25103,13039,23306
327,61537,25177,13054,23306
328,61727,25080,13024,23623
329,61832,25127,12965,23740
330,61954,25270,13205,23479
331,62074,25866,13135,23073
332,62332,25518,13321,23493
333,62239,25445,13355,23439
334,62516,25867,13378,23271
335,62368,25674,13521,23173
336,62380,25997,13441,22942
337,62649,25845,13587,23217
338,62272,25758,13571,22943
339,62408,25705,13570,23133
340,62591,25847,13759,22985
341,62838,25807,13730,23301
342,63081,26110,13821,23150
343,63355,26595,14076,22684
344,63348,26586,14277,22485
345,63446,26452,14299,22695
346,63599,26893,14419,22287
347,63870,26418,14362,23090
348,63691,26533,14333,22825
349,64268,27011,14491,22766
350,64050,26845,14536,22669
351,64366,26786,14727,22853
352,64074,27098,14580,22396
353,64446,26682,14726,23038
354,64354,27417,14782,22155
355,64598,27016,14807,22775
356,64612,27503,14949,22160
357,64861,27619,15109,22133
358,64762,27360,15322,22080
359,65137,27566,15401,22170
360,65320,27980,15511,21829
361,65419,28095,15394,21930
362,65716,28012,15602,22102
363,65517,28091,15576,21850
364,65715,28072,15721,21922
365,65943,28441,15677,21825
366,66148,28297,15825,22026
367,66193,28158,16057,21978
368,65494,28504,16052,20938
369,66065,28250,16085,21730
370,66309,29018,16026,21265
371,66657,29213,16217,21227
372,66391,28479,16276,21636
373,66449,28750,16216,21483
374,66768,28503,16320,21945
375,66943,28678,16456,21809
376,67271,28385,16563,22323
377,67084,28997,16376,21711
378,67632,29299,16513,21820
379,67748,29105,16492,22151
380,67553,29090,16559,21904
381,67845,29467,16470,21908
382,67490,29308,16426,21756
383,67761,29626,16389,21746
384,67778,29181,16291,22306
385,67943,29727,16159,22057
386,68111,29189,16289,22633
387,68246,29172,16187,22887
388,68408,29622,16333,22453
389,68499,29419,16460,22620
390,68458,29395,16244,22819
391,68388,29388,16210,22790
392,68325,29476,16187,22662
393,68551,29386,16252,22913
394,68333,29559,16040,22734
395,68532,29379,15947,23206
396,68716,29550,16009,23157
397,68675,29753,15998,22924
398,68587,29474,15891,23222
399,68786,29839,15999,22948
400,68910,29279,15874,23757
401,69187,29445,15885,23857
402,68903,29628,15873,23402
403,68958,29342,15998,23618
404,68906,29334,15954,23618
405,69401,29253,15983,24165
406,69846,29060,16090,24696
407,69899,29955,16034,23910
408,70001,29902,16161,23938
409,69738,30157,16068,23513
410,70162,29918,16182,24062
411,70140,30007,16233,23900
412,70508,30221,16361,23926
413,70621,30076,16406,24139
414,70616,30112,16316,24188
415,70982,30246,16239,24497
416,70986,30933,16249,23804
417,71098,30709,16303,24086
418,71066,30988,16341,23737
419,71379,30727,16425,24227
420,71312,30794,16510,24008
421,71558,30662,16513,24383
422,71840,30863,16508,24469
423,71716,30908,16419,24389
424,71605,30879,16379,24347
425,71673,31001,16404,24268
426,71812,31329,16383,24100
427,71674,31175,16478,24021
428,71985,31902,16441,23642
429,72063,31483,16536,24044
430,71940,31720,16598,23622
431,72243,31331,16657,24255
432,72392,31470,16744,24178
433,72229,31937,16755,23537
434,72388,31518,16801,24069
435,72522,31748,16845,23929
436,72623,31399,16830,24394
437,72588,31437,16897,24254
438,73023,31253,17125,24645
439,73089,31317,17016,24756
440,73206,31641,17142,24423
441,73336,32040,17308,23988
442,73234,31921,17301,24012
443,73391,31671,17457,24263
444,73430,32037,17459,23934
445,73132,32251,17492,23389
446,73243,31937,17614,23692
447,73363,32502,17709,23152
448,73545,31972,17761,23812
449,73774,32118,17803,23853
450,74080,32140,17897,24043
451,73972,32194,17874,23904
452,74143,32495,17810,23838
453,74192,32318,17962,23912
454,74280,32596,17870,23814
455,74327,32438,17959,23930
456,74649,32667,18058,23924
457,74644,32269,18047,24328
458,74328,32630,18071,23627
459,74326,32361,18169,23796
460,74609,32577,18215,23817
461,74695,32287,18199,24209
462,74610,32524,18165,23921
463,74929,32388,18267,24274
464,74952,32487,18383,24082
465,75080,32513,18326,24241
466,74957,32318,18241,24398
467,74665,32417,18272,23976
468,74800,31959,18405,24436
469,74752,32128,18453,24171
470,74775,32373,18518,23884
471,74950,32478,18388,24084
472,74739,32455,18422,23862
473,74720,32820,18267,23633
474,74827,33109,18367,23351
475,74822,33036,18277,23509
476,74639,32971,18321,23347
477,74742,32883,18292,23567
478,75009,32951,18524,23534
479,74839,33169,18394,23276
480,74804,33036,18381,23387
481,74551,32852,18433,23266
482,74648,33012,18328,23308
483,74537,32851,18375,23311
484,74675,32779,18309,23587
485,74307,32939,18335,23033
486,74249,32320,18279,23650
487,74302,32486,18453,23363
488,73948,32048,18206,23694
489,73882,31956,18137,23789
490,73850,32042,18170,23638
491,73556,32306,18012,23238
492,73649,32009,17925,23715
493,73316,32331,17782,23203
494,73152,32190,17597,23365
495,72945,32446,17552,22947
496,72903,32085,17492,23326
497,72863,32185,17346,23332
498,72724,32469,17281,22974
499,72581,32020,17106,23455
500,72440,31833,17033,23574
501,72419,31988,16805,23626
502,71985,32062,16665,23258
503,72013,31957,16647,23409
504,71137,31932,16460,22745
505,71266,31945,16606,22715
506,71478,32302,16402,22774
507,71205,32317,16354,22534
508,71586,31936,16440,23210
509,71284,31673,16540,23071
510,71446,31684,16526,23236
511,71227,31656,16456,23115
512,71170,31896,16337,22937
513,70938,32039,16506,22393
514,71014,31407,16503,23104
515,70974,31232,16586,23156
516,70653,31497,16463,22693
517,70868,31427,16354,23087
518,70187,31617,16202,22368
519,69857,31457,16249,22151
520,70233,31574,16340,22319
521,70426,31648,16275,22503
522,70412,31544,16220,22648
523,70556,31661,16326,22569
524,70260,31731,16327,22202
525,70452,31405,16436,22611
526,70403,31592,16471,22340
527,70574,32011,16492,22071
528,70434,31537,16452,22445
529,70545,31890,16491,22164
530,70181,31643,16653,21885
531,70495,31417,16752,22326
532,70645,31350,16811,22484
533,70460,31133,16824,22503
534,70031,31325,16948,21758
535,70240,31644,16936,21660
536,70165,31113,16837,22215
537,70020,31560,16916,21544
538,70146,31188,16989,21969
539,70233,30795,17119,22319
540,70158,30953,16968,22237
541,70154,31219,17125,21810
542,70029,30646,17188,22195
543,70027,30488,17285,22254
544,69858,30412,17398,22048
545,70008,30155,17261,22592
546,69617,30308,17355,21954
547,69609,30369,17241,21999
548,69038,30304,17226,21508
549,69639,30333,17470,21836
550,69451,29676,17491,22284
551,69443,29777,17585,22081
552,69258,29410,17383,22465
553,68775,29366,17436,21973
554,68662,29151,17515,21996
555,68763,29265,17733,21765
556,69013,29356,17924,21733
557,68668,29021,17940,21707
558,68219,29063,17858,21298
559,68354,28866,17764,21724
560,68146,28967,17749,21430
561,68254,28574,17614,22066
562,68231,28932,17820,21479
563,68630,28479,17948,22203
564,67695,28654,17823,21218
565,67776,28666,17761,21349
566,67346,28506,17771,21069
567,67415,28372,17724,21319
568,67156,28559,17811,20786
569,67080,28345,17977,20758
570,67895,28045,17715,22135
571,67071,28342,17611,21118
572,67775,27891,17657,22227
573,66718,27445,17835,21438
574,67508,27583,17930,21995
575,66695,27472,17848,21375
576,67122,27983,17716,21423
577,66672,27681,17806,21185
578,65752,28080,17567,20105
579,65426,27747,17718,19961
580,65368,27532,17664,20172
581,66733,27480,17458,21795
582,66440,26979,17451,22010
583,65866,27180,17577,21109
584,66171,26863,17501,21807
585,66012,27493,17416,21103
586,66695,27289,17501,21905
587,66477,27192,17489,21796
588,65049,27087,17487,20475
589,66418,27006,17421,21991
590,66555,27576,17456,21523
591,66298,27083,17528,21687
592,66486,27156,17390,21940
593,65447,27179,17351,20917
594,65559,27125,17335,21099
595,65656,27054,17336,21266
596,65672,27078,17513,21081
597,65489,27408,17325,20756
598,63947,27212,17153,19582
599,65536,26817,17226,21493
600,65043,26794,17165,21084
