no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
218,52517,27809,12522,12186
219,52412,27734,12651,12027
220,52550,27531,12557,12462
221,52434,27424,12578,12432
222,52611,27324,12609,12678
223,52429,27606,12535,12288
224,52203,27471,12513,12219
225,52380,27435,12432,12513
226,52271,27422,12358,12491
227,52472,27192,12393,12887
228,52288,27386,12479,12423
229,52245,27307,12368,12570
230,52082,27094,12339,12649
231,52311,27262,12227,12822
232,52101,27244,12194,12663
233,52075,27302,12141,12632
234,52044,26887,12208,12949
235,52011,26934,12123,12954
236,51589,26976,12145,12468
237,51981,26884,12101,12996
238,51781,26760,12149,12872
239,51576,26478,12103,12995
240,51768,26816,12013,12939
241,51786,26741,11892,13153
242,51848,26669,12022,13157
243,51559,26748,11926,12885
244,51653,26607,11865,13181
245,51656,26392,11905,13359
246,51683,26681,11898,13104
247,51547,26320,11803,13424
248,51605,26396,11764,13445
249,51470,26863,11733,12874
250,51101,26603,11737,12761
251,51406,26581,11617,13208
252,51341,26384,11592,13365
253,51431,26490,11619,13322
254,51233,26199,11601,13433
255,51215,26378,11636,13201
256,51236,26318,11746,13172
257,51244,26184,11798,13262
258,51173,26001,11741,13431
259,51219,25998,11600,13621
260,51407,25994,11747,13666
261,51289,25950,11667,13672
262,51132,25978,11648,13506
263,51340,26238,11604,13498
264,51090,25887,11633,13570
265,51177,25883,11662,13632
266,51355,25800,11712,13843
267,51243,25797,11565,13881
268,51231,26049,11751,13431
269,51258,25996,11643,13619
270,51251,25927,11509,13815
271,51245,25759,11509,13977
272,51203,25762,11552,13889
273,51141,25601,11632,13908
274,51301,25750,11558,13993
275,51138,25828,11646,13664
276,51213,25830,11719,13664
277,51250,25905,11693,13652
278,51223,25818,11736,13669
279,51300,25890,11683,13727
280,51366,26201,11611,13554
281,51415,25901,11559,13955
282,51490,25888,11763,13839
283,51505,26456,11653,13396
284,51554,26375,11650,13529
285,51449,25985,11619,13845
286,51525,26245,11602,13678
287,51578,26208,11585,13785
288,51542,26206,11543,13793
289,51557,26083,11540,13934
290,51565,26507,11363,13695
291,51542,26340,11514,13688
292,51774,26575,11277,13922
293,51896,26455,11155,14286
294,51749,26762,11259,13728
295,51782,26397,11302,14083
296,51893,26703,11183,14007
297,51840,26788,11230,13822
298,51983,26961,11157,13865
299,51838,26777,11115,13946
300,51646,26826,11111,13709
301,51599,26913,11165,13521
302,51819,26915,11037,13867
303,51656,26893,10986,13777
304,51632,27304,10822,13506
305,51801,27048,10815,13938
306,51693,27100,10831,13762
307,52002,27201,10682,14119
308,51671,27239,10697,13735
309,51731,27605,10711,13415
310,51830,27507,10603,13720
311,52025,27725,10527,13773
312,51708,27668,10534,13506
313,51722,27312,10540,13870
314,51981,27541,10514,13926
315,52017,27724,10491,13802
316,51883,27676,10420,13787
317,52038,27823,10400,13815
318,51765,27771,10418,13576
319,51837,27645,10369,13823
320,51820,27904,10243,13673
321,51895,27667,10294,13934
322,51853,27965,10260,13628
323,52028,28033,10250,13745
324,52445,27761,10261,14423
325,52197,27796,10073,14328
326,52222,27474,10220,14528
327,52437,27827,10253,14357
328,52057,27738,10089,14230
329,52337,28008,10061,14268
330,52124,28042,10004,14078
331,52247,27794,9991,14462
332,52366,28096,9993,14277
333,52377,28048,10079,14250
334,52378,27971,10064,14343
335,51993,28202,10007,13784
336,52152,28137,9909,14106
337,51838,28195,9905,13738
338,51992,28197,9927,13868
339,51902,28225,9921,13756
340,52131,28133,9954,14044
341,52118,28223,9823,14072
342,52310,28649,9820,13841
343,52335,28170,9847,14318
344,52247,28426,9790,14031
345,52487,28447,9794,14246
346,52449,28251,9845,14353
347,52376,28205,9830,14341
348,52674,28224,9749,14701
349,52652,28422,9769,14461
350,52419,28275,9773,14371
351,52410,28227,9754,14429
352,52485,28175,9768,14542
353,52790,28385,9657,14748
354,52551,28123,9577,14851
355,52535,28161,9559,14815
356,52381,28210,9572,14599
357,52610,28003,9532,15075
358,52545,27992,9438,15115
359,52378,27958,9490,14930
360,52378,28354,9443,14581
361,52682,28062,9379,15241
362,52381,28074,9288,15019
363,52293,28016,9271,15006
364,52206,28271,9236,14699
365,52446,28141,9227,15078
366,52340,28220,9183,14937
367,52278,28070,9100,15108
368,52463,27954,9156,15353
369,52478,28357,9091,15030
370,52314,28354,9094,14866
371,52049,28254,8987,14808
372,52237,28348,8968,14921
373,52354,28732,8896,14726
374,52281,27942,8901,15438
375,52379,28290,8850,15239
376,52346,28281,8906,15159
377,52197,28100,8901,15196
378,52418,28125,8805,15488
379,52320,28129,8822,15369
380,52402,27779,8770,15853
381,52287,27865,8750,15672
382,52413,27990,8764,15659
383,52434,27974,8724,15736
384,52268,27923,8637,15708
385,52235,27961,8628,15646
386,52293,27911,8537,15845
387,52315,28137,8399,15779
388,51916,28109,8403,15404
389,52052,28125,8272,15655
390,51857,28202,8225,15430
391,51873,28049,8175,15649
392,51784,27721,8054,16009
393,51659,27879,8118,15662
394,51791,27910,8101,15780
395,51672,27948,8030,15694
396,51732,28294,7984,15454
397,51662,27863,7930,15869
398,51678,27986,7939,15753
399,51637,27727,7909,16001
400,51723,27757,7866,16100
401,51630,27859,7811,15960
402,51520,27651,7712,16157
403,51389,27761,7605,16023
404,51363,27891,7548,15924
405,51416,27662,7558,16196
406,51118,27368,7510,16240
407,51185,27348,7481,16356
408,51059,27251,7331,16477
409,51015,27121,7265,16629
410,50961,27256,7229,16476
411,50887,27499,7150,16238
412,50877,27321,7053,16503
413,50783,27102,6962,16719
414,50910,27073,6974,16863
415,50899,27095,6822,16982
416,50842,27017,6792,17033
417,50822,26885,6636,17301
418,50775,26963,6601,17211
419,50763,26747,6468,17548
420,50542,26888,6462,17192
421,50388,26818,6435,17135
422,50549,26879,6420,17250
423,50653,26914,6442,17297
424,50697,26792,6517,17388
425,50664,26599,6463,17602
426,50812,26531,6441,17840
427,50729,26577,6412,17740
428,50412,26472,6509,17431
429,50828,26775,6459,17594
430,50815,26597,6490,17728
431,50871,26572,6468,17831
432,50903,26369,6386,18148
433,50808,26557,6420,17831
434,51077,26547,6425,18105
435,50980,26686,6353,17941
436,50521,26583,6317,17621
437,50773,26585,6344,17844
438,50837,26443,6376,18018
439,50904,26569,6411,17924
440,50945,26462,6443,18040
441,50902,26734,6425,17743
442,50781,26647,6340,17794
443,50970,26560,6296,18114
444,50732,26758,6296,17678
445,50680,26498,6274,17908
446,50587,26367,6338,17882
447,50612,26647,6398,17567
448,50645,26467,6345,17833
449,50668,26626,6217,17825
450,50644,26345,6232,18067
451,50554,26460,6248,17846
452,50363,26327,6217,17819
453,50391,26502,6240,17649
454,50552,26184,6208,18160
455,50487,26273,6137,18077
456,50631,26546,6117,17968
457,50475,26065,6159,18251
458,50669,25858,6217,18594
459,50643,26227,6157,18259
460,50610,26147,6168,18295
461,50286,26245,6115,17926
462,50367,25900,6052,18415
463,50445,25761,6100,18584
464,50396,25797,6032,18567
465,50431,25789,6044,18598
466,50506,25817,6030,18659
467,50341,25593,6029,18719
468,50258,25489,6041,18728
469,50357,25860,6084,18413
470,50561,25650,6048,18863
471,50411,25705,6001,18705
472,50251,25911,5961,18379
473,50504,26020,5959,18525
474,50426,25850,5967,18609
475,50596,25690,5907,18999
476,50631,25890,6000,18741
477,50745,25775,5933,19037
478,50606,25921,5901,18784
479,50586,26028,5910,18648
480,50795,25944,5893,18958
481,50603,26095,5961,18547
482,50553,25908,5998,18647
483,50686,26096,6040,18550
484,50823,25967,5980,18876
485,50738,26095,6079,18564
486,50765,26094,6140,18531
487,50707,26015,6069,18623
488,50809,26369,6042,18398
489,50681,26230,6119,18332
490,50683,26027,6087,18569
491,50918,26105,6111,18702
492,50837,25862,6138,18837
493,51084,26175,6139,18770
494,50808,26116,6220,18472
495,50982,26092,6196,18694
496,50855,26316,6183,18356
497,50930,26240,6269,18421
498,51118,26192,6202,18724
499,51093,26132,6322,18639
500,51072,26088,6264,18720
501,50870,26113,6301,18456
502,50911,26285,6308,18318
503,51027,26293,6296,18438
504,51197,26399,6332,18466
505,51086,26382,6416,18288
506,51351,26283,6498,18570
507,51157,26437,6482,18238
508,51335,26474,6526,18335
509,51298,26276,6560,18462
510,51265,26544,6583,18138
511,51060,26353,6608,18099
512,51140,26305,6624,18211
513,51259,26437,6707,18115
514,51194,26680,6758,17756
515,51396,26381,6755,18260
516,51376,26693,6804,17879
517,51481,26671,6906,17904
518,51709,26566,6836,18307
519,51576,26760,6820,17996
520,51383,26784,6890,17709
521,51803,26889,6874,18040
522,52019,26529,6968,18522
523,51723,26498,7040,18185
524,51884,26777,7063,18044
525,52021,26721,7060,18240
526,51640,26763,7104,17773
527,51774,26689,7124,17961
528,51703,26877,7215,17611
529,51814,26929,7174,17711
530,51835,26961,7273,17601
531,51868,26981,7285,17602
532,52011,27059,7356,17596
533,51829,27217,7397,17215
534,51970,26945,7453,17572
535,51850,26799,7545,17506
536,51786,26876,7513,17397
537,51946,26986,7565,17395
538,51837,26948,7637,17252
539,52001,27151,7635,17215
540,51832,26735,7712,17385
541,51872,26679,7720,17473
542,51983,27020,7734,17229
543,51973,26990,7781,17202
544,52056,27085,7842,17129
545,52079,27254,7975,16850
546,52135,27051,7923,17161
547,52211,27042,7946,17223
548,52238,27130,8052,17056
549,52143,26990,8144,17009
550,52182,27093,8114,16975
551,52344,27073,8131,17140
552,52298,26922,8199,17177
553,52398,27102,8148,17148
554,52141,26913,8241,16987
555,52281,27061,8263,16957
556,52113,26922,8292,16899
557,52132,27105,8417,16610
558,52153,26973,8429,16751
559,52126,27002,8580,16544
560,52266,27163,8557,16546
561,52173,27232,8687,16254
562,52252,26888,8646,16718
563,52268,26885,8722,16661
564,52159,27046,8711,16402
565,52116,27113,8767,16236
566,52023,27416,8778,15829
567,52142,27422,8733,15987
568,52159,27339,8836,15984
569,52212,27420,8866,15926
570,52252,27447,8892,15913
571,52207,27600,8924,15683
572,52120,27762,8943,15415
573,52141,27654,9027,15460
574,52107,27456,9009,15642
575,52139,27546,9045,15548
576,52247,27465,9096,15686
577,52389,27539,9144,15706
578,52114,27586,9162,15366
579,52347,27641,9206,15500
580,52342,27780,9140,15422
581,52298,27506,9309,15483
582,52340,27790,9234,15316
583,52221,27779,9231,15211
584,52491,27780,9322,15389
585,52369,27779,9293,15297
586,52061,27715,9449,14897
587,52057,27865,9347,14845
588,52012,27965,9408,14639
589,51995,27834,9432,14729
590,52043,28089,9451,14503
591,52112,27990,9464,14658
592,52115,27905,9556,14654
593,52169,27875,9509,14785
594,51797,27815,9590,14392
595,51865,27745,9597,14523
596,52193,27827,9651,14715
597,52057,27819,9664,14574
598,51969,27674,9703,14592
599,51861,27681,9686,14494
600,51725,27804,9693,14228
