no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,59545,30984,12990,15571
2,59471,31068,13057,15346
3,59614,30951,13005,15658
4,59520,31615,13066,14839
5,59381,30994,13146,15241
6,59450,30860,13131,15459
7,59325,30778,13149,15398
8,59583,31276,13185,15122
9,59636,31094,13232,15310
10,59557,31416,13261,14880
11,59784,31410,13407,14967
12,59925,31334,13450,15141
13,59931,30915,13441,15575
14,60068,31657,13313,15098
15,59898,31029,13457,15412
16,60156,30879,13404,15873
17,59996,31116,13573,15307
18,60200,30559,13412,16229
19,59887,30514,13398,15975
20,59869,31197,13424,15248
21,59883,30502,13543,15838
22,59896,30850,13627,15419
23,59988,30931,13562,15495
24,59939,30711,13622,15606
25,60015,31121,13455,15439
26,60020,31379,13659,14982
27,60105,31002,13697,15406
28,59994,31076,13677,15241
29,60107,31454,13689,14964
30,60170,31450,13603,15117
31,60279,31822,13656,14801
32,59987,31586,13794,14607
33,60180,31213,13814,15153
34,60034,31236,13756,15042
35,60102,31735,13682,14685
36,60111,31814,13549,14748
37,60182,31525,13567,15090
38,60283,31766,13615,14902
39,60090,31804,13722,14564
40,60038,31519,13771,14748
41,60122,31576,13721,14825
42,59965,31578,13598,14789
43,59965,31373,13654,14938
44,59840,31270,13546,15024
45,59972,31438,13590,14944
46,59869,31811,13571,14487
47,59835,31675,13508,14652
48,59663,32032,13586,14045
49,59621,31938,13518,14165
50,59529,32018,13563,13948
51,59531,31975,13436,14120
52,59322,32066,13527,13729
53,59439,31920,13427,14092
54,59226,31790,13335,14101
55,59277,32173,13416,13688
56,59251,31828,13405,14018
57,59289,31817,13328,14144
58,59087,32098,13388,13601
59,59081,32470,13309,13302
60,59067,32145,13269,13653
61,59115,32284,13277,13554
62,59017,32021,13318,13678
63,58965,31743,13267,13955
64,58948,31953,13223,13772
65,58817,32211,13224,13382
66,58734,32059,13140,13535
67,58434,31475,13046,13913
68,58156,32253,13039,12864
69,58122,32135,12915,13072
70,58121,31862,12866,13393
71,58070,31535,12872,13663
72,58014,31566,12827,13621
73,57866,31621,12784,13461
74,58092,31429,12642,14021
75,57936,31321,12820,13795
76,57824,31410,12793,13621
77,57596,31249,12824,13523
78,57669,30713,12699,14257
79,57506,31233,12631,13642
80,57494,30970,12624,13900
81,57131,30990,12502,13639
82,57366,30533,12446,14387
83,57096,30954,12412,13730
84,57125,30955,12420,13750
85,57199,30367,12387,14445
86,57335,30877,12332,14126
87,57218,30599,12316,14303
88,57211,30601,12174,14436
89,56999,30590,12201,14208
90,56771,30559,12330,13882
91,56721,30790,12345,13586
92,56849,30874,12313,13662
93,56726,30809,12241,13676
94,56924,30591,12244,14089
95,56642,30094,12167,14381
96,56775,30973,12106,13696
97,56846,30984,12036,13826
98,56378,30669,12031,13678
99,56579,30592,12085,13902
100,56664,30269,12171,14224
101,56943,30424,12130,14389
102,56766,30459,12145,14162
103,56609,31159,12115,13335
104,56727,30683,12070,13974
105,56910,31279,12067,13564
106,57030,30740,12028,14262
107,56911,30863,12006,14042
108,56818,30678,11997,14143
109,56832,30199,12007,14626
110,56634,30012,11986,14636
111,56838,30012,11940,14886
112,56924,29886,11973,15065
113,56568,29693,11984,14891
114,56889,30040,11911,14938
115,56807,29405,11884,15518
116,57035,29915,11933,15187
117,56992,29803,11871,15318
118,56985,29997,11896,15092
119,56764,29718,11874,15172
120,57004,29793,11942,15269
121,57012,30169,11893,14950
122,57058,29420,11806,15832
123,56903,29306,11782,15815
124,56834,29254,11831,15749
125,56881,29763,11879,15239
126,56834,29284,11892,15658
127,57281,29052,11840,16389
128,57007,29627,11785,15595
129,57172,29502,11679,15991
130,57221,29567,11686,15968
131,57078,29820,11658,15600
132,57493,29289,11810,16394
133,57377,29636,11811,15930
134,57581,29211,11797,16573
135,57439,30335,11859,15245
136,57398,30290,11861,15247
137,57539,29999,11881,15659
138,57437,29955,11837,15645
139,57356,30017,11777,15562
140,57401,29523,11806,16072
141,57498,29459,11774,16265
142,57383,29261,11756,16366
143,57387,29668,11847,15872
144,57501,29452,11878,16171
145,57587,29701,11737,16149
146,57627,29515,11808,16304
147,57487,29595,11819,16073
148,57577,29647,11835,16095
149,57734,29570,11832,16332
150,57642,29505,11819,16318
151,57828,29434,11652,16742
152,57610,29996,11594,16020
153,57830,30007,11673,16150
154,57582,30003,11710,15869
155,57444,29925,11701,15818
156,57735,29951,11677,16107
157,57654,29674,11808,16172
158,57230,29814,11880,15536
159,57075,30096,11795,15184
160,57291,29914,11818,15559
161,57450,29826,11825,15799
162,57605,30083,11700,15822
163,57381,29890,11692,15799
164,57727,29831,11779,16117
165,57731,30265,11657,15809
166,57673,29866,11704,16103
167,57775,29818,11718,16239
168,57872,30290,11862,15720
169,57932,30563,11786,15583
170,57747,30974,11850,14923
171,57453,30714,11774,14965
172,57665,30296,11791,15578
173,57854,30455,11753,15646
174,57520,30457,11830,15233
175,57547,30562,11785,15200
176,57697,30403,11842,15452
177,57606,30478,11655,15473
178,57627,30126,11701,15800
179,57795,30048,11711,16036
180,57749,30155,11647,15947
181,57596,30310,11711,15575
182,57462,30049,11644,15769
183,57345,29811,11764,15770
184,57505,30161,11699,15645
185,57463,29476,11657,16330
186,57296,30207,11676,15413
187,57397,29906,11593,15898
188,56886,29820,11669,15397
189,57244,30549,11650,15045
190,57251,30202,11676,15373
191,57100,29868,11709,15523
192,56948,29630,11677,15641
193,56904,29939,11583,15382
194,57237,30278,11690,15269
195,57168,29796,11676,15696
196,57320,29826,11600,15894
197,57422,29995,11641,15786
198,57515,29752,11768,15995
199,57454,29898,11708,15848
200,57380,29756,11657,15967
201,57157,29625,11571,15961
202,57422,29514,11615,16293
203,57522,29596,11585,16341
204,57533,29719,11581,16233
205,57012,29998,11526,15488
206,57616,29433,11569,16614
207,57685,29650,11579,16456
208,57339,29508,11489,16342
209,57323,29398,11524,16401
210,57529,29463,11536,16530
211,57338,29445,11565,16328
212,57211,29664,11509,16038
213,57352,29437,11463,16452
214,57477,29780,11571,16126
215,57716,29418,11457,16841
216,57614,29664,11429,16521
217,57374,29474,11427,16473
218,57162,29267,11425,16470
219,57316,29258,11400,16658
220,57553,29112,11418,17023
221,57539,29282,11429,16828
222,57386,29043,11329,17014
223,57688,29271,11344,17073
224,57607,29031,11350,17226
225,57531,29245,11321,16965
226,57369,29354,11264,16751
227,57583,29075,11245,17263
228,57653,29532,11184,16937
229,57387,29547,11167,16673
230,57439,29568,11082,16789
231,57298,29564,11018,16716
