no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
238,64222,31521,12724,19977
239,64141,31322,12788,20031
240,64046,31637,12717,19692
241,63988,31441,12723,19824
242,64223,31722,12776,19725
243,64135,31531,12828,19776
244,64083,31585,12899,19599
245,64022,31497,12935,19590
246,63900,31159,12868,19873
247,63852,31629,12774,19449
248,63519,31405,12811,19303
249,63503,31236,12831,19436
250,63512,31475,12832,19205
251,63655,31546,12932,19177
252,63491,31285,12925,19281
253,63413,31367,12886,19160
254,63383,31444,12788,19151
255,63294,31038,12813,19443
256,63346,31204,12831,19311
257,63119,31113,12890,19116
258,63001,31083,12926,18992
259,63068,31016,12935,19117
260,63151,31069,12842,19240
261,63248,31267,12883,19098
262,62968,30982,12914,19072
263,62888,31160,12852,18876
264,63035,30935,12882,19218
265,63040,31022,12943,19075
266,62600,31224,12928,18448
267,62711,31038,12885,18788
268,62718,31113,12904,18701
269,62686,31018,12824,18844
270,62691,31130,12910,18651
271,62541,31155,12870,18516
272,62522,31489,12788,18245
273,62421,31406,12826,18189
274,62427,31397,12729,18301
275,62150,31514,12741,17895
276,62249,31513,12785,17951
277,62178,31494,12710,17974
278,61913,31282,12713,17918
279,61850,31293,12656,17901
280,61878,31038,12684,18156
281,61778,31187,12581,18010
282,61671,31212,12663,17796
283,61471,30933,12480,18058
284,61346,31095,12577,17674
285,61482,30989,12575,17918
286,61189,31164,12386,17639
287,61058,30965,12382,17711
288,61076,31107,12349,17620
289,61102,30910,12374,17818
290,60955,31113,12230,17612
291,60892,31081,12278,17533
292,60787,31101,12287,17399
293,60752,30972,12287,17493
294,60721,30960,12204,17557
295,60468,30793,12095,17580
296,60365,30939,12050,17376
297,60387,31191,12052,17144
298,60214,30943,12148,17123
299,60155,30914,12107,17134
300,60003,31017,12106,16880
301,60029,30899,11935,17195
302,60146,30975,11964,17207
303,60087,30993,11948,17146
304,59941,30926,11946,17069
305,59924,30812,11774,17338
306,59877,30900,11800,17177
307,59865,30934,11776,17155
308,59856,31254,11781,16821
309,59774,31017,11750,17007
310,59650,31289,11695,16666
311,59713,31211,11566,16936
312,59589,31261,11598,16730
313,59656,31273,11577,16806
314,59728,31048,11367,17313
315,59660,31043,11438,17179
316,59645,30923,11553,17169
317,59389,31126,11476,16787
318,59345,30892,11483,16970
319,59470,31192,11408,16870
320,59311,31267,11278,16766
321,59171,31217,11240,16714
322,59041,31088,11297,16656
323,58985,31028,11195,16762
324,58931,31298,11094,16539
325,59082,31282,11105,16695
326,59356,31150,11223,16983
327,59114,31108,11119,16887
328,59224,31250,11075,16899
329,58888,31162,10944,16782
330,58822,31103,10982,16737
331,58730,30953,10980,16797
332,58752,30993,11024,16735
333,58871,31039,10915,16917
334,58991,30816,10833,17342
335,58692,31045,10791,16856
336,58648,31037,10680,16931
337,58584,30994,10632,16958
338,58601,31152,10753,16696
339,58524,31023,10681,16820
340,58433,30846,10656,16931
341,58637,30833,10609,17195
342,58511,30830,10555,17126
343,58523,31100,10581,16842
344,58353,30721,10458,17174
345,58457,30780,10300,17377
346,58598,30523,10405,17670
347,58306,30603,10299,17404
348,58297,30526,10297,17474
349,57995,30646,10270,17079
350,58336,30731,10339,17266
351,58221,30807,10267,17147
352,58155,30610,10173,17372
353,58233,30693,10095,17445
354,57967,30596,10209,17162
355,58262,30689,10264,17309
356,58217,30297,10140,17780
357,58136,30685,10073,17378
358,58186,30515,10098,17573
359,57870,30667,10097,17106
360,58157,30485,10025,17647
361,58264,30576,10028,17660
362,58214,30139,10064,18011
363,58155,30348,10071,17736
364,58323,30336,10145,17842
365,57935,30543,10020,17372
366,58094,30527,9934,17633
367,57873,30241,10021,17611
368,57961,30225,10088,17648
369,57760,30301,10072,17387
370,57797,30200,10077,17520
371,57721,30459,9978,17284
372,57679,30518,9991,17170
373,57858,30221,9960,17677
374,57727,30261,9978,17488
375,57996,30143,9929,17924
376,58087,30383,10051,17653
377,57984,30342,9909,17733
378,58060,30214,10012,17834
379,57899,30416,10001,17482
380,58204,30107,9961,18136
381,58008,30204,9901,17903
382,58065,30136,9980,17949
383,57689,30060,10054,17575
384,57909,30030,9927,17952
385,58007,30091,9804,18112
386,58046,30057,9860,18129
387,57755,29842,9983,17930
388,57765,30049,9978,17738
389,57983,30102,9886,17995
390,57951,30162,9920,17869
391,57981,30075,9945,17961
392,58026,29915,9974,18137
393,58081,30018,9958,18105
394,58246,30099,9997,18150
395,58218,30340,9937,17941
396,58278,30128,10048,18102
397,58243,30157,9921,18165
398,58440,30435,9980,18025
399,58396,30212,9960,18224
400,58411,30246,9923,18242
401,58326,30518,10002,17806
402,58595,30636,10069,17890
403,58738,30588,10055,18095
404,58728,30710,10054,17964
405,58983,30686,10052,18245
406,58791,30493,10056,18242
407,59037,30318,10040,18679
408,59060,30481,9922,18657
409,58800,30670,9878,18252
410,59025,30890,9860,18275
411,59113,30728,9918,18467
412,59196,30712,9924,18560
413,59300,30637,10087,18576
414,59296,30832,10098,18366
415,59350,30845,10064,18441
416,59483,30712,10102,18669
417,59370,30844,10081,18445
418,59430,30879,10024,18527
419,59642,30961,10059,18622
420,59538,30990,10014,18534
421,59635,31078,9903,18654
422,59524,30963,9913,18648
423,59871,31070,9920,18881
424,59962,30807,9923,19232
425,59642,30833,9932,18877
426,59780,31020,9902,18858
427,59738,30895,9859,18984
428,59374,31017,9713,18644
429,59354,31070,9705,18579
430,59477,30973,9718,18786
431,59699,31099,9682,18918
432,59586,31181,9697,18708
433,59583,31109,9628,18846
434,59558,30923,9613,19022
435,59717,31028,9653,19036
436,59940,31086,9631,19223
437,59749,31363,9499,18887
438,59593,31376,9446,18771
439,59624,31476,9394,18754
440,59671,31427,9344,18900
441,59629,31563,9353,18713
442,59823,31472,9313,19038
443,59831,31213,9297,19321
444,59625,31310,9155,19160
445,59717,31367,9073,19277
446,59687,31645,9009,19033
447,59808,31747,9012,19049
448,59955,31394,9079,19482
449,59620,31521,9061,19038
450,59593,31531,9060,19002
451,59621,31547,9014,19060
452,59578,31886,9034,18658
453,59766,31713,9034,19019
454,59912,31607,8976,19329
455,59914,31604,8946,19364
456,59877,31847,8982,19048
457,59978,31581,8851,19546
458,60048,31733,8914,19401
459,59945,31647,8901,19397
460,60013,31819,8915,19279
461,60081,31609,8917,19555
462,60307,31593,8908,19806
463,60372,31700,8962,19710
464,60603,31825,8978,19800
465,60346,31689,8932,19725
466,60278,32028,8928,19322
467,60401,32029,8969,19403
468,60647,31927,8940,19780
469,60442,31911,8820,19711
470,60310,31883,8924,19503
471,60223,32015,9012,19196
472,60542,32039,8940,19563
473,60655,31924,8988,19743
474,60390,31922,8922,19546
475,60658,31918,8948,19792
476,60617,31967,8886,19764
477,60707,31787,8822,20098
478,60801,32114,8822,19865
479,60534,31753,8952,19829
480,60561,31891,9004,19666
481,60552,31854,8921,19777
482,60739,31749,8999,19991
483,60666,31688,9001,19977
484,60801,31626,8908,20267
485,60606,31613,8930,20063
486,60880,31745,8973,20162
487,60841,31949,8985,19907
488,60582,31759,8953,19870
489,60836,32210,8859,19767
490,60993,31935,8835,20223
491,61070,31980,8915,20175
492,61028,31869,8932,20227
493,60817,32197,8791,19829
494,60886,32120,8811,19955
495,60639,32006,8793,19840
496,60984,32160,8821,20003
497,61000,32077,8812,20111
498,60789,31970,8876,19943
499,61013,31916,8910,20187
500,60956,32053,8888,20015
501,61237,32042,8903,20292
502,61162,32006,8899,20257
503,61137,31928,8920,20289
504,61231,32012,8928,20291
505,61093,31918,8913,20262
506,61219,32147,8863,20209
507,61040,31958,9012,20070
508,61264,31954,8920,20390
509,61176,31903,8963,20310
510,61290,32014,8936,20340
511,61043,31915,8906,20222
512,61239,31736,8915,20588
513,61194,31701,8975,20518
514,61136,31838,8960,20338
515,61097,31844,9002,20251
516,60974,31856,9015,20103
517,61034,31905,8923,20206
518,60676,31762,8940,19974
519,61002,31936,8967,20099
520,60805,31964,9025,19816
521,61181,31789,8994,20398
522,61345,31909,9054,20382
523,61216,31961,9078,20177
524,61266,31718,9080,20468
525,61027,31773,9150,20104
526,61394,31899,9222,20273
527,61376,31935,9167,20274
528,61636,31887,9154,20595
529,61575,31806,9114,20655
530,61460,31791,9146,20523
531,61657,31977,9049,20631
532,61564,31837,9091,20636
533,61490,31592,9091,20807
534,61205,31779,9185,20241
535,61229,31853,9167,20209
536,60968,32065,9118,19785
537,60989,31859,9097,20033
538,60983,31857,9156,19970
539,61283,31634,9088,20561
540,61443,31754,9094,20595
541,61455,31807,9082,20566
542,61355,31607,9162,20586
543,61152,31523,9137,20492
544,61208,31866,9111,20231
545,61280,31806,9198,20276
546,61129,31803,9203,20123
547,61198,32000,9193,20005
548,60899,31949,9162,19788
549,61052,31790,9140,20122
550,60805,31625,9226,19954
551,60993,31775,9194,20024
552,61051,31829,9234,19988
553,60831,31596,9249,19986
554,61048,31639,9250,20159
555,60853,31413,9246,20194
556,60954,31659,9302,19993
557,60913,31575,9277,20061
558,60867,31404,9261,20202
559,61032,31575,9307,20150
560,60991,31512,9195,20284
561,60714,31643,9231,19840
562,61001,31442,9178,20381
563,60964,31450,9213,20301
564,60720,31544,9143,20033
565,60769,31498,9165,20106
566,60780,31475,9225,20080
567,60682,31446,9148,20088
568,60520,31320,9202,19998
569,60255,31463,9094,19698
570,60630,31756,9159,19715
571,60480,31479,9157,19844
572,60414,31647,9107,19660
573,60428,31321,9123,19984
574,60524,31477,9107,19940
575,60613,31471,9097,20045
576,60404,31405,8937,20062
577,60409,31564,9022,19823
578,60487,31285,9092,20110
579,60296,31272,9070,19954
580,60394,31304,8974,20116
581,60392,31294,8946,20152
582,60421,31169,8962,20290
583,60333,31024,9005,20304
584,60171,31138,8893,20140
585,60326,31224,8993,20109
586,60122,31227,8915,19980
587,60082,31177,8931,19974
588,60251,31298,8870,20083
589,60204,31226,8858,20120
590,60088,31394,8895,19799
591,60074,31080,8820,20174
592,59998,30832,8848,20318
593,59654,31165,8717,19772
594,59814,31111,8752,19951
595,59783,31057,8720,20006
596,59898,31054,8741,20103
597,59882,30893,8791,20198
598,59899,30915,8776,20208
599,59778,30863,8750,20165
600,59846,30719,8777,20350
