no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,50935,21667,15150,14118
2,50771,21763,15197,13811
3,50639,21500,15106,14033
4,51135,21660,15211,14264
5,51216,21618,15295,14303
6,50975,21725,15298,13952
7,50702,21447,15343,13912
8,50890,21407,15381,14102
9,50810,21493,15354,13963
10,50726,21415,15459,13852
11,50833,21290,15399,14144
12,51007,21476,15398,14133
13,51119,21447,15278,14394
14,50882,21397,15310,14175
15,50966,21454,15382,14130
16,50792,21565,15392,13835
17,50950,21327,15517,14106
18,51003,21604,15496,13903
19,51027,21585,15573,13869
20,51126,21748,15465,13913
21,51047,21932,15520,13595
22,51267,21723,15432,14112
23,50940,21722,15474,13744
24,50706,21823,15353,13530
25,50978,21890,15392,13696
26,51074,21543,15500,14031
27,50879,21793,15488,13598
28,50596,21867,15349,13380
29,51076,21639,15406,14031
30,51259,22224,15503,13532
31,51241,21854,15561,13826
32,51465,22013,15477,13975
33,51269,21914,15384,13971
34,51422,22097,15457,13868
35,51327,22076,15540,13711
36,51224,22174,15378,13672
37,51496,22213,15434,13849
38,51053,22486,15492,13075
39,51077,22126,15541,13410
40,51149,22304,15500,13345
41,51247,22119,15528,13600
42,51517,22214,15411,13892
43,51602,22409,15293,13900
44,51505,22337,15454,13714
45,51613,22274,15389,13950
46,51337,22283,15446,13608
47,51320,22498,15538,13284
48,51482,22368,15546,13568
49,51197,22126,15512,13559
50,51613,22264,15461,13888
51,51355,22352,15423,13580
52,51491,22511,15458,13522
53,51127,22527,15393,13207
54,51174,22629,15511,13034
55,51167,22528,15354,13285
56,51272,22634,15417,13221
57,51311,22491,15341,13479
58,51153,22601,15170,13382
59,50912,22802,15170,12940
60,51159,22651,15170,13338
61,50931,22358,15263,13310
62,51138,22396,15275,13467
63,51510,22633,15303,13574
64,51032,22424,15219,13389
65,51214,22698,15188,13328
66,51246,22466,15167,13613
67,51234,22508,15128,13598
68,51125,22559,15097,13469
69,51049,22091,15141,13817
70,51169,22593,15155,13421
71,51291,22454,15107,13730
72,51373,22505,15171,13697
73,51344,22790,15001,13553
74,51141,22581,15013,13547
75,51252,22560,14965,13727
76,51188,22630,14983,13575
77,51005,22482,15008,13515
78,50985,22569,15023,13393
79,51037,22615,14849,13573
80,51222,22773,14809,13640
81,51063,22675,14749,13639
82,51095,22931,14914,13250
83,51134,22630,14935,13569
84,50884,22596,14786,13502
85,50915,22556,14729,13630
86,50906,22821,14670,13415
87,50838,22604,14670,13564
88,50816,22691,14560,13565
89,51030,22562,14549,13919
90,51033,22799,14617,13617
91,50835,22734,14644,13457
92,51020,22736,14557,13727
93,50612,22813,14476,13323
94,50757,22787,14374,13596
95,50889,22746,14403,13740
96,51258,22596,14391,14271
97,51120,22811,14339,13970
98,51146,22595,14417,14134
99,51251,22723,14315,14213
100,51415,22652,14312,14451
101,51101,22420,14252,14429
102,51025,22753,14153,14119
103,51001,22658,14217,14126
104,50871,22727,14184,13960
105,51104,22843,14178,14083
106,51131,22964,14060,14107
107,51200,23056,13996,14148
108,50980,23065,13913,14002
109,50815,22905,13916,13994
110,50723,22649,13854,14220
111,50338,22896,13770,13672
112,50707,22950,13869,13888
113,50499,22903,13693,13903
114,50562,22904,13648,14010
115,50473,22942,13551,13980
116,50622,22931,13450,14241
117,50778,23226,13481,14071
118,50854,23291,13444,14119
119,50694,23099,13431,14164
120,50663,23040,13271,14352
121,50698,22835,13184,14679
122,50294,23089,13129,14076
123,50449,22964,13044,14441
124,50489,22849,12995,14645
125,50529,22937,13082,14510
126,50430,23088,13003,14339
127,50370,23376,12844,14150
128,50040,23050,12738,14252
129,50279,23339,12737,14203
130,50150,23048,12671,14431
131,50390,23131,12564,14695
132,50231,23579,12462,14190
133,50352,23414,12558,14380
134,50424,23353,12516,14555
135,50208,23383,12505,14320
136,50123,23239,12401,14483
137,49905,23313,12316,14276
138,50181,23182,12344,14655
139,50024,23450,12254,14320
140,50015,23595,12207,14213
141,50137,23678,12126,14333
142,50004,23706,12101,14197
143,49903,23719,12056,14128
144,50287,23534,12066,14687
145,49958,23491,12086,14381
146,50365,23712,11892,14761
147,50453,23576,11882,14995
148,50244,23777,11926,14541
149,50209,24013,11930,14266
150,50486,23743,11861,14882
151,50367,23822,11880,14665
152,50665,23719,11855,15091
153,50388,23952,11927,14509
154,50469,24007,11943,14519
155,50827,23938,11990,14899
156,50756,24084,11929,14743
157,50958,23721,11880,15357
158,50625,24181,11795,14649
159,50868,24177,11852,14839
160,50634,24367,11756,14511
161,50947,24360,11832,14755
162,50986,24261,11804,14921
163,51064,24576,11756,14732
164,50805,24570,11730,14505
165,51123,24755,11659,14709
166,51265,24666,11632,14967
167,51311,24827,11657,14827
168,51096,24901,11604,14591
169,51517,24777,11630,15110
170,51330,25010,11644,14676
171,51526,25012,11720,14794
172,51838,25007,11704,15127
173,51670,25286,11696,14688
174,51926,25491,11755,14680
175,51785,25245,11770,14770
