no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,39842,9750,4537,25555
2,39914,9604,4511,25799
3,40175,9714,4595,25866
4,40340,9280,4605,26455
5,40279,9432,4679,26168
6,40463,9729,4679,26055
7,40574,9248,4692,26634
8,40514,9231,4724,26559
9,40620,8988,4786,26846
10,40752,8984,4788,26980
11,41028,9137,4794,27097
12,41085,9011,4891,27183
13,41276,8720,4892,27664
14,41413,9174,5011,27228
15,41463,9119,5038,27306
16,41487,8966,5056,27465
17,41838,8605,5101,28132
18,41881,8819,5158,27904
19,41970,8465,5147,28358
20,42250,8786,5181,28283
21,42431,8485,5243,28703
22,42643,8718,5352,28573
23,42760,9064,5398,28298
24,42836,8682,5401,28753
25,43270,8787,5493,28990
26,43342,8667,5626,29049
27,43363,8589,5720,29054
28,43595,8419,5942,29234
29,43849,8432,6083,29334
30,43791,8934,6291,28566
31,43958,8886,6481,28591
32,44120,8560,6596,28964
33,44229,8747,6705,28777
34,44441,8536,6842,29063
35,44554,8254,7046,29254
36,44780,8285,7237,29258
37,44757,8317,7344,29096
38,45238,8226,7357,29655
39,44970,8223,7528,29219
40,45168,8206,7798,29164
41,45350,8099,7894,29357
42,45466,8647,7927,28892
43,45627,8169,8193,29265
44,45898,7929,8344,29625
45,45867,7960,8452,29455
46,46057,7615,8527,29915
47,46206,8108,8690,29408
48,46020,7911,8897,29212
49,46368,8036,8918,29414
50,46612,7495,9046,30071
51,46640,7563,9255,29822
52,46759,7528,9336,29895
53,46998,7539,9488,29971
54,46900,7493,9749,29658
55,47075,7329,9807,29939
56,47284,7082,9940,30262
57,47186,7249,10035,29902
58,47173,7160,10212,29801
59,47160,7194,10487,29479
60,47459,6894,10487,30078
61,47668,7202,10629,29837
62,47494,7444,10829,29221
63,47870,6884,11020,29966
64,47806,6540,11021,30245
65,48038,6784,11126,30128
66,48083,6505,11316,30262
67,48207,6742,11513,29952
68,48518,6851,11557,30110
69,48410,6856,11614,29940
70,48671,6756,11778,30137
71,48532,7044,11927,29561
72,48550,6466,12018,30066
73,48601,6652,12036,29913
74,48733,6066,12260,30407
75,48879,6491,12406,29982
76,48825,6367,12361,30097
77,49002,6102,12546,30354
78,48953,6058,12669,30226
79,48867,6157,12724,29986
80,49322,5511,12882,30929
81,49476,5933,12989,30554
82,49387,6008,12966,30413
83,49439,5899,13028,30512
84,49543,6106,13268,30169
85,49634,6396,13327,29911
86,49589,6033,13303,30253
87,49623,6431,13424,29768
88,49854,6168,13522,30164
89,49550,6376,13595,29579
90,49793,6179,13720,29894
91,49782,6306,13760,29716
92,49905,5673,13824,30408
93,50307,6069,13734,30504
94,50170,5866,13859,30445
95,50075,6064,14045,29966
96,49975,6219,14237,29519
97,50122,6322,14270,29530
98,50152,6148,14345,29659
99,50429,6143,14426,29860
100,50406,6064,14474,29868
101,50158,6258,14561,29339
102,50501,6654,14636,29211
103,50643,6461,14616,29566
104,50272,6314,14765,29193
105,50623,6861,14807,28955
106,50554,6747,14779,29028
107,50747,6715,14794,29238
108,50632,6502,14874,29256
109,50841,6715,14997,29129
110,50869,6662,14943,29264
111,50967,6802,14943,29222
112,50988,6943,15139,28906
113,50899,6940,15223,28736
114,50966,6866,15320,28780
115,51233,7708,15293,28232
116,51020,7730,15437,27853
117,51201,7076,15423,28702
118,51122,6881,15459,28782
119,51220,7293,15549,28378
120,51108,7142,15505,28461
121,51145,6683,15466,28996
122,51126,7160,15537,28429
123,51240,7134,15518,28588
124,51275,7190,15545,28540
125,51513,7041,15635,28837
126,51310,7163,15617,28530
127,51543,7166,15588,28789
128,51280,7179,15730,28371
129,51341,7326,15651,28364
130,51430,7706,15681,28043
131,51386,8107,15722,27557
132,51587,7735,15833,28019
133,51832,7626,15932,28274
134,51656,7695,15907,28054
135,51839,7807,16003,28029
136,51906,7416,16024,28466
137,51771,7480,16049,28242
138,51862,7625,16142,28095
139,52346,7517,16187,28642
140,52205,7766,16230,28209
141,52488,7746,16254,28488
142,52356,7693,16327,28336
143,52243,7877,16393,27973
144,52261,7831,16467,27963
145,52291,8005,16485,27801
146,52504,8443,16583,27478
147,52430,8232,16555,27643
148,52072,8109,16557,27406
149,52327,8261,16717,27349
150,52434,7875,16793,27766
151,52424,7906,16797,27721
152,52209,8600,16745,26864
153,52298,8415,16755,27128
154,52337,8201,16789,27347
155,52187,8154,16744,27289
156,52172,8156,16719,27297
157,52024,8169,16764,27091
158,52219,8240,16921,27058
159,52075,8661,16908,26506
160,52519,8078,17014,27427
161,52702,8120,16966,27616
162,52403,8102,16991,27310
163,52675,8011,17072,27592
164,52334,8388,17118,26828
165,52742,8067,17038,27637
166,52869,8519,17126,27224
167,52794,8234,17078,27482
168,52916,8325,17222,27369
169,52917,8435,17174,27308
170,52940,8423,17145,27372
171,52787,8185,17175,27427
172,52535,7959,17154,27422
173,52403,8353,17189,26861
174,52713,8275,17174,27264
175,52558,8221,17245,27092
176,52574,8550,17218,26806
177,52795,8362,17255,27178
178,52530,8492,17152,26886
179,52592,8594,17189,26809
180,52567,8281,17165,27121
181,52356,8463,17162,26731
182,52351,8125,17232,26994
183,52573,8197,17229,27147
184,52403,8371,17188,26844
185,52041,8349,17236,26456
186,52224,8182,17250,26792
187,52316,8402,17173,26741
188,52225,7960,17087,27178
189,52174,8108,17155,26911
190,52128,8130,17145,26853
191,51967,8444,17059,26464
192,52296,7801,17093,27402
193,52180,7767,17141,27272
194,51935,7552,17040,27343
195,51677,8013,16947,26717
196,51752,7986,16908,26858
197,51772,7994,16971,26807
198,51630,8033,16923,26674
199,51669,8014,16971,26684
200,51434,7573,16915,26946
201,51542,8112,16942,26488
202,51369,7646,16779,26944
203,51442,7750,16730,26962
204,51207,7410,16728,27069
205,51299,7820,16758,26721
206,51202,7381,16785,27036
207,50990,7722,16797,26471
208,50599,7532,16627,26440
209,50622,7542,16633,26447
210,50701,7240,16565,26896
211,50488,7773,16515,26200
212,50574,7808,16456,26310
213,50429,7465,16418,26546
214,50341,7230,16350,26761
215,50122,7533,16394,26195
216,50020,7255,16366,26399
217,49930,7454,16304,26172
218,49749,7268,16306,26175
219,49636,7098,16191,26347
220,49603,7030,16073,26500
221,49237,7146,16109,25982
222,49278,6827,16065,26386
223,49200,6671,15997,26532
224,49101,6610,15967,26524
225,48612,6606,15747,26259
226,48727,6869,15668,26190
227,48383,6788,15652,25943
228,48384,6644,15550,26190
229,48254,6968,15449,25837
230,48096,6951,15385,25760
231,48136,6712,15354,26070
232,48060,6762,15516,25782
233,48158,6500,15339,26319
234,47981,6506,15238,26237
235,47762,6308,15257,26197
