no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,49536,20787,14260,14489
2,49709,20902,14281,14526
3,49496,20967,14283,14246
4,49332,20667,14388,14277
5,49501,20534,14276,14691
6,49393,20887,14195,14311
7,49499,20607,14185,14707
8,49492,20781,14275,14436
9,48955,20604,14225,14126
10,48763,20490,14158,14115
11,49086,20632,14103,14351
12,49033,20599,14123,14311
13,48919,20408,14115,14396
14,48978,20368,13964,14646
15,48987,20315,13964,14708
16,48979,20666,14001,14312
17,48846,20398,13983,14465
18,48798,20450,13966,14382
19,48666,20327,13865,14474
20,48952,20275,13774,14903
21,48755,20302,13869,14584
22,48811,20097,13802,14912
23,48612,20158,13845,14609
24,48359,20069,13801,14489
25,48130,19793,13670,14667
26,48463,19813,13731,14919
27,48151,19800,13759,14592
28,47901,19901,13567,14433
29,47893,19821,13538,14534
30,48179,19714,13537,14928
31,47519,19862,13642,14015
32,47506,19717,13577,14212
33,47554,19574,13560,14420
34,47595,19510,13565,14520
35,47659,19522,13488,14649
36,47237,19178,13528,14531
37,46922,19333,13439,14150
38,46908,19242,13379,14287
39,47057,19137,13300,14620
40,46724,19213,13304,14207
41,47046,19348,13397,14301
42,46903,19315,13361,14227
43,46405,18920,13391,14094
44,46819,18987,13401,14431
45,46709,18913,13260,14536
46,46421,19004,13242,14175
47,46159,19102,13297,13760
48,46867,19062,13227,14578
49,46097,19087,13206,13804
50,46605,18867,13258,14480
51,46826,19016,13123,14687
52,46851,19089,12981,14781
53,46837,18713,13101,15023
54,46850,18957,13083,14810
55,47111,18768,12931,15412
56,47102,18782,12925,15395
57,46749,18561,12871,15317
58,46998,18502,12859,15637
59,46722,18625,12819,15278
60,46710,18829,12959,14922
61,46572,18921,12842,14809
62,46298,18846,12845,14607
63,46646,18877,12791,14978
64,46410,18875,12828,14707
65,46864,18410,12761,15693
66,46901,18516,12803,15582
67,47123,18500,12666,15957
68,47071,18680,12721,15670
69,46062,18619,12741,14702
70,47040,18628,12662,15750
71,46336,18657,12599,15080
72,46145,18691,12529,14925
73,45798,18663,12409,14726
74,45972,18583,12379,15010
75,46673,18902,12520,15251
76,46689,18745,12440,15504
77,46743,18580,12456,15707
78,46826,18685,12402,15739
79,47035,18658,12279,16098
80,47100,18728,12189,16183
81,46635,18597,12137,15901
82,46751,18750,12145,15856
83,47054,18719,12121,16214
84,46779,18874,12141,15764
85,46883,18745,12111,16027
86,46449,18960,12075,15414
87,46444,18833,12136,15475
88,46392,18869,12159,15364
89,46399,18775,12082,15542
90,46324,18999,12011,15314
91,46299,18992,12163,15144
92,46299,18959,12236,15104
93,46462,18967,12007,15488
94,46543,18940,12144,15459
95,46300,18967,12070,15263
96,46444,19035,12065,15344
97,46423,18852,12033,15538
98,46297,18938,12075,15284
99,45966,18973,12095,14898
100,46695,19008,12118,15569
101,46554,19061,12110,15383
102,46812,19035,12119,15658
103,46243,18989,12194,15060
104,46319,18940,12113,15266
105,47022,18916,12093,16013
106,47066,18915,12169,15982
107,46719,18796,12074,15849
108,46928,18931,12163,15834
109,46468,18961,12111,15396
110,46804,19132,12107,15565
111,46650,18950,12105,15595
112,46641,18900,12151,15590
113,46637,18881,12124,15632
114,46848,18931,12185,15732
115,46827,18887,12155,15785
116,46980,19035,12161,15784
117,47184,18939,12142,16103
118,46911,19114,12090,15707
119,46436,19199,12163,15074
120,46836,19239,12132,15465
121,47322,19116,12239,15967
122,47014,19078,12320,15616
123,47038,19093,12253,15692
124,46901,19160,12174,15567
125,47116,19254,12132,15730
126,47368,19173,12130,16065
127,46581,19199,12273,15109
128,46743,19194,12346,15203
129,47030,19024,12329,15677
130,47502,18910,12402,16190
131,46617,19131,12397,15089
132,46877,19288,12441,15148
133,47378,19434,12356,15588
134,47018,19331,12374,15313
135,47302,19292,12254,15756
136,46683,19367,12386,14930
137,47611,19514,12435,15662
138,46944,19333,12387,15224
139,47381,19228,12523,15630
140,47400,19200,12525,15675
141,47502,19272,12629,15601
142,47720,19295,12643,15782
143,47751,19197,12780,15774
144,47812,19515,12748,15549
145,48076,19235,12626,16215
146,47362,19643,12584,15135
147,47865,20019,12651,15195
148,48031,19892,12738,15401
149,48452,19989,12727,15736
150,48542,19763,12830,15949
151,48046,19883,12912,15251
152,47962,19781,12918,15263
153,48210,19854,12930,15426
154,47833,19786,13064,14983
155,48554,19792,13064,15698
156,48572,19968,12942,15662
157,47906,20121,13058,14727
158,48100,20193,12992,14915
159,48597,20135,13077,15385
160,48893,20475,13072,15346
161,48907,20411,12954,15542
162,49063,20682,13132,15249
163,48879,20709,13144,15026
164,49005,20649,13052,15304
165,48996,20783,13164,15049
166,49068,20886,13163,15019
167,49209,20883,13222,15104
168,49581,20925,13285,15371
169,49652,21121,13381,15150
170,49758,21444,13318,14996
171,50130,21448,13313,15369
172,50030,21371,13418,15241
173,50211,21557,13587,15067
174,50207,21567,13684,14956
175,50140,21424,13708,15008
176,50521,21515,13835,15171
177,51074,21563,13824,15687
178,50988,21681,13950,15357
179,51207,21680,13961,15566
