no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
109,54556,26710,12454,15392
110,54344,26637,12629,15078
111,54344,25831,12564,15949
112,54402,26186,12564,15652
113,54316,26252,12554,15510
114,54184,26088,12594,15502
115,54172,26781,12648,14743
116,54189,26397,12653,15139
117,54249,26402,12695,15152
118,54220,26233,12750,15237
119,54199,26540,12764,14895
120,54158,26491,12661,15006
121,54057,26510,12678,14869
122,53993,26466,12633,14894
123,54187,26136,12733,15318
124,54026,26329,12789,14908
125,54041,25970,12816,15255
126,53924,26103,12725,15096
127,53908,25989,12646,15273
128,53855,26436,12769,14650
129,53784,26472,12824,14488
130,53760,26127,12841,14792
131,53700,26641,12793,14266
132,53757,26498,12887,14372
133,53678,26458,12739,14481
134,53621,26481,12909,14231
135,53688,26566,12698,14424
136,53481,26145,12805,14531
137,53558,26164,12822,14572
138,53649,26579,12703,14367
139,53358,26165,12837,14356
140,53538,26603,12799,14136
141,53349,26238,12931,14180
142,53183,26443,12820,13920
143,53016,26504,12821,13691
144,53084,26375,12786,13923
145,53014,26318,12719,13977
146,53152,26022,12806,14324
147,53043,26145,12918,13980
148,53066,26166,12908,13992
149,52941,26458,12981,13502
150,52936,26481,13008,13447
151,52927,26177,12935,13815
152,52687,26120,12865,13702
153,52645,26020,12875,13750
154,52399,25991,12935,13473
155,52476,26194,12811,13471
156,52334,26055,12810,13469
157,52285,26153,12787,13345
158,52276,26136,12752,13388
159,52447,25961,12763,13723
160,52283,26028,12653,13602
161,52221,26005,12719,13497
162,52240,25604,12785,13851
163,52085,26146,12803,13136
164,51938,26040,12897,13001
165,51990,25704,12853,13433
166,52010,25896,12715,13399
167,51866,26154,12835,12877
168,51808,26221,12740,12847
169,51898,26427,12763,12708
170,51794,26551,12799,12444
171,51770,26489,12700,12581
172,51573,26214,12847,12512
173,51594,25799,12729,13066
174,51513,26010,12662,12841
175,51553,26396,12677,12480
176,51349,26173,12753,12423
177,51532,26151,12629,12752
178,51443,26309,12730,12404
179,51484,26190,12732,12562
180,51456,26562,12596,12298
181,51368,26016,12553,12799
182,51447,26761,12624,12062
183,51590,26481,12563,12546
184,51539,26271,12566,12702
185,51477,26147,12544,12786
186,51434,26097,12445,12892
187,51505,26215,12453,12837
188,51495,26539,12569,12387
189,51496,26714,12289,12493
190,51414,26367,12411,12636
191,51331,26597,12190,12544
192,51165,26963,12218,11984
193,51374,26537,12303,12534
194,51252,26944,12224,12084
195,51321,26758,12030,12533
196,51105,26678,12173,12254
197,51282,26845,11991,12446
198,51363,26639,12091,12633
199,51367,26432,12158,12777
200,51316,26906,12085,12325
201,51311,27160,12065,12086
202,51252,26811,11945,12496
203,51391,26773,11959,12659
204,51324,27370,12004,11950
205,51282,26651,12026,12605
206,51294,26799,11962,12533
207,51010,26636,11968,12406
208,51233,27412,11816,12005
209,51152,27214,12013,11925
210,51145,26802,11990,12353
211,51193,26921,11971,12301
212,51173,27276,11898,11999
213,51126,27117,11851,12158
214,51138,27466,11909,11763
215,51238,27484,11875,11879
216,51149,27193,11874,12082
217,51262,27349,11959,11954
218,51265,27830,11925,11510
219,51275,27493,11930,11852
220,51246,27121,11807,12318
221,51147,26968,11841,12338
222,51172,27695,11843,11634
223,51104,28006,11864,11234
224,51206,27443,11752,12011
225,51282,27631,11968,11683
226,51339,27867,11857,11615
227,51329,27774,12030,11525
228,51428,27744,11938,11746
229,51373,27704,11852,11817
230,51363,27825,11879,11659
231,51422,27775,11820,11827
232,51470,28036,11868,11566
233,51329,27919,11773,11637
234,51384,27909,11924,11551
235,51185,28263,11849,11073
236,51276,28110,11739,11427
237,51359,28294,11921,11144
238,51241,28295,11718,11228
239,51348,27936,11718,11694
240,51343,28071,11667,11605
241,51357,28089,11773,11495
242,51519,27967,11681,11871
243,51360,27852,11794,11714
244,51367,28259,11616,11492
245,51432,28106,11665,11661
246,51500,28027,11666,11807
247,51329,28646,11547,11136
248,51187,28256,11504,11427
249,51261,28044,11525,11692
250,51382,28660,11488,11234
251,51263,27992,11446,11825
252,51242,28242,11536,11464
253,51295,28075,11407,11813
254,51241,27849,11357,12035
255,51303,28829,11478,10996
256,51061,28315,11398,11348
257,50986,28234,11386,11366
258,50923,28424,11394,11105
259,51009,28095,11365,11549
260,51075,27812,11471,11792
261,51021,28004,11406,11611
262,51121,28137,11443,11541
263,51249,28420,11280,11549
264,51120,28183,11243,11694
265,51060,28284,11270,11506
266,51131,28393,11187,11551
267,50965,27967,11291,11707
268,51092,27941,11058,12093
269,51032,28066,11078,11888
270,50983,28188,10976,11819
271,51093,28506,11175,11412
272,51071,28311,11013,11747
273,51012,28166,11048,11798
274,50894,27994,10953,11947
275,50839,27648,10987,12204
276,50873,27742,10936,12195
277,50860,27955,10895,12010
278,50992,27896,10850,12246
279,50836,28441,10875,11520
280,50922,28236,10839,11847
281,50839,27998,10734,12107
282,51045,28157,10742,12146
283,50931,28025,10860,12046
284,50852,27831,10746,12275
285,50771,28273,10790,11708
286,50717,28317,10797,11603
287,50743,27844,10713,12186
288,50586,27932,10757,11897
289,50755,27771,10516,12468
290,50695,27575,10588,12532
291,50792,28432,10471,11889
292,50691,28242,10500,11949
293,50933,28240,10521,12172
294,50919,28466,10507,11946
295,50909,28308,10526,12075
296,50842,27862,10555,12425
297,50788,28188,10564,12036
298,50768,27834,10592,12342
299,50739,28157,10608,11974
300,50748,27685,10604,12459
301,50686,27790,10645,12251
302,50683,28162,10632,11889
303,50790,27440,10690,12660
304,50944,27909,10604,12431
305,50861,27981,10539,12341
306,50754,28123,10709,11922
307,50749,28023,10644,12082
308,50662,27853,10525,12284
309,50841,28238,10555,12048
310,50891,28137,10554,12200
311,50967,28100,10559,12308
312,50833,28484,10439,11910
313,50723,27577,10501,12645
314,50835,28230,10527,12078
315,51022,28040,10612,12370
316,51108,27932,10572,12604
317,50937,27835,10675,12427
318,50966,27901,10610,12455
319,50956,27925,10714,12317
320,50970,28128,10642,12200
321,50960,27626,10676,12658
322,50816,27712,10624,12480
323,50774,27779,10635,12360
324,51035,27934,10652,12449
325,50999,28438,10619,11942
326,51020,28053,10586,12381
327,51159,27847,10601,12711
328,51000,27984,10590,12426
329,51210,28046,10527,12637
330,51128,27794,10460,12874
331,51013,27939,10626,12448
332,51167,27903,10548,12716
333,51081,28058,10528,12495
334,50889,28216,10587,12086
335,51185,27825,10507,12853
336,51142,28126,10543,12473
337,51116,28199,10536,12381
338,51062,28087,10513,12462
339,51092,28029,10375,12688
340,51135,27714,10394,13027
341,51206,28481,10480,12245
342,51152,28165,10368,12619
343,51140,27947,10265,12928
344,51145,28031,10307,12807
345,51075,28136,10220,12719
346,51109,27952,10259,12898
347,51124,27822,10275,13027
348,51096,28092,10184,12820
349,51163,28005,10166,12992
350,51120,27762,10215,13143
351,51172,27612,10175,13385
352,51220,27991,10055,13174
353,51129,27932,9899,13298
354,51157,27850,9996,13311
355,51208,28144,9915,13149
356,51064,28179,9924,12961
357,51223,27958,9863,13402
358,51213,27818,9789,13606
359,51210,27513,9847,13850
360,51250,27522,9889,13839
361,51356,27478,9829,14049
362,51422,28036,9940,13446
363,51370,28375,9944,13051
364,51370,28555,9994,12821
365,51406,28416,10046,12944
366,51376,28443,10066,12867
367,51630,28629,10001,13000
368,51529,28859,10188,12482
369,51775,28088,10164,13523
370,51851,28280,10157,13414
371,51744,28472,10253,13019
372,51741,28282,10187,13272
373,51607,28706,10144,12757
374,51672,28309,10083,13280
375,51738,28573,10107,13058
376,51834,28590,10192,13052
377,51941,28629,10258,13054
378,51896,28239,10258,13399
379,52013,28599,10230,13184
380,52155,28622,10271,13262
381,52047,28802,10213,13032
382,52200,28754,10181,13265
383,51935,29486,10092,12357
384,51958,29618,10187,12153
385,52039,29485,10254,12300
386,52153,29174,10195,12784
387,52011,28869,10281,12861
388,52133,28515,10121,13497
389,52019,28805,10081,13133
390,52030,28694,10006,13330
391,52121,28861,10058,13202
392,52043,28962,10070,13011
393,52167,29386,10079,12702
394,52154,28833,10081,13240
395,52086,28761,10140,13185
396,52379,29060,10281,13038
397,52313,28811,10203,13299
398,52316,29052,10136,13128
399,52155,28932,10186,13037
400,52234,29435,10189,12610
401,52285,29216,10125,12944
402,52295,29299,10250,12746
403,52317,28806,10191,13320
404,52309,29232,10171,12906
405,52282,29315,10208,12759
406,52476,29355,10108,13013
407,52410,29311,10127,12972
408,52420,29203,10135,13082
409,52213,29486,10177,12550
410,52496,29374,10106,13016
411,52494,29919,10220,12355
412,52425,29499,10185,12741
413,52266,29164,10155,12947
414,52276,29524,10211,12541
415,52256,29474,10156,12626
416,52310,29486,10091,12733
417,52300,29445,10080,12775
418,52412,29521,10153,12738
419,52459,29314,10199,12946
420,52393,29820,10129,12444
421,52362,29447,10110,12805
422,52228,29467,10062,12699
423,52176,29780,10145,12251
424,52042,30079,9998,11965
425,52200,29631,10143,12426
426,52257,30161,10112,11984
427,52250,30380,10190,11680
428,52193,29972,10109,12112
429,52270,30197,10024,12049
430,52402,30237,10086,12079
431,52433,30096,10029,12308
432,52372,29916,10083,12373
433,52480,29982,10057,12441
434,52437,30237,10030,12170
435,52377,29944,10142,12291
436,52179,30021,10184,11974
437,52317,30335,10223,11759
438,52347,30536,10048,11763
439,52463,30037,10051,12375
440,52138,30395,10089,11654
441,52287,29974,9916,12397
442,52228,30308,10078,11842
443,52321,29924,10009,12388
444,52232,30064,10062,12106
445,52192,29971,10185,12036
446,52197,30365,10027,11805
447,52232,30138,9911,12183
448,51985,29634,9912,12439
449,52226,30164,9952,12110
450,52176,30953,10048,11175
451,53837,30087,10069,13681
452,54213,30208,9988,14017
453,53567,30268,10021,13278
454,52190,30147,9999,12044
455,52114,30365,9893,11856
456,53508,30566,10006,12936
457,54064,31051,9990,13023
458,54115,30857,9877,13381
459,55036,30266,9826,14944
460,54434,30531,9940,13963
461,54136,31009,9756,13371
462,55083,30367,9730,14986
463,54241,30321,9833,14087
464,53981,30947,9775,13259
465,54015,30729,9675,13611
466,55047,30894,9794,14359
467,54733,30794,9767,14172
468,55293,31011,9684,14598
469,54912,30869,9706,14337
470,55253,31330,9785,14138
471,55252,31376,9850,14026
472,55135,31304,9794,14037
473,54791,30702,9659,14430
474,54981,30915,9709,14357
475,55274,30882,9643,14749
476,54433,31121,9921,13391
477,54261,30884,9633,13744
478,54593,31564,9766,13263
479,54178,30890,9827,13461
480,54869,31370,9864,13635
481,55358,31527,9869,13962
482,54573,30797,10022,13754
483,55341,30816,9876,14649
484,54236,30881,9854,13501
485,55318,31385,9793,14140
486,54501,31213,9749,13539
487,54831,31195,9721,13915
488,54708,31875,9822,13011
489,55237,31433,9795,14009
490,54691,30965,9753,13973
491,55088,31405,9750,13933
492,54682,31886,9664,13132
493,54180,31489,9792,12899
494,53287,31270,9825,12192
495,53389,31277,9714,12398
496,53478,31455,9681,12342
497,54610,31161,9575,13874
498,53398,31409,9569,12420
499,53599,31745,9458,12396
500,53635,31793,9359,12483
501,53725,31478,9438,12809
502,53568,31493,9277,12798
503,53627,31240,9586,12801
504,53598,31007,9457,13134
505,53777,30719,9432,13626
506,53801,31113,9516,13172
507,53964,30684,9400,13880
508,54001,30842,9412,13747
509,54075,31310,9565,13200
510,54270,31078,9477,13715
511,54294,30997,9603,13694
512,54387,30613,9607,14167
513,54379,31133,9729,13517
514,54601,30791,9687,14123
515,54671,30983,9775,13913
516,54687,30926,9854,13907
517,54727,31060,9942,13725
518,54875,31089,9999,13787
519,54886,30310,9967,14609
520,55024,30857,10092,14075
521,55047,30909,10157,13981
522,55270,30995,10052,14223
523,55335,30990,10213,14132
524,55441,31255,10060,14126
525,55481,31077,10175,14229
526,55533,31364,10273,13896
527,55603,31575,10294,13734
528,55716,31317,10331,14068
529,55711,31585,10361,13765
530,55761,31500,10456,13805
531,55857,31613,10496,13748
532,55836,31591,10543,13702
533,55860,31305,10477,14078
534,55988,31159,10541,14288
535,56029,30993,10568,14468
536,56171,30550,10548,15073
537,56195,31584,10610,14001
538,56155,31075,10689,14391
539,56211,30960,10850,14401
540,56224,30845,10824,14555
541,56270,31039,10884,14347
542,56286,31278,10879,14129
543,56429,30729,10895,14805
544,56592,30990,11026,14576
545,56715,30885,11096,14734
546,56810,31427,11163,14220
547,56826,31134,11161,14531
548,56731,30748,11307,14676
549,56855,30822,11221,14812
550,56723,30828,11293,14602
551,56819,30870,11253,14696
552,56798,31062,11281,14455
553,56912,31075,11360,14477
554,56977,30842,11442,14693
555,57174,30875,11433,14866
556,57195,30718,11413,15064
557,57420,30986,11398,15036
558,57437,31183,11552,14702
559,57306,30674,11611,15021
560,57415,30918,11504,14993
561,57543,31175,11671,14697
562,57513,30638,11567,15308
563,57492,30507,11529,15456
564,57583,30629,11630,15324
565,57824,30521,11680,15623
566,57623,30791,11630,15202
567,57878,30867,11680,15331
568,57751,30565,11774,15412
569,57805,30432,11717,15656
570,57834,30912,11781,15141
571,57996,31248,11851,14897
572,57964,31152,11995,14817
573,58102,31258,12051,14793
574,58108,31576,12046,14486
575,58277,30902,11979,15396
576,58209,30857,11875,15477
577,58010,30292,11941,15777
578,58272,31113,11935,15224
579,58507,30668,12009,15830
580,58396,30816,12059,15521
581,58427,30291,12024,16112
582,58613,31033,11998,15582
583,58629,30910,12151,15568
584,58650,30864,12114,15672
585,58533,31009,12010,15514
586,58566,31094,12032,15440
587,58558,30802,12116,15640
588,58536,30930,12137,15469
589,58586,30601,12103,15882
590,58654,31172,12103,15379
591,58697,31047,12026,15624
592,58739,30660,12120,15959
593,58809,31205,12128,15476
594,59002,31234,12182,15586
595,58959,31206,12078,15675
596,58768,31098,12012,15658
597,58842,30913,11985,15944
598,58902,31010,12067,15825
599,58871,31208,12116,15547
600,58944,31256,12070,15618
