no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
165,49930,24752,10981,14197
166,49823,25017,10934,13872
167,49958,24944,10969,14045
168,49999,24865,10967,14167
169,49926,24673,10911,14342
170,49883,24532,10850,14501
171,49887,24837,10902,14148
172,49739,24685,10931,14123
173,49746,24733,10989,14024
174,49666,24666,10912,14088
175,49588,24940,10815,13833
176,49555,24995,10791,13769
177,49479,24898,10757,13824
178,49503,24896,10649,13958
179,49515,24873,10669,13973
180,49745,24684,10752,14309
181,49822,24690,10629,14503
182,49850,24958,10581,14311
183,49858,24738,10580,14540
184,49733,24832,10662,14239
185,49741,24678,10711,14352
186,49682,24524,10641,14517
187,49644,24591,10626,14427
188,49592,24396,10605,14591
189,49607,24468,10631,14508
190,49506,24451,10658,14397
191,49377,24559,10582,14236
192,49569,24506,10507,14556
193,49392,24311,10463,14618
194,49413,24435,10426,14552
195,49447,24532,10353,14562
196,49096,24355,10327,14414
197,49031,24513,10348,14170
198,49066,24278,10270,14518
199,49213,24253,10339,14621
200,49209,24109,10247,14853
201,49047,24063,10291,14693
202,49213,24090,10334,14789
203,49209,24209,10323,14677
204,48988,24381,10189,14418
205,48877,24327,10259,14291
206,48803,24139,10100,14564
207,48807,24185,10127,14495
208,48888,24238,10124,14526
209,48857,24265,10075,14517
210,48759,24278,10007,14474
211,48616,24232,9957,14427
212,48703,23938,9928,14837
213,48582,24022,9959,14601
214,48633,23881,9861,14891
215,48659,23943,9858,14858
216,48648,23770,9949,14929
217,48603,23728,9934,14941
218,48512,23776,9910,14826
219,48314,23757,9867,14690
220,48461,23872,9940,14649
221,48356,23588,9941,14827
222,48442,23759,9791,14892
223,48299,23950,9724,14625
224,48313,23817,9784,14712
225,48412,23727,9802,14883
226,48309,23727,9766,14816
227,48213,23688,9842,14683
228,48289,23582,9770,14937
229,48256,23519,9828,14909
230,48373,23868,9841,14664
231,48406,23703,9775,14928
232,48246,23357,9791,15098
233,48161,23505,9755,14901
234,48279,23562,9751,14966
235,48288,23165,9766,15357
236,48355,23524,9821,15010
237,48135,23309,9805,15021
238,48148,23320,9836,14992
239,48143,23115,9861,15167
240,48119,23205,9856,15058
241,48187,23350,9800,15037
242,48291,23221,9797,15273
243,48187,23174,9782,15231
244,48273,23156,9786,15331
245,48208,23260,9765,15183
246,48206,23007,9829,15370
247,48198,23444,9918,14836
248,48328,23047,9889,15392
249,48289,23164,9905,15220
250,48320,23074,9958,15288
251,48312,23339,9936,15037
252,48369,23349,9896,15124
253,48436,23249,9969,15218
254,48305,23320,9919,15066
255,48377,23200,9890,15287
256,48228,23309,9852,15067
257,48304,23182,9868,15254
258,48337,23245,9838,15254
259,48480,23326,9938,15216
260,48550,23176,9912,15462
261,48612,23338,10027,15247
262,48605,23444,10047,15114
263,48614,23381,10177,15056
264,48672,23382,10191,15099
265,48890,23474,10181,15235
266,48924,23470,10244,15210
267,48934,23632,10227,15075
268,48821,23736,10300,14785
269,49030,23470,10177,15383
270,49065,23502,10227,15336
271,49220,23525,10280,15415
272,49317,23314,10406,15597
273,49295,23561,10485,15249
274,49397,23929,10390,15078
275,49447,23629,10384,15434
276,49544,23842,10460,15242
277,49650,23973,10555,15122
278,49676,23874,10587,15215
279,49578,23838,10523,15217
280,49800,24018,10538,15244
281,49789,23897,10467,15425
282,49630,24076,10610,14944
283,49899,23939,10643,15317
284,49815,24145,10639,15031
285,49780,24124,10556,15100
286,49798,24203,10701,14894
287,49924,23926,10622,15376
288,49862,24173,10705,14984
289,50021,24430,10763,14828
290,49908,24336,10763,14809
291,49934,24325,10640,14969
292,50007,24224,10701,15082
293,50064,24262,10712,15090
294,50038,24137,10687,15214
295,49993,24104,10733,15156
296,50114,24400,10764,14950
297,50250,24225,10715,15310
298,50293,24393,10810,15090
299,50238,24106,10780,15352
300,50348,24322,10677,15349
301,50379,24371,10767,15241
302,50372,24272,10798,15302
303,50295,24403,10731,15161
304,50346,24331,10781,15234
305,50156,24307,10721,15128
306,50462,24420,10678,15364
307,50385,24746,10737,14902
308,50381,24492,10739,15150
309,50445,24322,10721,15402
310,50343,24260,10789,15294
311,50278,24382,10753,15143
312,50542,24306,10810,15426
313,50504,24316,10762,15426
314,50397,24583,10703,15111
315,50419,24526,10670,15223
316,50360,24482,10637,15241
317,50309,24683,10681,14945
318,50389,24599,10673,15117
319,50398,24771,10688,14939
320,50512,24550,10686,15276
321,50469,24651,10652,15166
322,50300,24738,10745,14817
323,50528,24554,10713,15261
324,50564,24559,10698,15307
325,50519,24584,10623,15312
326,50514,24699,10628,15187
327,50513,24564,10628,15321
328,50633,24541,10677,15415
329,50424,24878,10654,14892
330,50464,24788,10753,14923
331,50670,24949,10780,14941
332,50566,24689,10809,15068
333,50486,24699,10705,15082
334,50676,24688,10695,15293
335,50576,24627,10730,15219
336,50603,24731,10733,15139
337,50714,24696,10686,15332
338,50754,24803,10733,15218
339,50634,24687,10760,15187
340,50418,24778,10765,14875
341,50629,24946,10759,14924
342,50772,24988,10808,14976
343,50834,24765,10738,15331
344,50694,24867,10692,15135
345,50847,24539,10678,15630
346,50749,24686,10689,15374
347,50896,24633,10712,15551
348,50784,24647,10778,15359
349,50936,24635,10727,15574
350,50809,24783,10710,15316
351,50843,24895,10689,15259
352,50881,25089,10766,15026
353,50944,24991,10761,15192
354,51124,25130,10695,15299
355,50881,24824,10694,15363
356,50834,24913,10671,15250
357,51009,24844,10674,15491
358,50995,24726,10612,15657
359,50899,24795,10524,15580
360,50748,24970,10577,15201
361,50775,24884,10604,15287
362,50788,25051,10631,15106
363,50867,25153,10604,15110
364,50905,24950,10544,15411
365,50968,25084,10532,15352
366,50620,24892,10477,15251
367,50655,24880,10372,15403
368,50682,25056,10349,15277
369,50687,25042,10418,15227
370,50722,25246,10394,15082
371,50734,24900,10462,15372
372,50558,24963,10397,15198
373,50757,24926,10401,15430
374,50746,24751,10435,15560
375,50769,25377,10347,15045
376,50722,25277,10354,15091
377,50713,25315,10363,15035
378,50882,25137,10315,15430
379,50866,25295,10196,15375
380,50814,25169,10290,15355
381,50753,25295,10267,15191
382,50766,25055,10268,15443
383,50794,25153,10211,15430
384,50660,25025,10161,15474
385,50714,25087,10118,15509
386,50493,25227,10103,15163
387,50613,24976,10173,15464
388,50677,25012,10228,15437
389,50689,24784,10140,15765
390,50661,25103,10111,15447
391,50579,25045,10207,15327
392,50346,24916,10153,15277
393,50474,25001,10109,15364
394,50430,25097,10167,15166
395,50316,24797,10164,15355
396,50422,24936,10051,15435
397,50369,25066,10073,15230
398,50328,24902,10044,15382
399,50453,24673,10004,15776
400,50488,24633,10113,15742
401,50456,24712,10148,15596
402,50329,24772,10197,15360
403,50418,24681,10091,15646
404,50538,24532,10095,15911
405,50363,24566,10217,15580
406,50620,24986,10142,15492
407,50623,24627,10238,15758
408,50611,24554,10322,15735
409,50541,25020,10319,15202
410,50663,24343,10299,16021
411,50659,24534,10310,15815
412,50720,24695,10445,15580
413,50806,25054,10402,15350
414,50790,24969,10372,15449
415,50854,24913,10388,15553
416,50736,25049,10491,15196
417,50800,24964,10490,15346
418,50757,25180,10493,15084
419,50928,25130,10576,15222
420,51132,24813,10518,15801
421,51097,24925,10638,15534
422,51149,24878,10644,15627
423,51229,25178,10698,15353
424,51303,25141,10787,15375
425,51210,25017,10789,15404
426,51329,25389,10745,15195
427,51251,25080,10870,15301
428,51393,25408,10929,15056
429,51465,25150,10933,15382
430,51503,25288,10930,15285
431,51513,25017,11005,15491
432,51506,25036,11013,15457
433,51661,25436,10999,15226
434,51526,25448,11079,14999
435,51703,25432,11133,15138
436,51566,25284,11063,15219
437,51826,25392,11126,15308
438,51733,25428,11120,15185
439,51809,25326,11102,15381
440,51950,25563,11251,15136
441,51983,25640,11344,14999
442,52066,25844,11387,14835
443,52275,25682,11431,15162
444,52204,25859,11459,14886
445,52421,25925,11453,15043
446,52403,25770,11477,15156
447,52406,25789,11482,15135
448,52348,25905,11477,14966
449,52403,25953,11470,14980
450,52678,26024,11608,15046
451,52627,26020,11586,15021
452,52724,25790,11597,15337
453,52583,26022,11543,15018
454,52665,25702,11669,15294
455,52832,26215,11636,14981
456,52890,26093,11655,15142
457,52644,26491,11611,14542
458,52851,26407,11631,14813
459,52846,26303,11546,14997
460,52960,26402,11650,14908
461,53119,26342,11603,15174
462,53055,26499,11702,14854
463,53279,26703,11698,14878
464,53018,26562,11755,14701
465,53300,26425,11803,15072
466,53401,26564,11849,14988
467,53294,26404,11718,15172
468,53358,26388,11703,15267
469,53457,26597,11609,15251
470,53602,26571,11716,15315
471,53529,26518,11686,15325
472,53419,26558,11744,15117
473,53608,26752,11819,15037
474,53625,26704,11868,15053
475,53588,26452,11767,15369
476,53716,26620,11931,15165
477,53706,26463,11897,15346
478,53612,26880,11921,14811
479,53758,26786,11785,15187
480,53686,26826,11770,15090
481,53686,26751,11765,15170
482,53920,26727,11806,15387
483,53859,26837,11862,15160
484,53919,26767,11922,15230
485,53877,26861,11905,15111
486,53945,26605,11900,15440
487,53836,26819,11852,15165
488,53974,26744,11834,15396
489,54064,26647,11703,15714
490,53858,27110,11755,14993
491,53964,26794,11843,15327
492,54039,26899,11844,15296
493,53959,26835,11845,15279
494,53909,27048,11805,15056
495,53975,26763,11993,15219
496,53788,26911,11928,14949
497,53797,26786,11824,15187
498,53840,26729,11780,15331
499,53809,26564,11776,15469
500,53780,26647,11824,15309
501,53563,26540,11752,15271
502,53639,26587,11731,15321
503,53580,26618,11693,15269
504,53628,26772,11677,15179
505,53530,26714,11621,15195
506,53624,26608,11718,15298
507,53603,26761,11736,15106
508,53484,27043,11673,14768
509,53718,26622,11720,15376
510,53652,26803,11722,15127
511,53332,26948,11681,14703
512,53674,26768,11782,15124
513,53563,26858,11579,15126
514,53499,26759,11710,15030
515,53611,26824,11737,15050
516,53486,26659,11726,15101
517,53457,26763,11750,14944
518,53356,26560,11746,15050
519,53250,26522,11603,15125
520,53152,26593,11735,14824
521,53215,26504,11756,14955
522,53014,26693,11712,14609
523,53117,26520,11754,14843
524,53070,26326,11663,15081
525,52882,26173,11700,15009
526,52772,26340,11678,14754
527,52864,26409,11626,14829
528,52874,26294,11664,14916
529,52875,26254,11682,14939
530,52679,26243,11689,14747
531,52645,26207,11641,14797
532,52569,26000,11618,14951
533,52393,26167,11635,14591
534,52360,26012,11589,14759
535,52364,25903,11686,14775
536,52321,25882,11569,14870
537,52191,25948,11607,14636
538,52072,26075,11559,14438
539,51963,26082,11540,14341
540,51692,25939,11673,14080
541,51682,25945,11601,14136
542,51540,25815,11615,14110
543,51627,25898,11610,14119
544,51447,25816,11590,14041
545,51395,25710,11547,14138
546,51412,25852,11575,13985
547,51337,25739,11563,14035
548,51077,25607,11553,13917
549,51216,25467,11489,14260
550,51127,25528,11448,14151
551,51054,25423,11324,14307
552,50963,25383,11398,14182
553,50959,25391,11471,14097
554,50892,25261,11431,14200
555,50573,25419,11398,13756
556,50616,25384,11371,13861
557,50506,25404,11375,13727
558,50240,25475,11329,13436
559,50231,25250,11313,13668
560,50106,25269,11199,13638
561,50025,25173,11172,13680
562,49995,25183,11210,13602
563,49891,25075,11208,13608
564,49833,24954,11233,13646
565,49761,24781,11209,13771
566,49682,24988,11226,13468
567,49713,24803,11298,13612
568,49592,24725,11215,13652
569,49490,24747,11248,13495
570,49503,24678,11134,13691
571,49532,24854,11142,13536
572,49363,24620,11134,13609
573,49151,24635,11020,13496
574,49225,24438,10937,13850
575,49244,24631,10873,13740
576,49174,24669,10925,13580
577,48983,24508,10888,13587
578,48954,24592,10868,13494
579,48767,24398,10836,13533
580,48847,24445,10924,13478
581,48648,24412,10818,13418
582,48635,24150,10821,13664
583,48406,24288,10732,13386
584,48504,24289,10735,13480
585,48459,24299,10732,13428
586,48377,24422,10697,13258
587,48278,24067,10574,13637
588,48091,24246,10636,13209
589,48277,24222,10604,13451
590,48295,24488,10587,13220
591,48213,24152,10559,13502
592,48057,24026,10557,13474
593,48268,24171,10550,13547
594,48132,24382,10567,13183
595,48149,24241,10523,13385
596,47890,24380,10472,13038
597,47848,24147,10344,13357
598,47939,24101,10507,13331
599,47920,24076,10382,13462
600,47695,24066,10435,13194
