no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,50988,26009,3402,21577
2,50708,25856,3424,21428
3,50747,25846,3385,21516
4,50864,25766,3419,21679
5,50369,25735,3426,21208
6,50848,25742,3468,21638
7,50880,25777,3500,21603
8,50653,25862,3600,21191
9,50151,25555,3544,21052
10,50295,25913,3634,20748
11,50622,25663,3660,21299
12,50662,25817,3659,21186
13,50765,25647,3622,21496
14,50306,25761,3649,20896
15,50596,25551,3672,21373
16,50663,25873,3687,21103
17,50855,25729,3763,21363
18,50835,25697,3810,21328
19,50577,25843,3836,20898
20,50588,25811,3864,20913
21,51005,25945,3915,21145
22,50642,25774,3908,20960
23,50340,25847,3871,20622
24,50413,25769,3914,20730
25,50637,25774,3939,20924
26,50845,26032,3974,20839
27,50813,26007,4100,20706
28,50703,25825,3989,20889
29,50838,25976,4083,20779
30,50632,25956,4129,20547
31,50673,25937,4157,20579
32,51094,25826,4143,21125
33,50997,25785,4117,21095
34,50603,25832,4162,20609
35,50734,25801,4315,20618
36,50882,26021,4228,20633
37,50701,26005,4226,20470
38,50578,25973,4199,20406
39,50500,25872,4348,20280
40,50461,25820,4357,20284
41,50239,25746,4363,20130
42,50293,25894,4451,19948
43,50795,25643,4460,20692
44,50791,25871,4522,20398
45,50535,26008,4501,20026
46,50904,26062,4617,20225
47,50158,25893,4651,19614
48,50435,25882,4724,19829
49,49842,25890,4727,19225
50,50379,25885,4759,19735
51,50012,25721,4782,19509
52,50426,25780,4736,19910
53,50041,25983,4765,19293
54,50031,26282,4779,18970
55,49933,26215,4765,18953
56,50134,26049,4788,19297
57,50304,26065,4834,19405
58,50360,25967,4878,19515
59,50260,26130,4922,19208
60,50318,26082,4954,19282
61,50166,26184,4925,19057
62,50247,26103,4972,19172
63,50229,26001,4973,19255
64,50019,26250,5048,18721
65,50019,26103,5108,18808
66,50188,26061,5044,19083
67,50154,25972,5095,19087
68,50235,25975,5092,19168
69,49878,26482,5104,18292
70,49976,26347,5151,18478
71,50141,26462,5193,18486
72,49673,26418,5233,18022
73,50095,26449,5282,18364
74,49954,26191,5230,18533
75,49722,26178,5234,18310
76,49990,26259,5151,18580
77,50042,26170,5257,18615
78,49972,26233,5234,18505
79,49884,26200,5187,18497
80,50242,26100,5267,18875
81,50144,26398,5227,18519
82,50044,26183,5238,18623
83,49815,26333,5374,18108
84,49856,26210,5338,18308
85,49791,26244,5333,18214
86,49996,26274,5321,18401
87,49897,26289,5308,18300
88,49881,26190,5424,18267
89,49658,26376,5387,17895
90,49723,26393,5429,17901
91,49730,26287,5401,18042
92,49707,26324,5428,17955
93,49615,26512,5369,17734
94,49573,26317,5390,17866
95,49359,26596,5346,17417
96,49611,26435,5371,17805
97,49617,26571,5463,17583
98,49633,26729,5437,17467
99,49376,26447,5404,17525
100,49562,26675,5472,17415
101,49346,26465,5483,17398
102,49531,26368,5499,17664
103,49137,26561,5474,17102
104,49554,26352,5438,17764
105,49279,26437,5513,17329
106,49480,26270,5526,17684
107,49319,26505,5503,17311
108,49605,26499,5479,17627
109,49561,26452,5514,17595
110,49492,26538,5573,17381
111,49316,26540,5540,17236
112,49295,26532,5592,17171
113,49030,26363,5642,17025
114,49181,26538,5562,17081
115,49188,26394,5634,17160
116,49080,26585,5627,16868
117,49258,26608,5583,17067
118,49061,26699,5620,16742
119,48773,26472,5712,16589
120,48785,26323,5701,16761
121,49152,26248,5799,17105
122,49349,26286,5774,17289
123,49210,26332,5775,17103
124,49176,26332,5823,17021
125,49220,26367,5849,17004
126,49188,26325,5827,17036
127,49225,26345,5789,17091
128,49113,26583,5833,16697
129,49149,26670,5945,16534
130,49190,26693,5984,16513
131,49254,26330,5961,16963
132,49338,26690,5946,16702
133,49447,26523,5937,16987
134,49065,26840,5918,16307
135,49301,26592,6023,16686
136,49086,26459,5995,16632
137,49197,26712,5982,16503
138,49445,26625,6055,16765
139,49064,26645,6040,16379
140,49341,26537,6012,16792
141,49140,26448,6034,16658
142,49268,26552,6056,16660
143,49001,26374,6051,16576
144,48945,26386,6049,16510
145,49158,26427,6151,16580
146,49094,26314,6077,16703
147,48953,26306,6179,16468
148,49328,26266,6180,16882
149,49177,26189,6193,16795
150,49096,25950,6287,16859
151,49348,26115,6304,16929
152,49242,26139,6241,16862
153,48918,26067,6333,16518
154,49236,26278,6368,16590
155,48994,26116,6330,16548
156,49254,26296,6407,16551
157,49254,26428,6396,16430
158,49132,26308,6426,16398
159,48637,26202,6447,15988
160,49193,26213,6497,16483
161,48745,26096,6503,16146
162,49310,25868,6489,16953
163,49146,25990,6636,16520
164,49246,26080,6529,16637
165,49253,25949,6538,16766
166,49221,25984,6604,16633
167,49132,25907,6645,16580
168,49010,26217,6654,16139
169,49160,26011,6743,16406
170,48785,25892,6767,16126
171,48768,25873,6722,16173
172,48974,25989,6758,16227
173,48998,25641,6742,16615
174,48962,25917,6716,16329
175,48953,25841,6728,16384
176,48902,25907,6725,16270
177,48809,25798,6786,16225
178,48971,25852,6838,16281
179,48875,25886,6870,16119
180,48797,25960,6871,15966
181,48749,25902,6869,15978
182,49142,25966,6902,16274
183,49161,26014,6959,16188
184,49093,25977,6968,16148
185,49056,26094,6964,15998
186,49219,26060,6942,16217
187,48911,25880,6938,16093
188,48957,25921,6982,16054
189,48998,25845,6977,16176
190,48920,25755,6936,16229
191,48994,25811,6991,16192
192,48852,25968,7014,15870
193,49002,25846,7038,16118
194,48975,25864,7029,16082
195,48999,25547,7080,16372
196,49131,25674,6993,16464
197,49366,25641,7055,16670
198,48867,25768,7045,16054
199,49040,25621,7011,16408
200,49119,25681,7100,16338
201,49326,25866,7158,16302
202,49288,25956,7168,16164
203,49068,25631,7174,16263
204,49175,25699,7191,16285
205,49136,25618,7185,16333
206,48918,25755,7184,15979
207,49598,25863,7199,16536
208,49528,25787,7230,16511
209,49605,25649,7241,16715
210,49479,25860,7270,16349
211,49679,25810,7192,16677
212,49413,25666,7094,16653
213,49662,26001,7141,16520
214,49617,25956,7136,16525
215,49653,25935,7168,16550
216,49708,26264,7184,16260
217,49628,26274,7233,16121
218,49610,26047,7339,16224
219,49789,25867,7331,16591
220,49858,26022,7367,16469
221,49868,25872,7328,16668
222,49970,26043,7342,16585
223,49658,25972,7260,16426
224,50060,26114,7354,16592
225,50366,25819,7360,17187
226,50387,26081,7324,16982
227,50260,26291,7316,16653
228,50444,26056,7313,17075
229,50162,26239,7329,16594
230,50252,25937,7338,16977
231,50163,25998,7265,16900
232,50740,26069,7376,17295
233,50425,26086,7476,16863
234,50604,25998,7620,16986
235,50664,26138,7454,17072
236,50490,26173,7504,16813
237,50746,26116,7471,17159
238,50897,25991,7455,17451
239,50628,26065,7522,17041
240,50768,26149,7531,17088
241,51006,26147,7574,17285
242,50877,26263,7533,17081
243,51426,26131,7533,17762
244,51161,26269,7624,17268
245,51504,26254,7531,17719
246,51562,26234,7618,17710
247,51329,26312,7713,17304
248,51530,26348,7641,17541
249,51197,26444,7594,17159
250,51623,26223,7683,17717
251,51766,26233,7618,17915
252,51814,26360,7710,17744
253,51600,26447,7732,17421
254,51832,26284,7769,17779
255,51888,26234,7818,17836
256,51881,26116,7799,17966
257,52080,26177,7833,18070
258,51870,26353,7930,17587
259,51932,26430,7816,17686
260,52386,26527,7795,18064
261,52090,26383,7792,17915
262,52346,26421,7872,18053
263,52372,26413,7826,18133
264,52387,26463,7726,18198
265,52314,26347,7949,18018
266,52657,26451,7938,18268
267,52897,26554,8001,18342
268,52722,26321,7985,18416
269,52681,26390,8018,18273
270,52888,26589,7987,18312
271,52668,26493,7984,18191
272,52799,26457,8025,18317
273,53115,26402,7967,18746
274,53131,26489,8066,18576
275,53501,26562,8159,18780
276,53470,26307,8142,19021
277,53776,26540,8260,18976
278,53715,26339,8223,19153
279,53186,26263,8194,18729
280,53279,26315,8266,18698
281,53279,26162,8235,18882
282,53800,26284,8250,19266
283,53847,26305,8283,19259
284,53440,26544,8205,18691
285,53777,26484,8239,19054
286,53900,26453,8224,19223
287,54200,26195,8328,19677
288,54271,26574,8393,19304
289,54215,26205,8510,19500
290,54238,26102,8533,19603
291,53921,26195,8498,19228
292,54176,26054,8548,19574
293,54143,26159,8477,19507
294,54240,25978,8459,19803
295,54270,26129,8540,19601
296,54670,26033,8564,20073
297,54663,26057,8559,20047
298,54850,26060,8505,20285
299,54503,26116,8655,19732
300,55134,25818,8661,20655
301,54554,25919,8655,19980
302,54953,25819,8695,20439
303,55005,25768,8747,20490
304,55148,25915,8699,20534
305,55205,26120,8700,20385
306,55640,26021,8751,20868
307,55553,26092,8688,20773
308,55291,25865,8765,20661
309,55275,25901,8889,20485
310,55238,25960,8989,20289
311,55441,25939,8969,20533
312,55463,25910,8918,20635
313,55582,25883,8993,20706
314,55632,25887,9046,20699
315,55752,25762,8996,20994
316,55773,25875,9047,20851
317,56092,25921,9132,21039
318,55863,25840,9149,20874
319,56011,25635,9056,21320
320,55853,25924,9104,20825
321,55967,25603,9098,21266
322,56291,25578,9098,21615
323,55829,25760,9188,20881
324,56509,25483,9153,21873
325,56599,25491,9294,21814
326,56907,25560,9316,22031
327,56821,25430,9357,22034
328,56660,25318,9236,22106
329,56702,25517,9211,21974
330,56809,25424,9233,22152
331,57063,25509,9233,22321
332,56938,25499,9252,22187
333,56852,25605,9302,21945
334,56924,25333,9287,22304
335,57177,25211,9354,22612
336,57172,25529,9399,22244
337,57124,25363,9336,22425
338,57254,25443,9353,22458
339,57247,25417,9432,22398
340,57373,25276,9562,22535
341,57499,25412,9482,22605
342,57718,25332,9510,22876
343,57829,25171,9571,23087
344,58028,25207,9569,23252
345,57979,25111,9533,23335
346,58130,25302,9520,23308
347,57985,25154,9589,23242
348,58018,25328,9512,23178
349,58098,25289,9455,23354
350,58206,25353,9502,23351
351,58255,25428,9518,23309
352,58238,25484,9442,23312
353,58205,25554,9499,23152
354,58429,25727,9599,23103
355,58356,25904,9518,22934
356,58502,25603,9535,23364
357,58397,25555,9491,23351
358,58542,25641,9523,23378
359,58877,25774,9546,23557
360,58620,25482,9517,23621
361,58859,25642,9496,23721
362,59053,25707,9619,23727
363,58897,25740,9598,23559
364,59046,25720,9623,23703
365,59434,25889,9647,23898
366,59042,25519,9634,23889
367,59006,25429,9652,23925
368,59006,25310,9626,24070
369,58888,25146,9693,24049
370,59312,25550,9711,24051
371,59447,25325,9716,24406
372,59431,25580,9783,24068
373,59333,25687,9749,23897
374,59478,25763,9737,23978
375,59478,25554,9704,24220
376,59473,25625,9719,24129
377,59575,25669,9752,24154
378,59952,25886,9696,24370
379,59970,25578,9722,24670
380,60025,25639,9762,24624
381,60109,25912,9784,24413
382,60184,26070,9675,24439
383,60189,25984,9735,24470
384,60265,25930,9719,24616
385,60407,26260,9744,24403
386,60415,26096,9691,24628
387,60848,26292,9741,24815
388,60833,26748,9729,24356
389,60759,26395,9677,24687
390,61052,26480,9758,24814
391,60990,26471,9741,24778
392,61091,26386,9703,25002
393,61129,26368,9668,25093
394,61121,26531,9728,24862
395,61218,26790,9750,24678
396,61426,26756,9698,24972
397,61393,26705,9572,25116
398,61656,26845,9679,25132
399,61252,26969,9644,24639
400,61435,26922,9560,24953
401,61821,26877,9687,25257
402,61731,26931,9705,25095
403,61832,26961,9666,25205
404,61916,27124,9557,25235
405,62155,27075,9458,25622
406,62367,27123,9562,25682
407,62378,27269,9543,25566
408,62366,27298,9478,25590
409,62274,27401,9570,25303
410,62516,27393,9485,25638
411,62453,27166,9540,25747
412,62465,27807,9365,25293
413,62273,27816,9337,25120
414,62341,27841,9310,25190
415,62311,27828,9316,25167
416,62315,27706,9299,25310
417,62344,27598,9376,25370
418,62374,27737,9237,25400
419,62459,27703,9272,25484
420,62522,27974,9190,25358
421,62694,27922,9148,25624
422,62958,27951,9186,25821
423,62687,27903,9301,25483
424,63209,27829,9239,26141
425,63234,27944,9211,26079
