no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,55476,25015,11077,19384
2,55590,25578,11058,18954
3,55660,25514,11163,18983
4,55915,25625,11194,19096
5,55916,25575,11290,19051
6,56013,25311,11407,19295
7,55959,25626,11466,18867
8,55980,25756,11528,18696
9,56213,25961,11609,18643
10,56026,25651,11699,18676
11,56411,25398,11836,19177
12,56518,25413,11823,19282
13,56129,25731,11895,18503
14,56210,25684,12033,18493
15,56249,25903,11942,18404
16,56494,26000,12093,18401
17,56390,25846,12167,18377
18,56472,25990,12199,18283
19,56427,26005,12128,18294
20,56110,25760,12254,18096
21,56337,25855,12241,18241
22,56342,25623,12361,18358
23,56152,26093,12489,17570
24,56260,26021,12471,17768
25,56237,25940,12430,17867
26,56317,25719,12427,18171
27,56321,25753,12616,17952
28,56225,25982,12609,17634
29,56268,26151,12549,17568
30,56324,26146,12714,17464
31,56281,26181,12645,17455
32,56191,26082,12829,17280
33,56310,26092,12877,17341
34,56418,26430,12919,17069
35,56290,26100,12855,17335
36,56195,26154,12944,17097
37,56134,26366,12898,16870
38,56247,26316,12923,17008
39,56201,26068,12955,17178
40,56003,26407,12846,16750
41,55888,26572,13018,16298
42,56015,26308,13029,16678
43,55930,26333,12982,16615
44,55747,26192,13112,16443
45,55773,26218,13049,16506
46,55641,26637,13045,15959
47,55542,26556,13118,15868
48,55592,26559,13090,15943
49,55440,26509,13082,15849
50,55294,26662,13189,15443
51,55247,26304,13345,15598
52,55177,26399,13317,15461
53,55220,26625,13317,15278
54,55146,26485,13425,15236
55,55127,26347,13388,15392
56,54900,26409,13342,15149
57,54826,26476,13419,14931
58,54789,26312,13556,14921
59,54663,26707,13595,14361
60,54632,26489,13649,14494
61,54558,26713,13738,14107
62,54719,26567,13799,14353
63,54642,26597,13793,14252
64,54587,26526,13908,14153
65,54398,26626,13789,13983
66,54383,26625,13894,13864
67,54295,26885,14149,13261
68,54463,26955,13989,13519
69,54199,26498,14028,13673
70,54632,26912,14104,13616
71,54300,26659,14249,13392
72,54236,26941,14198,13097
73,53680,26459,14184,13037
74,53307,26421,14140,12746
75,52114,25457,14048,12609
76,52188,25606,14152,12430
77,51978,25386,14194,12398
78,53199,26210,14245,12744
79,53291,26684,14384,12223
80,53829,27425,14476,11928
81,53486,27393,14620,11473
82,53189,26870,14622,11697
83,53391,26649,14725,12017
84,53025,26685,14640,11700
85,53130,26978,14705,11447
86,53122,27465,14838,10819
87,52875,26909,14836,11130
88,52850,27272,14831,10747
89,52564,27218,14852,10494
90,52677,27376,14949,10352
91,52397,27021,14966,10410
92,52412,27127,15006,10279
93,52086,27042,15036,10008
94,52286,27026,15063,10197
95,51928,26920,15267,9741
