no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,52402,29053,8109,15240
2,52474,28858,8141,15475
3,52318,28803,8173,15342
4,52639,28889,8277,15473
5,52463,28579,8286,15598
6,52640,28375,8322,15943
7,52186,28377,8274,15535
8,52245,28598,8377,15270
9,52487,28328,8428,15731
10,52003,28797,8335,14871
11,52391,28324,8372,15695
12,52379,28446,8546,15387
13,52523,28833,8517,15173
14,52257,28793,8491,14973
15,52811,28341,8559,15911
16,52862,28714,8554,15594
17,52943,28611,8651,15681
18,52515,28317,8653,15545
19,52674,28516,8777,15381
20,52314,28260,8749,15305
21,52355,28104,8813,15438
22,52862,28510,8793,15559
23,52673,28178,8773,15722
24,52652,28297,8760,15595
25,52354,28329,8781,15244
26,52716,28548,8797,15371
27,52805,28002,8845,15958
28,52774,28253,8935,15586
29,52568,28302,8953,15313
30,53084,28274,9027,15783
31,52812,28234,9072,15506
32,52905,28088,9112,15705
33,52830,27895,9108,15827
34,52689,27995,9156,15538
35,52877,27979,9086,15812
36,52987,27729,9059,16199
37,52860,27764,9039,16057
38,52844,27844,9032,15968
39,52776,27737,9053,15986
40,52799,27853,9029,15917
41,53021,28037,9035,15949
42,53047,27859,9120,16068
43,52884,28210,9109,15565
44,53162,28157,9199,15806
45,52987,27525,9148,16314
46,52447,28099,9258,15090
47,52799,27612,9232,15955
48,52886,27654,9119,16113
49,52840,27726,9179,15935
50,52940,28024,9143,15773
51,52916,27910,9268,15738
52,52967,28148,9282,15537
53,52793,27625,9336,15832
54,53004,27601,9301,16102
55,52937,27975,9361,15601
56,53141,27829,9295,16017
57,53330,27796,9277,16257
58,53265,27875,9316,16074
59,53248,27880,9262,16106
60,53298,27738,9296,16264
61,53104,27750,9355,15999
62,53328,27964,9286,16078
63,53180,27715,9334,16131
64,53361,27796,9338,16227
65,52934,27883,9252,15799
66,52916,27878,9358,15680
67,53421,28130,9283,16008
68,53290,27794,9321,16175
69,53272,28010,9335,15927
70,53391,27693,9339,16359
71,53193,27399,9273,16521
72,53386,27390,9317,16679
73,53442,27790,9374,16278
74,53536,27681,9333,16522
75,52845,27701,9408,15736
76,53144,27706,9422,16016
77,53401,27947,9386,16068
78,53052,27651,9352,16049
79,53094,27647,9366,16081
80,52872,27103,9366,16403
81,52901,27644,9322,15935
82,52959,27340,9388,16231
83,53159,27381,9363,16415
84,53118,27978,9386,15754
85,53228,27386,9431,16411
86,53359,27576,9383,16400
87,53115,27445,9433,16237
88,53583,27883,9328,16372
89,53500,28071,9357,16072
90,53287,27609,9432,16246
91,53056,27464,9384,16208
92,53255,27442,9430,16383
93,53278,27513,9448,16317
94,53244,27797,9452,15995
95,53249,27847,9435,15967
96,53063,27817,9403,15843
97,53152,27947,9423,15782
98,53062,27676,9457,15929
99,53350,27698,9316,16336
100,53316,27796,9374,16146
101,53176,27668,9270,16238
102,53170,27466,9287,16417
103,53156,28001,9296,15859
104,52956,27381,9333,16242
105,53179,27605,9265,16309
106,53329,27423,9272,16634
107,53559,27305,9279,16975
108,53368,27398,9241,16729
109,53158,27674,9261,16223
110,53071,27281,9223,16567
111,53071,27419,9246,16406
112,53048,27243,9217,16588
113,53171,27378,9241,16552
114,53242,27368,9196,16678
115,53316,27405,9202,16709
116,53171,27391,9222,16558
117,53075,27276,9128,16671
118,53105,27675,9211,16219
119,53140,27373,9197,16570
120,53294,27186,9186,16922
121,53163,27759,9217,16187
122,52858,27350,9168,16340
123,53138,26960,9215,16963
124,53181,27320,9185,16676
125,53327,27518,9157,16652
126,53079,27214,9150,16715
127,53266,27732,9186,16348
128,53468,27384,9161,16923
129,53232,27331,9128,16773
130,53081,26816,9090,17175
131,53070,27180,9027,16863
132,53041,26639,9037,17365
133,53095,26840,9039,17216
134,53044,27033,8963,17048
135,53269,27037,8954,17278
136,52984,27310,8979,16695
137,52961,26885,8919,17157
138,52890,26777,8877,17236
139,53000,27374,8874,16752
140,52897,26997,8828,17072
141,52842,27099,8798,16945
142,52975,26611,8761,17603
143,53124,26840,8700,17584
144,52943,27058,8646,17239
145,52837,27219,8707,16911
146,52655,27665,8751,16239
147,52950,27245,8649,17056
148,52726,27021,8639,17066
149,52640,26950,8665,17025
150,52597,27212,8623,16762
151,52445,26390,8599,17456
152,52723,26785,8600,17338
153,52402,26956,8564,16882
154,52692,26979,8540,17173
155,52698,26553,8512,17633
156,52338,26915,8577,16846
157,52443,26590,8557,17296
158,52498,26298,8477,17723
159,52589,26987,8436,17166
160,52365,26323,8395,17647
161,52475,26647,8413,17415
162,52412,26541,8365,17506
163,52394,26581,8363,17450
164,52308,26332,8252,17724
165,52009,26115,8223,17671
166,52204,26142,8134,17928
167,52132,26623,8213,17296
168,51960,26202,8106,17652
169,52165,26547,8062,17556
170,52190,26378,8033,17779
171,52248,26191,7999,18058
172,52003,26656,7882,17465
173,51981,26776,7900,17305
174,52014,26408,7817,17789
175,51794,26591,7822,17381
176,51976,26660,7869,17447
177,51748,26590,7896,17262
178,51828,26609,7841,17378
179,51707,26355,7850,17502
180,51878,26312,7920,17646
181,51560,26366,7833,17361
182,51524,26215,7854,17455
183,51749,26458,7753,17538
184,51467,26371,7725,17371
185,51620,26725,7705,17190
186,51538,26410,7648,17480
187,51337,26841,7666,16830
188,51289,26626,7631,17032
189,51140,26133,7621,17386
190,50969,26117,7646,17206
191,50999,26236,7641,17122
192,50951,26201,7596,17154
193,50673,26230,7575,16868
194,50347,26392,7569,16386
195,50978,26321,7541,17116
