no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,60540,28625,10517,21398
2,60682,28859,10448,21375
3,60309,29199,10341,20769
4,60394,28758,10282,21354
5,60486,28783,10214,21489
6,60233,28914,10305,21014
7,60495,29207,10339,20949
8,60421,28851,10247,21323
9,60577,29406,10309,20862
10,60597,29205,10325,21067
11,60414,29188,10345,20881
12,60431,29300,10505,20626
13,60322,29516,10344,20462
14,60385,29186,10415,20784
15,60608,29374,10600,20634
16,60692,28757,10593,21342
17,60604,28840,10751,21013
18,60720,29494,10692,20534
19,60562,29591,10919,20052
20,60628,29632,10894,20102
21,60951,29950,11033,19968
22,60771,30136,11176,19459
23,60874,29602,11156,20116
24,61014,30016,11257,19741
25,60872,30121,11254,19497
26,61127,29915,11267,19945
27,61326,30336,11322,19668
28,60824,30346,11315,19163
29,61377,30514,11526,19337
30,61436,30498,11671,19267
31,61491,29940,11599,19952
32,61463,29824,11689,19950
33,61528,30210,11743,19575
34,61600,30030,11824,19746
35,61649,30422,11949,19278
36,62104,30187,11949,19968
37,61872,30181,12091,19600
38,61787,30250,12057,19480
39,61864,30100,12164,19600
40,62165,30496,12106,19563
41,62204,30480,12171,19553
42,62100,30852,12272,18976
43,62130,30388,12348,19394
44,62334,30365,12497,19472
45,62209,30430,12496,19283
46,62458,30376,12590,19492
47,62493,30211,12635,19647
48,62249,29885,12669,19695
49,62893,30510,12716,19667
50,62834,30878,12716,19240
51,62738,30705,12864,19169
52,63028,30308,12903,19817
53,62829,30686,13002,19141
54,63221,30872,13036,19313
55,63235,30281,13153,19801
56,62860,30169,13237,19454
57,62744,30109,13188,19447
58,62938,30440,13222,19276
59,62968,30326,13320,19322
60,62910,30405,13393,19112
61,63070,30012,13468,19590
62,63055,29871,13474,19710
63,62577,29815,13520,19242
64,63201,30323,13528,19350
65,63313,30174,13497,19642
66,63033,29937,13693,19403
67,63427,30102,13673,19652
68,63104,30144,13709,19251
69,63202,29676,13680,19846
70,63245,29830,13730,19685
71,63146,29285,13693,20168
72,63008,29482,13630,19896
73,63114,29502,13621,19991
74,63011,30308,13741,18962
75,63132,29348,13798,19986
76,63254,29378,13783,20093
77,63267,29510,13836,19921
78,63277,29727,13813,19737
79,63311,29924,13938,19449
80,63443,29497,14050,19896
81,63065,29536,14010,19519
82,63250,30074,14065,19111
83,63093,29635,14082,19376
