no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
99,59268,27533,13690,18045
100,59355,27894,13770,17691
101,59380,27728,13766,17886
102,59675,27968,13813,17894
103,59690,27906,13848,17936
104,59828,27926,13898,18004
105,59946,27895,14026,18025
106,59773,27845,14074,17854
107,59630,28139,13981,17510
108,59988,28049,14005,17934
109,60184,27938,14022,18224
110,60064,28384,13982,17698
111,60305,28468,14066,17771
112,60194,28650,14093,17451
113,60447,28442,14186,17819
114,60313,28758,14138,17417
115,60465,28285,14196,17984
116,60751,28307,14225,18219
117,60708,28550,14213,17945
118,60906,28353,14243,18310
119,60870,28574,14212,18084
120,61014,28673,14385,17956
121,61067,28826,14388,17853
122,61169,29081,14288,17800
123,61024,29217,14149,17658
124,61076,29095,14204,17777
125,61375,28648,14434,18293
126,61415,28791,14438,18186
127,61499,29279,14394,17826
128,61357,29287,14493,17577
129,61507,29365,14418,17724
130,61487,29694,14500,17293
131,61666,29168,14494,18004
132,61605,29320,14376,17909
133,61587,29227,14523,17837
134,61822,29359,14439,18024
135,61961,29233,14519,18209
136,61801,28962,14581,18258
137,61688,29034,14565,18089
138,61995,29115,14536,18344
139,62089,29250,14724,18115
140,61883,29266,14541,18076
141,61915,29471,14642,17802
142,61989,29312,14680,17997
143,61886,29448,14664,17774
144,62071,29195,14690,18186
145,61928,29204,14555,18169
146,62004,29544,14670,17790
147,62082,29490,14484,18108
148,62052,29689,14515,17848
149,62171,29525,14723,17923
150,62274,29728,14648,17898
151,62197,29396,14811,17990
152,62276,29848,14663,17765
153,62265,29750,14683,17832
154,62326,29889,14715,17722
155,62326,29659,14722,17945
156,62400,29571,14846,17983
157,62386,29542,14774,18070
158,62161,29685,14731,17745
159,62153,29839,14757,17557
160,62307,29921,14780,17606
161,62398,29996,14618,17784
162,62418,29994,14635,17789
163,62409,30042,14714,17653
164,62491,30006,14837,17648
165,62427,29682,14810,17935
166,62328,30263,14776,17289
167,62161,30042,14672,17447
168,62553,30119,14547,17887
169,62534,30152,14704,17678
170,62662,30176,14708,17778
171,62389,30183,14729,17477
172,62514,30060,14600,17854
173,62458,30056,14657,17745
174,62316,30142,14584,17590
175,62268,29893,14693,17682
176,62370,30093,14653,17624
177,62203,30096,14648,17459
178,62124,29853,14685,17586
179,62258,30162,14666,17430
180,62171,30204,14692,17275
181,62141,30400,14683,17058
182,62188,30146,14783,17259
183,62220,30323,14814,17083
184,62214,30036,14646,17532
185,62308,30208,14653,17447
186,62190,30138,14629,17423
187,61821,30054,14633,17134
188,62288,29940,14871,17477
189,62106,29810,14741,17555
190,61929,30237,14676,17016
191,61970,30158,14616,17196
192,61969,30098,14529,17342
193,62099,30130,14574,17395
194,62044,29960,14652,17432
195,62001,29842,14453,17706
196,61908,30368,14409,17131
197,61755,30354,14398,17003
198,61900,30459,14276,17165
199,61827,30268,14209,17350
200,61861,30352,14241,17268
201,62007,30598,14197,17212
202,62105,30655,14124,17326
203,61890,31068,14130,16692
204,62018,30825,14097,17096
205,62122,31235,13913,16974
206,62087,31217,13928,16942
207,62205,31056,13791,17358
208,62131,31342,13867,16922
209,62237,31217,13786,17234
210,61977,31374,13625,16978
211,61724,31379,13593,16752
212,61936,31515,13405,17016
213,61975,32040,13388,16547
214,61891,31798,13277,16816
215,61954,31961,13124,16869
216,61789,31966,13000,16823
217,61753,31668,12967,17118
218,61680,31739,12912,17029
219,61494,31470,12764,17260
220,61450,31686,12772,16992
221,61459,31791,12731,16937
222,61337,31598,12624,17115
223,61355,31779,12572,17004
224,61438,31854,12449,17135
225,61191,31635,12373,17183
226,60936,31738,12399,16799
227,61015,31954,12331,16730
228,60977,31903,12374,16700
229,61068,31911,12314,16843
230,61137,31838,12384,16915
231,60925,32137,12305,16483
232,61035,32090,12345,16600
233,61039,32153,12422,16464
234,61150,32037,12467,16646
235,61417,32136,12551,16730
236,61480,31769,12662,17049
237,61456,31761,12767,16928
238,61440,32140,12803,16497
239,61595,32306,12947,16342
240,61425,32268,13106,16051
241,61433,32121,13162,16150
242,61531,32365,13202,15964
243,61664,32132,13280,16252
244,61837,32429,13593,15815
245,61954,32155,13659,16140
246,61889,31878,13719,16292
247,61888,31989,13999,15900
248,61906,31871,14023,16012
249,61914,32283,14117,15514
250,62066,32297,14085,15684
251,61955,32125,14071,15759
252,62136,32048,14122,15966
253,61847,32212,14130,15505
254,61890,32355,14165,15370
255,61934,32070,14241,15623
256,61852,32393,14260,15199
257,61675,31879,14367,15429
258,61615,32173,14469,14973
259,61808,31698,14412,15698
260,61835,32021,14259,15555
261,61675,32027,14368,15280
262,61537,31886,14379,15272
263,61618,31498,14377,15743
264,61424,31505,14367,15552
265,61531,31060,14355,16116
266,61485,31645,14444,15396
267,61331,31483,14446,15402
268,61206,31518,14531,15157
269,61162,31073,14518,15571
270,61216,31548,14660,15008
271,61333,31516,14747,15070
272,61237,31569,14601,15067
273,61223,31172,14661,15390
274,61186,30857,14694,15635
275,61222,30727,14722,15773
276,61103,30324,14845,15934
277,61092,30867,14857,15368
278,61146,31043,14925,15178
279,60985,30932,14885,15168
280,61026,31102,14889,15035
281,61065,30814,14917,15334
282,60997,30732,15004,15261
283,60930,30419,14947,15564
284,61191,30549,14915,15727
285,61076,30531,15026,15519
286,60931,31034,14915,14982
287,60942,30837,14996,15109
288,60922,30474,14926,15522
289,60771,30718,14962,15091
290,61082,30736,15040,15306
291,60940,30879,15022,15039
292,61114,30888,15098,15128
293,61150,30700,15022,15428
294,61162,30844,15018,15300
295,61004,30790,15073,15141
296,61016,30650,15048,15318
297,61062,30470,15060,15532
298,60944,30502,15164,15278
299,61023,30316,15066,15641
300,61049,30629,15068,15352
301,60928,30452,15060,15416
302,61186,30273,15094,15819
303,61138,30408,15106,15624
304,60971,30336,14923,15712
305,60983,30348,14967,15668
306,60993,30648,14970,15375
307,61129,30431,15054,15644
308,61124,30477,14975,15672
309,61094,30552,15063,15479
310,61257,30326,14949,15982
311,61191,30245,14937,16009
312,61190,30277,14879,16034
313,61173,30300,14874,15999
314,61410,30259,14960,16191
315,61086,29945,14970,16171
316,61369,30579,14921,15869
317,61503,30644,15017,15842
318,61270,30697,14975,15598
319,61497,30539,14884,16074
320,61314,30821,14975,15518
321,61378,30636,14956,15786
322,61404,30770,15000,15634
323,61411,30584,14902,15925
324,61329,30812,14818,15699
325,61357,30760,14932,15665
326,61348,30735,14878,15735
327,61241,30466,14805,15970
328,61503,30486,14860,16157
329,61380,30514,14835,16031
330,61439,30646,14677,16116
331,61477,30537,14602,16338
332,61364,30387,14705,16272
333,61455,30346,14748,16361
334,61509,30380,14762,16367
335,61425,30438,14684,16303
336,61312,30247,14660,16405
337,61335,30223,14649,16463
338,61376,30087,14616,16673
339,61374,30439,14539,16396
340,61408,30006,14474,16928
341,61323,30261,14483,16579
342,61474,30127,14429,16918
343,61307,30421,14381,16505
344,61259,30246,14372,16641
345,61309,30174,14383,16752
346,61401,30428,14294,16679
347,61409,30328,14273,16808
348,61159,30123,14168,16868
349,61264,30200,14196,16868
350,61308,30247,14238,16823
351,61432,29994,14155,17283
352,61214,30291,14082,16841
353,61016,30174,14034,16808
354,61175,30423,14050,16702
355,61250,30400,14034,16816
356,61030,30300,14071,16659
357,61247,30031,14038,17178
358,61241,30036,14033,17172
359,61083,29817,14074,17192
360,61050,30259,13866,16925
361,61063,30236,13914,16913
362,61003,30128,13881,16994
363,60946,29963,13872,17111
364,60924,29578,13911,17435
365,60757,29890,13857,17010
366,60757,29995,13692,17070
367,60748,30075,13679,16994
368,60598,30255,13628,16715
369,60701,30094,13518,17089
370,60714,30157,13606,16951
371,60585,30111,13655,16819
372,60571,29889,13465,17217
373,60370,29852,13544,16974
374,60350,30107,13412,16831
375,60384,30128,13531,16725
376,60519,29965,13584,16970
377,60401,29948,13514,16939
378,60267,29886,13412,16969
379,60300,29666,13390,17244
380,60293,29777,13233,17283
381,60198,29804,13164,17230
382,59958,29564,13113,17281
383,59941,29525,13090,17326
384,60037,29745,13051,17241
385,59749,29570,12984,17195
386,59639,29551,12965,17123
387,59645,29690,12966,16989
388,59459,29410,12976,17073
389,59515,29266,12969,17280
390,59404,29576,12806,17022
391,59250,29314,12799,17137
392,59209,29238,12810,17161
393,59079,29614,12728,16737
394,59082,29121,12509,17452
395,58937,29035,12435,17467
396,58862,29517,12430,16915
397,58682,29374,12390,16918
398,58654,29145,12284,17225
399,58487,29309,12266,16912
400,58528,29015,12288,17225
401,58522,28971,12226,17325
402,58325,28822,12210,17293
403,58196,28759,12178,17259
404,58160,29018,12122,17020
405,57852,28688,11927,17237
406,57818,28767,11910,17141
407,57840,28693,11756,17391
408,57609,28500,11665,17444
409,57612,28605,11634,17373
410,57255,28702,11524,17029
411,57228,28197,11467,17564
412,57278,28317,11451,17510
413,57122,27951,11463,17708
414,57050,27981,11326,17743
415,56952,27991,11277,17684
416,56773,27942,11268,17563
417,56820,27684,11191,17945
418,56489,27744,11051,17694
419,56371,28000,11042,17329
420,56380,27856,11062,17462
421,56392,27847,10956,17589
422,56420,27910,11013,17497
423,56338,27710,10985,17643
424,56176,27569,10925,17682
425,56116,27298,10901,17917
426,56240,27421,11042,17777
427,56226,27143,11007,18076
428,56013,27204,10891,17918
429,56040,27331,10882,17827
430,55803,27477,10788,17538
431,55772,27506,10744,17522
432,55573,27049,10744,17780
433,55689,26830,10714,18145
434,55505,26981,10658,17866
435,55155,26915,10569,17671
436,55287,26761,10467,18059
437,55177,26656,10501,18020
438,55132,26643,10433,18056
439,55097,26702,10426,17969
440,54961,26735,10297,17929
441,54907,26598,10316,17993
442,54730,26476,10287,17967
443,54791,26553,10215,18023
444,54561,26783,10278,17500
445,54583,26403,10339,17841
446,54695,26574,10260,17861
447,54525,26483,10194,17848
448,54514,26269,10169,18076
449,54579,26375,10229,17975
450,54572,26304,10392,17876
451,54415,26275,10259,17881
452,54645,26345,10406,17894
453,54824,26447,10515,17862
454,54887,26412,10687,17788
455,54937,26251,10860,17826
456,55141,26296,10912,17933
457,55118,26508,11067,17543
458,55258,26122,11164,17972
459,55389,26083,11181,18125
460,55551,26072,11282,18197
461,55789,25968,11471,18350
462,55796,26208,11663,17925
463,55961,26651,11723,17587
464,56034,26666,11862,17506
465,56057,26830,11780,17447
466,56125,26769,11928,17428
467,55975,26886,11905,17184
468,56274,26570,11989,17715
469,56215,26411,12011,17793
470,56585,26566,12116,17903
471,56703,26477,12218,18008
472,56809,26877,12242,17690
473,56739,26493,12447,17799
474,56805,26606,12475,17724
475,56955,26721,12419,17815
476,56845,27260,12374,17211
477,57078,27102,12500,17476
478,57218,26946,12456,17816
479,57296,27136,12498,17662
480,56967,27159,12460,17348
481,57139,27274,12490,17375
482,57038,27414,12407,17217
483,57193,27247,12415,17531
484,57224,27756,12383,17085
485,57365,27560,12479,17326
486,57504,27416,12617,17471
487,57611,27511,12715,17385
488,57572,27592,12676,17304
489,57816,28149,12595,17072
490,57843,27890,12698,17255
491,57898,28220,12654,17024
492,57984,27902,12761,17321
493,58033,28019,12833,17181
494,58064,27610,12893,17561
495,58166,27935,12860,17371
496,58185,28093,12847,17245
497,58441,28012,12787,17642
498,58291,27798,12856,17637
499,58582,27830,12854,17898
500,58451,28077,12830,17544
501,58586,28437,12968,17181
502,58578,28425,12978,17175
503,58514,28488,12965,17061
504,58864,28192,12958,17714
505,58659,28273,12983,17403
506,59022,28300,13009,17713
507,58940,28364,12952,17624
508,58935,28548,13029,17358
509,58974,28160,13047,17767
510,59077,28320,13250,17507
511,58964,28370,13144,17450
512,59180,28382,13216,17582
513,59064,28559,13189,17316
514,58988,28670,13249,17069
515,59221,28780,13262,17179
516,59066,28906,13203,16957
517,59008,28625,13175,17208
518,59057,28851,13305,16901
519,59103,28567,13321,17215
520,59122,28648,13422,17052
521,59199,28385,13486,17328
522,59294,28859,13479,16956
523,59364,28809,13527,17028
524,59389,28778,13442,17169
525,59324,28880,13431,17013
526,59135,28643,13396,17096
527,59324,28865,13440,17019
528,59304,28863,13459,16982
529,59315,28750,13402,17163
530,59292,28956,13374,16962
531,59357,28753,13588,17016
532,59378,29140,13641,16597
533,59281,28781,13618,16882
534,59278,28798,13616,16864
535,59313,29039,13623,16651
536,59413,29141,13823,16449
537,59440,28709,13679,17052
538,59450,29042,13692,16716
539,59637,28857,13716,17064
540,59400,28972,13765,16663
541,59478,28896,13837,16745
542,59567,28587,13760,17220
543,59627,28738,13827,17062
544,59656,28634,13848,17174
545,59579,28569,13847,17163
546,59636,28872,13850,16914
547,59558,28758,13985,16815
548,59609,28586,13936,17087
549,59441,28584,13976,16881
550,59502,28278,13949,17275
551,59654,28762,13948,16944
552,59549,28548,13925,17076
553,59511,28413,14110,16988
554,59568,28235,14109,17224
555,59610,28360,14139,17111
556,59629,28566,13938,17125
557,59777,28460,13997,17320
558,59710,28092,14059,17559
559,59626,28067,14136,17423
560,59638,28012,14107,17519
561,59705,28111,14177,17417
562,59552,27889,14222,17441
563,59673,27797,14195,17681
564,59403,28084,14301,17018
565,59373,27769,14341,17263
566,59393,27901,14386,17106
567,59443,27699,14225,17519
568,59547,27857,14327,17363
569,59337,27731,14294,17312
570,59241,28015,14320,16906
571,59278,27718,14248,17312
572,59063,27957,14239,16867
573,59302,28062,14342,16898
574,59062,27923,14102,17037
575,59011,27935,14223,16853
576,59086,27868,14328,16890
577,59163,28079,14408,16676
578,59183,28110,14244,16829
579,59034,27825,14285,16924
580,59014,28002,14321,16691
581,59194,27532,14357,17305
582,59285,27924,14443,16918
583,59279,27471,14369,17439
584,59314,27500,14372,17442
585,59238,27549,14318,17371
586,59096,27604,14309,17183
587,59236,27246,14284,17706
588,59156,27491,14281,17384
589,59089,27560,14273,17256
590,59085,27493,14263,17329
591,59085,27335,14181,17569
592,59067,27233,14137,17697
593,59053,27481,14115,17457
594,59080,27150,14116,17814
595,59019,27126,14115,17778
596,58994,27489,14146,17359
597,59052,27399,14130,17523
598,58838,27582,14087,17169
599,58745,27327,14056,17362
600,58801,27324,14101,17376
