no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
372,53084,24463,9815,18806
373,53136,24553,9955,18628
374,53027,24390,9973,18664
375,53152,24321,9806,19025
376,53132,24530,9886,18716
377,53127,24408,9912,18807
378,53132,24592,9870,18670
379,53289,24584,9812,18893
380,53163,24669,9853,18641
381,53323,24572,9846,18905
382,53313,24731,9916,18666
383,53228,24670,9893,18665
384,53295,24906,9853,18536
385,53303,24946,9772,18585
386,53271,24961,9784,18526
387,53480,25087,9868,18525
388,53307,25000,9757,18550
389,53409,25176,9798,18435
390,53242,25270,9772,18200
391,53456,25033,9779,18644
392,53372,25142,9755,18475
393,53217,24748,9799,18670
394,53193,25013,9704,18476
395,53303,25093,9696,18514
396,53392,24984,9757,18651
397,53144,24915,9595,18634
398,53367,25177,9668,18522
399,53265,25057,9609,18599
400,53177,24894,9559,18724
401,53255,25260,9598,18397
402,53191,25295,9543,18353
403,53213,25189,9549,18475
404,53157,25177,9569,18411
405,53145,25123,9587,18435
406,53186,24895,9601,18690
407,53280,25002,9626,18652
408,53304,25256,9653,18395
409,53379,25131,9696,18552
410,53582,25225,9841,18516
411,53481,25140,9819,18522
412,53342,24847,9858,18637
413,53646,25049,9841,18756
414,53583,25106,9886,18591
415,53421,25219,9854,18348
416,53470,25321,9836,18313
417,53560,25255,9855,18450
418,53568,25144,9925,18499
419,53586,25046,9934,18606
420,53630,25038,10032,18560
421,53547,25334,9884,18329
422,53594,25336,9991,18267
423,53629,25173,9956,18500
424,53719,25301,10023,18395
425,53750,25249,10038,18463
426,53882,25398,10088,18396
427,53755,25191,10101,18463
428,53645,25342,10225,18078
429,53706,25330,10219,18157
430,53770,25319,10339,18112
431,53802,25575,10312,17915
432,53875,25633,10343,17899
433,53890,25292,10370,18228
434,53912,25472,10369,18071
435,53781,25214,10387,18180
436,53843,25342,10371,18130
437,53827,25474,10424,17929
438,53835,25560,10437,17838
439,53963,25559,10465,17939
440,53744,25894,10445,17405
441,53649,25605,10377,17667
442,53779,25837,10458,17484
443,53404,25458,10595,17351
444,53499,25524,10595,17380
445,53411,25471,10601,17339
446,53587,25836,10619,17132
447,53493,25606,10689,17198
448,53443,25756,10685,17002
449,53512,25924,10635,16953
450,53394,25795,10607,16992
451,53505,25875,10556,17074
452,53626,25930,10567,17129
453,53516,26066,10573,16877
454,53543,25898,10536,17109
455,53456,25789,10684,16983
456,53619,25989,10675,16955
457,53551,26129,10645,16777
458,53499,25711,10598,17190
459,53269,25998,10633,16638
460,53182,25820,10681,16681
461,53293,25927,10652,16714
462,53419,26049,10664,16706
463,53141,25683,10604,16854
464,53323,25905,10597,16821
465,53371,25915,10486,16970
466,53147,25603,10603,16941
467,53175,25955,10549,16671
468,53342,25886,10601,16855
469,53202,25816,10530,16856
470,53221,25806,10504,16911
471,53091,25892,10517,16682
472,53232,25789,10551,16892
473,52960,25947,10561,16452
474,53009,25898,10539,16572
475,53151,25993,10613,16545
476,53165,25874,10556,16735
477,53228,25903,10668,16657
478,53306,25856,10708,16742
479,53182,25863,10676,16643
480,53105,25972,10628,16505
481,52949,25979,10635,16335
482,53062,26077,10586,16399
483,53051,25870,10601,16580
484,52943,26113,10673,16157
485,53011,25857,10638,16516
486,52763,25784,10591,16388
487,52838,25955,10543,16340
488,52838,26149,10602,16087
489,52739,25930,10502,16307
490,52713,26256,10564,15893
491,52735,26097,10598,16040
492,52612,26201,10526,15885
493,52592,26132,10492,15968
494,52648,26335,10535,15778
495,52507,26234,10490,15783
496,52389,26124,10534,15731
497,52706,25965,10532,16209
498,52613,26096,10551,15966
499,52577,25994,10542,16041
500,52509,25894,10613,16002
501,52462,25972,10646,15844
502,52447,25660,10631,16156
503,52430,25937,10641,15852
504,52388,26158,10629,15601
505,52311,25934,10590,15787
506,52325,25929,10563,15833
507,52257,25919,10511,15827
508,52361,26142,10550,15669
509,52164,25972,10548,15644
510,52187,25979,10542,15666
511,52099,25622,10484,15993
512,52215,25962,10531,15722
513,52156,25676,10497,15983
514,52163,25937,10369,15857
515,51897,25764,10411,15722
516,51939,25868,10371,15700
