no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,65090,32946,6916,25228
2,65225,33409,6989,24827
3,65161,32998,7109,25054
4,65160,33242,7013,24905
5,65104,32910,6959,25235
6,65138,32919,7083,25136
7,65032,33056,7023,24953
8,64892,33342,7079,24471
9,64934,33448,7099,24387
10,65168,32585,7127,25456
11,65065,32563,7211,25291
12,65001,32622,7153,25226
13,64901,32739,7127,25035
14,64952,32452,7204,25296
15,64972,32200,7216,25556
16,64988,32490,7244,25254
17,65111,32596,7334,25181
18,65165,32661,7417,25087
19,64895,32227,7355,25313
20,65240,33029,7363,24848
21,65209,32353,7324,25532
22,65092,33146,7444,24502
23,65010,32224,7477,25309
24,65054,32314,7628,25112
25,64991,32395,7665,24931
26,64997,32386,7669,24942
27,64936,32168,7647,25121
28,64840,31461,7702,25677
29,65021,32332,7655,25034
30,64899,31851,7771,25277
31,64913,31339,7938,25636
32,64909,31862,8005,25042
33,64888,31117,8017,25754
34,64771,30673,8003,26095
35,64672,31407,8224,25041
36,64713,31248,8210,25255
37,64480,30529,8221,25730
38,64667,30698,8345,25624
39,64761,29853,8449,26459
40,64641,30671,8585,25385
41,64717,31068,8594,25055
42,64823,30830,8701,25292
43,64876,30987,8627,25262
44,64821,30325,8689,25807
45,64832,30339,8838,25655
46,64780,30300,8918,25562
47,64732,30280,9105,25347
48,64890,30261,9114,25515
49,64842,30078,9180,25584
50,64779,30155,9203,25421
51,64899,30280,9247,25372
52,64934,29549,9453,25932
53,64783,29789,9496,25498
54,64722,29264,9556,25902
55,64895,29505,9654,25736
56,64678,29273,9625,25780
57,64768,29305,9823,25640
58,64829,29005,9943,25881
59,64889,29391,10004,25494
60,64961,28474,10004,26483
61,64947,29057,10178,25712
62,64855,28937,10305,25613
63,65116,28984,10246,25886
64,65185,29136,10358,25691
65,65181,28754,10381,26046
66,65065,28181,10426,26458
67,65005,29117,10527,25361
68,65124,29138,10740,25246
69,65166,28681,10729,25756
70,65324,28745,10840,25739
71,65589,28876,11057,25656
72,65366,28842,10904,25620
73,65285,28992,11096,25197
74,65429,28473,11076,25880
75,65432,28561,11359,25512
76,65691,28076,11482,26133
77,65624,27926,11458,26240
78,65743,28630,11501,25612
79,65620,28094,11414,26112
80,65731,28001,11705,26025
81,65905,28625,11731,25549
82,66118,28006,11808,26304
83,66001,27928,11847,26226
84,66184,28163,11965,26056
85,66118,28333,12034,25751
86,66222,28193,12178,25851
87,66394,28395,12172,25827
88,66326,28915,12181,25230
89,66307,27713,12183,26411
90,66435,28279,12353,25803
91,66699,28021,12520,26158
92,66765,27943,12612,26210
93,66903,28392,12691,25820
94,66724,28888,12531,25305
95,66876,28387,12600,25889
96,67128,28736,12702,25690
97,67196,27975,12929,26292
98,67410,28519,13042,25849
99,67521,28491,12929,26101
100,67534,28790,12967,25777
101,67652,29318,13117,25217
102,67704,28662,13213,25829
103,67869,29139,13247,25483
104,67889,29262,13355,25272
105,68179,28569,13425,26185
106,68117,28663,13510,25944
107,68288,28423,13584,26281
108,68300,29108,13630,25562
109,68453,28940,13714,25799
110,68626,29132,13724,25770
111,68733,28439,13961,26333
112,68741,29098,13796,25847
113,68861,29004,13877,25980
114,69117,29299,14000,25818
115,69296,29240,14069,25987
116,69441,29340,14175,25926
117,69615,28956,14280,26379
118,69649,29440,14345,25864
119,69749,28857,14355,26537
120,69731,30507,14428,24796
121,69964,30361,14656,24947
122,70140,29886,14726,25528
123,70329,30034,14790,25505
124,70175,29310,14820,26045
125,70140,30043,14778,25319
126,70203,30123,14960,25120
127,70233,30178,14982,25073
128,70664,29939,15001,25724
129,70755,29718,15098,25939
130,70842,30260,15280,25302
131,71066,30659,15441,24966
132,71372,30242,15432,25698
133,71567,30315,15445,25807
134,71349,30304,15460,25585
135,71410,30457,15556,25397
136,71603,31356,15613,24634
137,71743,31496,15748,24499
138,71659,31045,15922,24692
139,71897,31157,15976,24764
140,72050,31030,16045,24975
141,72158,31086,16013,25059
142,72355,31090,16166,25099
143,72364,31172,16222,24970
144,72513,31403,16247,24863
145,72449,31029,16178,25242
146,72602,30624,16369,25609
147,72646,31078,16408,25160
148,72827,31000,16597,25230
149,73118,31163,16544,25411
150,72831,30915,16593,25323
151,73039,30772,16715,25552
152,73015,31441,16718,24856
153,73389,31629,16692,25068
154,73264,31361,16873,25030
155,73322,31467,16824,25031
156,73061,30983,16805,25273
157,73303,31056,16926,25321
158,73409,31469,17027,24913
159,73225,31193,17035,24997
160,73370,31295,17133,24942
161,73418,31672,17105,24641
162,73537,31208,17179,25150
163,73372,31747,17276,24349
164,73745,31741,17361,24643
165,73898,31766,17281,24851
166,73686,31326,17370,24990
167,73927,31600,17401,24926
168,73837,31515,17338,24984
169,73734,31257,17433,25044
170,74000,31342,17602,25056
171,73870,31413,17571,24886
172,73785,31389,17663,24733
173,73901,31172,17690,25039
174,73796,31106,17683,25007
175,73867,31427,17766,24674
176,73763,31129,17744,24890
177,73536,30840,17747,24949
178,73800,31226,17848,24726
179,73777,31218,17835,24724
180,73778,30938,17897,24943
181,73673,30627,17908,25138
182,73650,31064,17989,24597
183,73697,30908,18041,24748
184,73365,30906,17889,24570
185,73290,30776,17898,24616
186,73405,30913,17927,24565
187,73502,30891,18041,24570
188,73264,30676,18152,24436
189,73243,31226,18134,23883
190,73003,29854,18149,25000
191,73068,30044,18123,24901
192,73103,30703,18146,24254
193,72903,30743,18173,23987
194,73056,30436,18152,24468
195,73052,30197,18187,24668
196,73044,30141,18200,24703
197,72941,30077,18250,24614
198,72796,30462,18300,24034
199,73125,30262,18284,24579
200,72994,29811,18307,24876
201,72742,29796,18171,24775
202,72848,30105,18198,24545
203,72877,30048,18279,24550
204,72752,30000,18224,24528
205,72787,30512,18372,23903
206,72401,30191,18253,23957
207,72621,30348,18174,24099
208,72580,29924,18238,24418
209,72226,30036,18324,23866
210,72279,30070,18084,24125
211,72185,28875,18198,25112
212,72047,29646,18200,24201
213,72180,29080,18264,24836
214,71871,29399,18232,24240
215,71908,29128,18216,24564
216,71782,29325,18074,24383
217,71871,29730,18225,23916
218,71425,30153,18148,23124
219,71274,29694,18104,23476
220,71340,29248,18141,23951
221,71392,29406,18153,23833
222,71286,28882,18096,24308
223,71271,29303,17990,23978
224,70978,29303,17983,23692
225,70793,29205,18002,23586
226,70699,29623,17950,23126
227,70582,29157,17911,23514
228,70531,29168,17821,23542
229,70411,28987,17809,23615
230,70107,29206,17819,23082
231,70213,29252,17744,23217
232,70023,28997,17815,23211
233,70019,29315,17774,22930
234,69991,29215,17721,23055
235,69889,29013,17613,23263
236,69557,29332,17625,22600
237,69715,29358,17563,22794
238,69504,28750,17550,23204
239,69373,29051,17473,22849
240,68987,28633,17507,22847
241,68893,28587,17407,22899
242,69002,28801,17289,22912
243,68865,28973,17271,22621
244,68766,29066,17354,22346
245,68494,29249,17138,22107
246,68232,29044,17057,22131
247,68055,28871,16961,22223
248,68035,29047,17029,21959
249,67769,29126,16906,21737
250,67679,29590,16919,21170
251,67620,29217,16882,21521
252,67523,28700,16692,22131
253,67472,29268,16730,21474
254,67406,29031,16725,21650
255,67234,28597,16738,21899
256,67030,28752,16548,21730
257,66988,29203,16518,21267
258,66714,28430,16438,21846
259,66677,28812,16356,21509
260,66424,28669,16309,21446
261,66495,28692,16229,21574
262,66262,28563,16116,21583
263,66002,28542,16115,21345
264,66079,28435,16089,21555
265,65785,28290,15975,21520
266,65507,28697,15763,21047
267,65404,28298,15738,21368
268,65005,28513,15670,20822
269,65143,28909,15532,20702
270,64661,28694,15490,20477
271,64746,29034,15442,20270
272,64762,28555,15365,20842
273,64476,28834,15290,20352
274,64195,28585,15193,20417
275,63973,28791,15168,20014
276,63860,28461,15189,20210
277,63622,28883,15012,19727
278,63659,28941,14880,19838
279,63177,28978,14743,19456
280,63254,28950,14761,19543
281,62987,28659,14664,19664
282,63127,28910,14617,19600
283,63399,28360,14490,20549
284,63354,28528,14433,20393
285,62835,28617,14283,19935
286,62802,28922,14243,19637
287,62548,29033,14235,19280
288,62572,28891,14088,19593
289,62374,28432,13947,19995
290,62293,28773,13819,19701
291,62391,28518,13853,20020
292,61972,29068,13821,19083
293,61883,29071,13752,19060
294,61910,29227,13625,19058
295,62203,28901,13580,19722
296,61771,28783,13449,19539
297,61669,29023,13402,19244
298,61577,28593,13187,19797
299,61453,28805,13185,19463
300,61137,29357,13068,18712
301,61212,28805,13017,19390
302,61079,29435,12826,18818
303,61035,29186,12730,19119
304,60905,28720,12587,19598
305,60669,29183,12511,18975
306,60677,29057,12409,19211
307,60619,29153,12361,19105
308,60857,29222,12232,19403
309,60935,29133,12135,19667
310,60470,28832,12021,19617
311,60405,28847,11932,19626
312,60448,28572,11854,20022
313,60496,28827,11689,19980
314,60187,29327,11651,19209
315,59977,29011,11550,19416
316,59865,28480,11534,19851
317,59553,28838,11453,19262
318,59814,28950,11287,19577
319,59891,28950,11262,19679
320,59551,29272,11292,18987
321,59332,28906,11115,19311
322,59374,28697,11045,19632
323,59284,28762,11042,19480
324,59326,28996,10962,19368
325,59303,29293,10916,19094
326,59324,29016,10787,19521
327,58848,29673,10644,18531
328,57996,29368,10566,18062
329,58767,28677,10456,19634
330,58868,28671,10347,19850
331,58669,29265,10346,19058
332,58408,29181,10303,18924
333,58784,28476,10181,20127
334,58548,29526,10125,18897
335,58349,28882,10100,19367
336,58284,29322,10009,18953
337,58013,28691,9898,19424
338,58203,29193,9923,19087
339,58310,29649,9822,18839
340,58219,28874,9794,19551
341,58252,28945,9838,19469
342,57920,28963,9697,19260
343,58065,28791,9693,19581
344,57938,28931,9646,19361
345,57727,29331,9676,18720
346,57367,28900,9512,18955
347,57592,28659,9355,19578
348,57434,29076,9337,19021
349,57817,29108,9348,19361
350,57888,29156,9290,19442
351,57473,29088,9214,19171
352,57347,29550,9211,18586
353,57459,29184,9141,19134
354,57316,29672,9222,18422
355,57606,29554,9140,18912
356,57455,29483,8925,19047
357,57211,29454,9053,18704
358,57188,29344,8901,18943
359,57087,29260,8866,18961
360,56884,29190,8779,18915
361,56680,29314,8746,18620
362,56578,29339,8696,18543
363,56683,29668,8691,18324
364,56747,29854,8766,18127
365,56704,29548,8667,18489
366,56838,29542,8603,18693
367,56598,29333,8514,18751
368,56651,29539,8516,18596
369,56563,29721,8453,18389
370,56228,29530,8382,18316
371,56292,29706,8384,18202
372,56199,29507,8309,18383
373,56399,29704,8267,18428
374,56371,29838,8187,18346
375,56232,29698,8195,18339
376,56249,30096,8210,17943
377,56178,29921,8017,18240
378,56350,29431,8118,18801
379,56339,29341,8065,18933
380,55867,30286,7925,17656
381,56104,30104,7908,18092
382,56088,30205,7762,18121
383,56287,30027,7806,18454
384,56246,30335,7878,18033
385,56396,30610,7751,18035
386,56396,29951,7720,18725
387,56329,30092,7707,18530
388,56166,30215,7675,18276
389,56127,30585,7635,17907
390,55308,30442,7495,17371
391,55128,30661,7573,16894
392,54676,30503,7473,16700
393,55707,30241,7490,17976
394,55614,30290,7414,17910
395,55762,30405,7433,17924
396,55567,30541,7325,17701
397,55700,30678,7261,17761
398,55319,30903,7346,17070
399,55761,30588,7319,17854
400,55543,31042,7181,17320
401,55451,31209,7191,17051
402,55855,30874,7182,17799
403,55706,30959,7172,17575
404,56006,30648,7117,18241
405,55734,30957,7112,17665
406,55794,30982,6977,17835
407,55892,31175,6952,17765
408,55609,31381,6932,17296
409,55835,31303,6860,17672
410,55732,31276,6884,17572
411,56198,31456,6955,17787
412,56107,31483,6869,17755
413,56098,31909,6733,17456
414,56032,31856,6621,17555
415,55871,31921,6585,17365
416,55752,31984,6723,17045
417,55810,32445,6704,16661
418,55719,32227,6712,16780
419,56314,32292,6585,17437
420,55933,32233,6569,17131
421,55756,32586,6510,16660
422,55796,32326,6537,16933
423,55861,32603,6564,16694
424,56522,32693,6564,17265
425,56102,32553,6508,17041
426,55997,32535,6516,16946
427,55915,32673,6448,16794
428,56239,33028,6331,16880
429,56219,32983,6369,16867
430,56554,33072,6353,17129
431,56229,33138,6298,16793
432,55869,33172,6396,16301
433,56471,33569,6323,16579
434,56450,33207,6311,16932
435,56165,33276,6251,16638
436,56485,33455,6227,16803
437,56433,33486,6373,16574
438,56520,33694,6151,16675
439,56568,34274,6244,16050
440,56756,33907,6234,16615
441,57024,34109,6141,16774
442,56914,33326,6194,17394
443,57116,34126,6237,16753
444,56968,33981,6201,16786
445,57045,33745,6150,17150
446,56533,34173,6146,16214
447,56742,34080,6026,16636
448,56881,34082,5979,16820
449,56486,34379,6012,16095
450,56509,34298,6174,16037
451,57074,34062,6118,16894
