no,total_mask_area,red_mask_area,green_mask_area,brown_mask_area
1,52634,14641,4017,33976
2,52579,14087,3819,34673
3,52461,14577,3845,34039
4,52385,13582,3772,35031
5,52271,14613,3817,33841
6,52250,14542,3856,33852
7,52212,14823,3743,33646
8,52556,14836,3833,33887
9,52354,14084,3674,34596
10,52206,14553,3755,33898
11,52348,14421,3652,34275
12,52439,14234,3590,34615
13,52072,14103,3527,34442
14,52030,13928,3490,34612
15,51755,14752,3549,33454
16,51838,13817,3498,34523
17,51577,14333,3298,33946
18,51527,14284,3386,33857
19,51564,14898,3360,33306
20,51311,14280,3369,33662
21,51288,14428,3246,33614
22,51414,14119,3378,33917
23,51306,14162,3373,33771
24,51310,14479,3306,33525
25,51164,14303,3264,33597
26,51094,14591,3351,33152
27,50933,14405,3150,33378
28,50861,14302,3144,33415
29,50966,14474,3158,33334
30,50798,14736,3237,32825
31,50549,14572,2991,32986
32,50523,14695,3060,32768
33,50169,14124,3011,33034
34,50493,13939,2938,33616
35,50237,13995,2950,33292
36,50297,14425,2793,33079
37,49972,14233,2944,32795
38,49871,14590,2838,32443
39,49766,14256,2785,32725
40,49927,14130,2900,32897
41,49572,14481,2835,32256
42,49472,14408,2709,32355
43,49241,14089,2679,32473
44,49180,14030,2597,32553
45,48959,13922,2369,32668
46,49053,14267,2530,32256
47,48806,13878,2476,32452
48,48736,14416,2465,31855
49,48713,13893,2422,32398
50,48674,14447,2361,31866
51,48711,13985,2400,32326
52,48308,13806,2383,32119
53,48242,14179,2374,31689
54,47865,13951,2331,31583
55,47520,13955,2290,31275
56,46462,13835,2266,30361
57,47749,13695,2308,31746
58,47682,13828,2187,31667
59,47455,14140,2123,31192
60,47261,14096,2025,31140
61,47232,13672,2007,31553
62,47138,13960,2161,31017
63,46851,14089,2110,30652
64,46718,14201,2116,30401
65,46735,13992,2053,30690
66,46387,13761,2082,30544
67,46175,13412,2033,30730
68,46300,13615,2042,30643
69,46071,13459,1993,30619
70,46035,13626,1970,30439
71,45686,13438,2070,30178
72,45741,13604,2006,30131
73,45721,13447,2057,30217
74,45393,13469,2112,29812
75,45227,13889,2011,29327
76,45300,13353,2064,29883
77,45245,13594,2044,29607
78,45111,13547,2074,29490
79,44863,13252,2044,29567
80,44654,12815,2001,29838
81,44513,12737,2110,29666
82,44462,12706,1980,29776
83,44444,13228,2149,29067
84,44252,13533,2152,28567
85,44152,13397,2047,28708
86,44124,12532,2089,29503
87,44280,12939,2092,29249
88,44144,13245,2141,28758
89,44230,12964,2190,29076
90,44013,12420,2255,29338
91,44127,13117,2255,28755
92,43847,13247,2222,28378
93,43862,13028,2361,28473
94,44016,13293,2289,28434
95,43906,13060,2258,28588
96,43865,13344,2318,28203
97,43780,13609,2336,27835
98,43578,12700,2435,28443
99,43616,12737,2324,28555
100,43718,13506,2435,27777
101,44033,13306,2474,28253
102,43797,13527,2466,27804
103,43916,13785,2452,27679
104,43521,13649,2498,27374
105,43891,13097,2571,28223
106,43608,13210,2500,27898
107,43063,13461,2588,27014
108,43468,13526,2687,27255
109,42619,13285,2737,26597
110,42685,13657,2698,26330
111,42300,13596,2708,25996
112,42689,14008,2833,25848
113,42277,13287,2751,26239
114,42417,13784,2781,25852
115,42362,13704,2994,25664
116,42526,13361,2906,26259
117,42555,13714,2950,25891
118,42896,14241,3127,25528
119,42681,13765,3228,25688
120,42758,14262,3210,25286
121,42714,14101,3301,25312
122,42792,14270,3240,25282
123,42718,14363,3184,25171
124,42670,14909,3283,24478
125,42079,13885,3221,24973
126,42164,13589,3247,25328
127,41906,13372,3289,25245
128,41964,14006,3383,24575
129,41800,13429,3413,24958
130,41830,13874,3457,24499
131,41538,13724,3449,24365
132,41852,14152,3544,24156
133,41962,14657,3442,23863
134,42022,15794,3541,22687
135,42091,16171,3668,22252
136,41497,16574,3639,21284
137,40267,16414,3667,20186
138,40163,16698,3788,19677
139,41292,16940,3731,20621
140,41281,16824,3872,20585
141,41495,16548,3761,21186
142,41762,15883,3950,21929
143,41838,15364,3825,22649
144,42076,14890,4030,23156
145,41894,14828,3971,23095
146,41841,15163,4111,22567
147,41623,14808,4031,22784
148,41781,14957,4026,22798
149,41562,14464,3958,23140
150,41997,14722,4058,23217
151,41331,15149,3996,22186
152,42356,16219,4322,21815
153,42393,15518,4375,22500
154,42857,16387,4381,22089
155,42877,16665,4429,21783
156,42867,17138,4582,21147
157,42958,16130,4607,22221
158,43135,16656,4524,21955
159,43120,16776,4483,21861
160,43239,16787,4547,21905
161,43385,16436,4729,22220
162,43166,16576,4513,22077
163,43345,16673,4661,22011
164,43075,16310,4500,22265
165,43186,16336,4648,22202
166,43363,16989,4660,21714
167,43298,16814,4702,21782
168,43566,16732,4682,22152
169,43615,16195,4687,22733
170,43586,16643,4667,22276
171,43699,16897,4729,22073
172,43673,16643,4681,22349
173,43698,16462,4695,22541
174,43875,17159,4830,21886
175,43676,17243,4728,21705
176,44103,16677,5022,22404
177,44015,16571,5031,22413
178,44004,16692,4990,22322
179,43890,16517,4814,22559
180,43928,15945,4877,23106
181,44080,16526,4836,22718
182,44027,16897,4933,22197
183,44412,17183,4983,22246
184,43952,16568,4975,22409
185,43960,16693,5101,22166
186,43974,17292,4999,21683
187,44220,16691,5326,22203
188,44355,16015,5382,22958
189,44448,16324,5377,22747
190,44307,16396,5241,22670
191,44153,16156,5297,22700
192,44390,16755,5371,22264
193,44344,16229,5351,22764
194,44316,16363,5342,22611
195,44717,16764,5275,22678
196,44778,16720,5295,22763
197,45020,16560,5303,23157
198,44930,16945,5358,22627
199,44828,16445,5453,22930
200,44901,16831,5350,22720
201,44709,16544,5371,22794
202,44849,16251,5464,23134
203,44936,16123,5338,23475
204,45167,16977,5423,22767
205,45311,16165,5432,23714
206,45300,16318,5465,23517
207,45319,16404,5346,23569
208,45267,16143,5546,23578
209,45086,16151,5492,23443
210,45320,16268,5505,23547
211,44944,16195,5446,23303
212,45188,15867,5549,23772
213,45038,15444,5496,24098
214,44974,16278,5509,23187
215,45040,15963,5579,23498
216,45179,16000,5544,23635
217,44827,15947,5528,23352
218,45206,16177,5570,23459
219,45154,15546,5560,24048
220,45171,15978,5522,23671
221,45191,15861,5559,23771
222,45111,16198,5616,23297
223,45294,15747,5648,23899
224,45390,16450,5548,23392
225,45298,16192,5641,23465
226,45166,16085,5686,23395
227,45122,16498,5678,22946
228,45159,16329,5786,23044
229,44988,16331,5654,23003
230,45077,15651,5723,23703
231,45001,16353,5731,22917
232,44979,16260,5732,22987
233,44965,16177,5682,23106
234,44994,16470,5719,22805
235,45045,16599,5793,22653
236,45074,16442,5731,22901
237,44953,16437,5773,22743
238,44830,16484,5741,22605
239,44955,16211,5885,22859
240,44912,16695,5811,22406
241,44743,16749,5739,22255
242,44763,16855,5823,22085
243,44583,16444,5769,22370
244,44546,16525,5770,22251
245,44683,16598,5809,22276
246,44607,16951,6017,21639
247,44408,16490,5858,22060
248,44470,16811,5859,21800
249,44439,16601,5816,22022
250,44404,16672,5873,21859
251,44374,16184,5923,22267
252,44285,16666,5906,21713
253,44413,16511,5914,21988
254,44365,16791,5902,21672
255,44394,16882,5853,21659
256,44266,16832,5894,21540
257,44459,16864,5980,21615
258,44267,16961,5969,21337
259,44343,16990,5988,21365
260,44248,16923,5987,21338
261,44322,16857,6001,21464
262,44300,16645,6011,21644
263,44142,16477,6002,21663
264,44272,16668,5985,21619
265,44303,16959,5977,21367
266,44247,16340,6011,21896
267,44164,17022,5996,21146
268,44398,16629,6090,21679
269,44286,16737,6128,21421
270,44245,16970,6109,21166
271,44143,17017,6116,21010
272,44032,16235,6102,21695
273,44095,16391,5990,21714
274,44351,16267,6045,22039
275,44271,16384,6032,21855
276,44347,16616,5997,21734
277,44245,16486,6037,21722
278,44491,16755,6004,21732
279,44363,16633,5998,21732
280,44336,16892,5976,21468
281,44189,17139,6062,20988
282,44272,16537,6045,21690
283,44273,16748,6013,21512
284,44452,16559,6035,21858
285,44303,16296,6102,21905
286,44405,16378,6069,21958
287,44365,16956,6100,21309
288,44358,16790,6106,21462
289,44523,16752,6085,21686
290,44356,16773,6080,21503
291,44353,16520,6130,21703
292,44293,16249,6213,21831
293,44281,16324,6174,21783
294,44285,16117,6209,21959
295,44180,16101,6235,21844
296,44321,15653,6212,22456
297,44292,16216,6248,21828
298,44434,16695,6148,21591
299,44288,16569,6242,21477
300,44300,16415,6312,21573
301,44407,16406,6319,21682
302,44388,16155,6366,21867
303,44574,16303,6371,21900
304,44638,15757,6373,22508
305,44557,16611,6367,21579
306,44582,16233,6380,21969
307,44435,16435,6404,21596
308,44540,16003,6422,22115
309,44492,16301,6422,21769
310,44559,16505,6396,21658
311,44627,15873,6485,22269
312,44549,16440,6528,21581
313,44645,16175,6671,21799
314,44531,15634,6614,22283
315,44628,15825,6567,22236
316,44424,15935,6508,21981
317,44620,16246,6523,21851
318,44613,15969,6536,22108
319,44687,15746,6604,22337
320,44602,15985,6676,21941
321,44556,15592,6686,22278
322,44643,15717,6701,22225
323,44913,15531,6594,22788
324,44798,15793,6603,22402
325,44816,15523,6586,22707
326,45003,15454,6677,22872
327,44751,15547,6610,22594
328,44775,15979,6591,22205
329,44862,16099,6613,22150
330,44717,15772,6642,22303
331,44786,15906,6612,22268
332,44844,15542,6519,22783
333,44976,15906,6571,22499
334,44922,15722,6634,22566
335,44864,15779,6632,22453
336,45024,15274,6689,23061
337,45061,15846,6643,22572
338,45215,15555,6616,23044
339,45232,15499,6625,23108
340,45199,15283,6708,23208
341,45291,15291,6627,23373
